,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,23050.0,NIITT
1,Other income,12  Mar-14*,302.0,NIITT
2,Total revenues,12  Mar-14*,23352.0,NIITT
3,Gross profit,12  Mar-14*,3542.0,NIITT
4,Depreciation,12  Mar-14*,619.0,NIITT
5,Interest,12  Mar-14*,42.0,NIITT
6,Profit before tax,12  Mar-14*,3184.0,NIITT
7,Minority Interest,12  Mar-14*,-76.0,NIITT
8,Prior Period Items,12  Mar-14*,0.0,NIITT
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,NIITT
10,Tax,12  Mar-14*,802.0,NIITT
11,Profit after tax,12  Mar-14*,2305.0,NIITT
12,Gross profit margin,12  Mar-14*,15.4,NIITT
13,Effective tax rate,12  Mar-14*,25.2,NIITT
14,Net profit margin,12  Mar-14*,10.0,NIITT
15,Current assets,12  Mar-14*,11417.0,NIITT
16,Current liabilities,12  Mar-14*,4224.0,NIITT
17,Net working cap to sales,12  Mar-14*,31.2,NIITT
18,Current ratio,12  Mar-14*,2.7,NIITT
19,Inventory Days,12  Mar-14*,1.0,NIITT
20,Debtors Days,12  Mar-14*,89.0,NIITT
21,Net fixed assets,12  Mar-14*,5820.0,NIITT
22,Share capital,12  Mar-14*,607.0,NIITT
23,"""Free"" reserves",12  Mar-14*,11556.0,NIITT
24,Net worth,12  Mar-14*,13239.0,NIITT
25,Long term debt,12  Mar-14*,53.0,NIITT
26,Total assets,12  Mar-14*,18015.0,NIITT
27,Interest coverage,12  Mar-14*,77.5,NIITT
28,Debt to equity ratio,12  Mar-14*,0.0,NIITT
29,Sales to assets ratio,12  Mar-14*,1.3,NIITT
30,Return on assets,12  Mar-14*,13.0,NIITT
31,Return on equity,12  Mar-14*,17.4,NIITT
32,Return on capital,12  Mar-14*,23.7,NIITT
33,Exports to sales,12  Mar-14*,0.0,NIITT
34,Imports to sales,12  Mar-14*,0.1,NIITT
35,Exports (fob),12  Mar-14*,0.0,NIITT
36,Imports (cif),12  Mar-14*,31.0,NIITT
37,Fx inflow,12  Mar-14*,10743.0,NIITT
38,Fx outflow,12  Mar-14*,3688.0,NIITT
39,Net fx,12  Mar-14*,7055.0,NIITT
40,From Operations,12  Mar-14*,1453.0,NIITT
41,From Investments,12  Mar-14*,-997.0,NIITT
42,From Financial Activity,12  Mar-14*,-526.0,NIITT
43,Net Cashflow,12  Mar-14*,-70.0,NIITT
44,Net Sales,12  Mar-15*,23725.0,NIITT
45,Other income,12  Mar-15*,173.0,NIITT
46,Total revenues,12  Mar-15*,23898.0,NIITT
47,Gross profit,12  Mar-15*,3359.0,NIITT
48,Depreciation,12  Mar-15*,916.0,NIITT
49,Interest,12  Mar-15*,57.0,NIITT
50,Profit before tax,12  Mar-15*,2559.0,NIITT
51,Minority Interest,12  Mar-15*,-79.0,NIITT
52,Prior Period Items,12  Mar-15*,0.0,NIITT
53,Extraordinary Inc (Exp),12  Mar-15*,-800.0,NIITT
54,Tax,12  Mar-15*,540.0,NIITT
55,Profit after tax,12  Mar-15*,1141.0,NIITT
56,Gross profit margin,12  Mar-15*,14.2,NIITT
57,Effective tax rate,12  Mar-15*,21.1,NIITT
58,Net profit margin,12  Mar-15*,4.8,NIITT
59,Current assets,12  Mar-15*,11812.0,NIITT
60,Current liabilities,12  Mar-15*,5473.0,NIITT
61,Net working cap to sales,12  Mar-15*,26.7,NIITT
62,Current ratio,12  Mar-15*,2.2,NIITT
63,Inventory Days,12  Mar-15*,1.0,NIITT
64,Debtors Days,12  Mar-15*,93.0,NIITT
65,Net fixed assets,12  Mar-15*,6782.0,NIITT
66,Share capital,12  Mar-15*,610.0,NIITT
67,"""Free"" reserves",12  Mar-15*,11745.0,NIITT
68,Net worth,12  Mar-15*,13762.0,NIITT
69,Long term debt,12  Mar-15*,49.0,NIITT
70,Total assets,12  Mar-15*,19767.0,NIITT
71,Interest coverage,12  Mar-15*,46.1,NIITT
72,Debt to equity ratio,12  Mar-15*,0.0,NIITT
73,Sales to assets ratio,12  Mar-15*,1.2,NIITT
74,Return on assets,12  Mar-15*,6.1,NIITT
75,Return on equity,12  Mar-15*,8.3,NIITT
76,Return on capital,12  Mar-15*,12.6,NIITT
77,Exports to sales,12  Mar-15*,0.0,NIITT
78,Imports to sales,12  Mar-15*,1.1,NIITT
79,Exports (fob),12  Mar-15*,0.0,NIITT
80,Imports (cif),12  Mar-15*,261.0,NIITT
81,Fx inflow,12  Mar-15*,10852.0,NIITT
82,Fx outflow,12  Mar-15*,4585.0,NIITT
83,Net fx,12  Mar-15*,6266.0,NIITT
84,From Operations,12  Mar-15*,2580.0,NIITT
85,From Investments,12  Mar-15*,-1772.0,NIITT
86,From Financial Activity,12  Mar-15*,-664.0,NIITT
87,Net Cashflow,12  Mar-15*,143.0,NIITT
88,Net Sales,12  Mar-16*,26824.0,NIITT
89,Other income,12  Mar-16*,206.0,NIITT
90,Total revenues,12  Mar-16*,27030.0,NIITT
91,Gross profit,12  Mar-16*,4759.0,NIITT
