,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15,239383.0,IOB
1,Other income,12  Mar-15,21386.0,IOB
2,Interest expense,12  Mar-15,185544.0,IOB
3,Net interest income,12  Mar-15,53840.0,IOB
4,Operating expense,12  Mar-15,42002.0,IOB
5,Provisions/contingencies,12  Mar-15,32109.0,IOB
6,Profit before tax,12  Mar-15,1114.0,IOB
7,Extraordinary Inc (Exp),12  Mar-15,0.0,IOB
8,Minority Interest,12  Mar-15,0.0,IOB
9,Prior Period Items,12  Mar-15,0.0,IOB
10,Tax,12  Mar-15,5658.0,IOB
11,Profit after tax,12  Mar-15,-4543.0,IOB
12,Net profit margin,12  Mar-15,-1.9,IOB
13,Advances,12  Mar-15,1717560.0,IOB
14,Deposits,12  Mar-15,2460487.0,IOB
15,Credit/Deposit ratio,12  Mar-15,69.8,IOB
16,Yield on advances,12  Mar-15,10.4,IOB
17,Cost of deposits,12  Mar-15,7.0,IOB
18,Net Interest Margin,12  Mar-15,1.9,IOB
19,Net fixed assets,12  Mar-15,25071.0,IOB
20,Share capital,12  Mar-15,12354.0,IOB
21,Free reserves,12  Mar-15,74057.0,IOB
22,Net worth,12  Mar-15,156410.0,IOB
23,Borrowings,12  Mar-15,182324.0,IOB
24,Investments,12  Mar-15,813104.0,IOB
25,Total assets,12  Mar-15,2856370.0,IOB
26,Debt/equity ratio,12  Mar-15,16.9,IOB
27,Return on assets,12  Mar-15,-0.2,IOB
28,Return on equity,12  Mar-15,-2.9,IOB
29,Capital adequacy ratio,12  Mar-15,10.1,IOB
30,Net NPAs,12  Mar-15,5.7,IOB
31,From Operations,12  Mar-15,59409.0,IOB
32,From Investments,12  Mar-15,-1643.0,IOB
33,From Financial Activity,12  Mar-15,1132.0,IOB
34,Net Cashflow,12  Mar-15,58898.0,IOB
35,Interest income,12  Mar-16,235173.0,IOB
36,Other income,12  Mar-16,25283.0,IOB
37,Interest expense,12  Mar-16,181346.0,IOB
38,Net interest income,12  Mar-16,53827.0,IOB
39,Operating expense,12  Mar-16,50255.0,IOB
40,Provisions/contingencies,12  Mar-16,66136.0,IOB
41,Profit before tax,12  Mar-16,-42179.0,IOB
42,Extraordinary Inc (Exp),12  Mar-16,0.0,IOB
43,Minority Interest,12  Mar-16,0.0,IOB
44,Prior Period Items,12  Mar-16,0.0,IOB
45,Tax,12  Mar-16,-8308.0,IOB
46,Profit after tax,12  Mar-16,-33872.0,IOB
47,Net profit margin,12  Mar-16,-14.4,IOB
48,Advances,12  Mar-16,1608607.0,IOB
49,Deposits,12  Mar-16,2245142.0,IOB
50,Credit/Deposit ratio,12  Mar-16,71.6,IOB
51,Yield on advances,12  Mar-16,10.4,IOB
52,Cost of deposits,12  Mar-16,7.2,IOB
53,Net Interest Margin,12  Mar-16,2.1,IOB
54,Net fixed assets,12  Mar-16,32705.0,IOB
55,Share capital,12  Mar-16,18073.0,IOB
56,Free reserves,12  Mar-16,89452.0,IOB
57,Net worth,12  Mar-16,156658.0,IOB
58,Borrowings,12  Mar-16,271833.0,IOB
59,Investments,12  Mar-16,791896.0,IOB
60,Total assets,12  Mar-16,2744368.0,IOB
