,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,8410.0,ECXS
1,Other income,12  Mar-14*,110.0,ECXS
2,Total revenues,12  Mar-14*,8520.0,ECXS
3,Gross profit,12  Mar-14*,3536.0,ECXS
4,Depreciation,12  Mar-14*,330.0,ECXS
5,Interest,12  Mar-14*,0.0,ECXS
6,Profit before tax,12  Mar-14*,3316.0,ECXS
7,Minority Interest,12  Mar-14*,0.0,ECXS
8,Prior Period Items,12  Mar-14*,0.0,ECXS
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,ECXS
10,Tax,12  Mar-14*,759.0,ECXS
11,Profit after tax,12  Mar-14*,2557.0,ECXS
12,Gross profit margin,12  Mar-14*,42.0,ECXS
13,Effective tax rate,12  Mar-14*,22.9,ECXS
14,Net profit margin,12  Mar-14*,30.4,ECXS
15,Current assets,12  Mar-14*,5681,ECXS
16,Current liabilities,12  Mar-14*,1839,ECXS
17,Net working cap to sales,12  Mar-14*,45.7,ECXS
18,Current ratio,12  Mar-14*,3.1,ECXS
19,Inventory Days,12  Mar-14*,0,ECXS
20,Debtors Days,12  Mar-14*,43,ECXS
21,Net fixed assets,12  Mar-14*,1558,ECXS
22,Share capital,12  Mar-14*,302,ECXS
23,"""Free"" reserves",12  Mar-14*,5580,ECXS
24,Net worth,12  Mar-14*,5890,ECXS
25,Long term debt,12  Mar-14*,0,ECXS
26,Total assets,12  Mar-14*,7914,ECXS
27,Interest coverage,12  Mar-14*,NM,ECXS
28,Debt to equity ratio,12  Mar-14*,0,ECXS
29,Sales to assets ratio,12  Mar-14*,1.1,ECXS
30,Return on assets,12  Mar-14*,32.3,ECXS
31,Return on equity,12  Mar-14*,43.4,ECXS
32,Return on capital,12  Mar-14*,56.3,ECXS
33,Exports to sales,12  Mar-14*,0,ECXS
34,Imports to sales,12  Mar-14*,0.9,ECXS
35,Exports (fob),12  Mar-14*,0,ECXS
36,Imports (cif),12  Mar-14*,76,ECXS
37,Fx inflow,12  Mar-14*,7093,ECXS
38,Fx outflow,12  Mar-14*,1559,ECXS
39,Net fx,12  Mar-14*,5534,ECXS
40,From Operations,12  Mar-14*,1950,ECXS
41,From Investments,12  Mar-14*,-1117,ECXS
42,From Financial Activity,12  Mar-14*,-825,ECXS
43,Net Cashflow,12  Mar-14*,57,ECXS
44,Net Sales,12  Mar-15*,9421.0,ECXS
45,Other income,12  Mar-15*,325.0,ECXS
46,Total revenues,12  Mar-15*,9746.0,ECXS
47,Gross profit,12  Mar-15*,3155.0,ECXS
48,Depreciation,12  Mar-15*,500.0,ECXS
49,Interest,12  Mar-15*,0.0,ECXS
50,Profit before tax,12  Mar-15*,2979.0,ECXS
51,Minority Interest,12  Mar-15*,0.0,ECXS
52,Prior Period Items,12  Mar-15*,0.0,ECXS
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,ECXS
54,Tax,12  Mar-15*,683.0,ECXS
55,Profit after tax,12  Mar-15*,2297.0,ECXS
56,Gross profit margin,12  Mar-15*,33.5,ECXS
57,Effective tax rate,12  Mar-15*,22.9,ECXS
58,Net profit margin,12  Mar-15*,24.4,ECXS
59,Current assets,12  Mar-15*,7229,ECXS
60,Current liabilities,12  Mar-15*,924,ECXS
61,Net working cap to sales,12  Mar-15*,66.9,ECXS
62,Current ratio,12  Mar-15*,7.8,ECXS
63,Inventory Days,12  Mar-15*,0,ECXS
64,Debtors Days,12  Mar-15*,49,ECXS
65,Net fixed assets,12  Mar-15*,1682,ECXS
66,Share capital,12  Mar-15*,304,ECXS
67,"""Free"" reserves",12  Mar-15*,8144,ECXS
68,Net worth,12  Mar-15*,8448,ECXS
69,Long term debt,12  Mar-15*,0,ECXS
70,Total assets,12  Mar-15*,9605,ECXS
71,Interest coverage,12  Mar-15*,NM,ECXS
72,Debt to equity ratio,12  Mar-15*,0,ECXS
73,Sales to assets ratio,12  Mar-15*,1.0,ECXS
74,Return on assets,12  Mar-15*,23.9,ECXS
75,Return on equity,12  Mar-15*,27.2,ECXS
76,Return on capital,12  Mar-15*,35.3,ECXS
77,Exports to sales,12  Mar-15*,0,ECXS
78,Imports to sales,12  Mar-15*,2.1,ECXS
79,Exports (fob),12  Mar-15*,0,ECXS
80,Imports (cif),12  Mar-15*,198,ECXS
81,Fx inflow,12  Mar-15*,8160,ECXS
82,Fx outflow,12  Mar-15*,2028,ECXS
83,Net fx,12  Mar-15*,6132,ECXS
84,From Operations,12  Mar-15*,2432,ECXS
85,From Investments,12  Mar-15*,-623,ECXS
86,From Financial Activity,12  Mar-15*,-1154,ECXS
87,Net Cashflow,12  Mar-15*,655,ECXS
88,Net Sales,12  Mar-16*,13143.0,ECXS
89,Other income,12  Mar-16*,370.0,ECXS
90,Total revenues,12  Mar-16*,13513.0,ECXS
91,Gross profit,12  Mar-16*,4799.0,ECXS
92,Depreciation,12  Mar-16*,565.0,ECXS
93,Interest,12  Mar-16*,0.0,ECXS
94,Profit before tax,12  Mar-16*,4602.0,ECXS
95,Minority Interest,12  Mar-16*,0.0,ECXS
96,Prior Period Items,12  Mar-16*,0.0,ECXS
97,Extraordinary Inc (Exp),12  Mar-16*,0.0,ECXS
98,Tax,12  Mar-16*,1185.0,ECXS
99,Profit after tax,12  Mar-16*,3417.0,ECXS
100,Gross profit margin,12  Mar-16*,36.5,ECXS
101,Effective tax rate,12  Mar-16*,25.7,ECXS
102,Net profit margin,12  Mar-16*,26.0,ECXS
103,Current assets,12  Mar-16*,8741.0,ECXS
104,Current liabilities,12  Mar-16*,1407.0,ECXS
105,Net working cap to sales,12  Mar-16*,55.8,ECXS
106,Current ratio,12  Mar-16*,6.2,ECXS
107,Inventory Days,12  Mar-16*,0.0,ECXS
108,Debtors Days,12  Mar-16*,52.0,ECXS
109,Net fixed assets,12  Mar-16*,3650.0,ECXS
110,Share capital,12  Mar-16*,408.0,ECXS
111,"""Free"" reserves",12  Mar-16*,10519.0,ECXS
112,Net worth,12  Mar-16*,10927.0,ECXS
113,Long term debt,12  Mar-16*,35.0,ECXS
114,Total assets,12  Mar-16*,12892.0,ECXS
115,Interest coverage,12  Mar-16*,11507.0,ECXS
116,Debt to equity ratio,12  Mar-16*,0.0,ECXS
117,Sales to assets ratio,12  Mar-16*,1.0,ECXS
118,Return on assets,12  Mar-16*,26.5,ECXS
119,Return on equity,12  Mar-16*,31.3,ECXS
120,Return on capital,12  Mar-16*,42.0,ECXS
121,Exports to sales,12  Mar-16*,0.0,ECXS
122,Imports to sales,12  Mar-16*,1.7,ECXS
123,Exports (fob),12  Mar-16*,0.0,ECXS
124,Imports (cif),12  Mar-16*,228.0,ECXS
125,Fx inflow,12  Mar-16*,10971.0,ECXS
126,Fx outflow,12  Mar-16*,1852.0,ECXS
127,Net fx,12  Mar-16*,9119.0,ECXS
128,From Operations,12  Mar-16*,4177.0,ECXS
129,From Investments,12  Mar-16*,-1647.0,ECXS
130,From Financial Activity,12  Mar-16*,-1650.0,ECXS
131,Net Cashflow,12  Mar-16*,859.0,ECXS
132,Net Sales,12  Mar-17*,13300.0,ECXS
133,Other income,12  Mar-17*,282.0,ECXS
134,Total revenues,12  Mar-17*,13582.0,ECXS
135,Gross profit,12  Mar-17*,4595.0,ECXS
136,Depreciation,12  Mar-17*,518.0,ECXS
137,Interest,12  Mar-17*,0.0,ECXS
138,Profit before tax,12  Mar-17*,4358.0,ECXS
139,Minority Interest,12  Mar-17*,0.0,ECXS
140,Prior Period Items,12  Mar-17*,0.0,ECXS
141,Extraordinary Inc (Exp),12  Mar-17*,0.0,ECXS
142,Tax,12  Mar-17*,819.0,ECXS
143,Profit after tax,12  Mar-17*,3539.0,ECXS
144,Gross profit margin,12  Mar-17*,34.5,ECXS
145,Effective tax rate,12  Mar-17*,18.8,ECXS
146,Net profit margin,12  Mar-17*,26.6,ECXS
147,Current assets,12  Mar-17*,10121.0,ECXS
148,Current liabilities,12  Mar-17*,1362.0,ECXS
149,Net working cap to sales,12  Mar-17*,65.9,ECXS
