,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,4433.0,AKRUTI
1,Other income,12  Mar-15*,947.0,AKRUTI
2,Total revenues,12  Mar-15*,5379.0,AKRUTI
3,Gross profit,12  Mar-15*,3306.0,AKRUTI
4,Depreciation,12  Mar-15*,98.0,AKRUTI
5,Interest,12  Mar-15*,4034.0,AKRUTI
6,Profit before tax,12  Mar-15*,120.0,AKRUTI
7,Minority Interest,12  Mar-15*,5.0,AKRUTI
8,Prior Period Items,12  Mar-15*,-55.0,AKRUTI
9,Extraordinary Inc (Exp),12  Mar-15*,35.0,AKRUTI
10,Tax,12  Mar-15*,98.0,AKRUTI
11,Profit after tax,12  Mar-15*,7.0,AKRUTI
12,Gross profit margin,12  Mar-15*,74.6,AKRUTI
13,Effective tax rate,12  Mar-15*,81.2,AKRUTI
14,Net profit margin,12  Mar-15*,0.2,AKRUTI
15,Current assets,12  Mar-15*,34035.0,AKRUTI
16,Current liabilities,12  Mar-15*,24973.0,AKRUTI
17,Net working cap to sales,12  Mar-15*,204.4,AKRUTI
18,Current ratio,12  Mar-15*,1.4,AKRUTI
19,Inventory Days,12  Mar-15*,2011.0,AKRUTI
20,Debtors Days,12  Mar-15*,150.0,AKRUTI
21,Net fixed assets,12  Mar-15*,2119.0,AKRUTI
22,Share capital,12  Mar-15*,727.0,AKRUTI
23,"""Free"" reserves",12  Mar-15*,14768.0,AKRUTI
24,Net worth,12  Mar-15*,16991.0,AKRUTI
25,Long term debt,12  Mar-15*,7555.0,AKRUTI
26,Total assets,12  Mar-15*,50387.0,AKRUTI
27,Interest coverage,12  Mar-15*,1.0,AKRUTI
28,Debt to equity ratio,12  Mar-15*,0.4,AKRUTI
29,Sales to assets ratio,12  Mar-15*,0.1,AKRUTI
30,Return on assets,12  Mar-15*,8.0,AKRUTI
31,Return on equity,12  Mar-15*,0.0,AKRUTI
32,Return on capital,12  Mar-15*,16.9,AKRUTI
33,Exports to sales,12  Mar-15*,0.0,AKRUTI
34,Imports to sales,12  Mar-15*,0.0,AKRUTI
35,Exports (fob),12  Mar-15*,0.0,AKRUTI
36,Imports (cif),12  Mar-15*,0.0,AKRUTI
37,Fx inflow,12  Mar-15*,0.0,AKRUTI
38,Fx outflow,12  Mar-15*,14.0,AKRUTI
39,Net fx,12  Mar-15*,-14.0,AKRUTI
40,From Operations,12  Mar-15*,2849.0,AKRUTI
41,From Investments,12  Mar-15*,1707.0,AKRUTI
42,From Financial Activity,12  Mar-15*,-4474.0,AKRUTI
43,Net Cashflow,12  Mar-15*,82.0,AKRUTI
44,Net Sales,12  Mar-16*,4510.0,AKRUTI
45,Other income,12  Mar-16*,428.0,AKRUTI
46,Total revenues,12  Mar-16*,4938.0,AKRUTI
47,Gross profit,12  Mar-16*,3761.0,AKRUTI
48,Depreciation,12  Mar-16*,51.0,AKRUTI
49,Interest,12  Mar-16*,4520.0,AKRUTI
