,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,6109.0,BHBJ
1,Other income,12  Mar-15,182.0,BHBJ
2,Total revenues,12  Mar-15,6291.0,BHBJ
3,Gross profit,12  Mar-15,-207.0,BHBJ
4,Depreciation,12  Mar-15,119.0,BHBJ
5,Interest,12  Mar-15,200.0,BHBJ
6,Profit before tax,12  Mar-15,-344.0,BHBJ
7,Minority Interest,12  Mar-15,0.0,BHBJ
8,Prior Period Items,12  Mar-15,4.0,BHBJ
9,Extraordinary Inc (Exp),12  Mar-15,0.0,BHBJ
10,Tax,12  Mar-15,0.0,BHBJ
11,Profit after tax,12  Mar-15,-341.0,BHBJ
12,Gross profit margin,12  Mar-15,-3.4,BHBJ
13,Effective tax rate,12  Mar-15,0.0,BHBJ
14,Net profit margin,12  Mar-15,-5.6,BHBJ
15,Current assets,12  Mar-15,3685.0,BHBJ
16,Current liabilities,12  Mar-15,3304.0,BHBJ
17,Net working cap to sales,12  Mar-15,6.2,BHBJ
18,Current ratio,12  Mar-15,1.1,BHBJ
19,Inventory Days,12  Mar-15,54.0,BHBJ
20,Debtors Days,12  Mar-15,127.0,BHBJ
21,Net fixed assets,12  Mar-15,842.0,BHBJ
22,Share capital,12  Mar-15,57.0,BHBJ
23,"""Free"" reserves",12  Mar-15,2597.0,BHBJ
24,Net worth,12  Mar-15,2654.0,BHBJ
25,Long term debt,12  Mar-15,0.0,BHBJ
26,Total assets,12  Mar-15,5993.0,BHBJ
27,Interest coverage,12  Mar-15,-0.7,BHBJ
28,Debt to equity ratio,12  Mar-15,0.0,BHBJ
29,Sales to assets ratio,12  Mar-15,1.0,BHBJ
30,Return on assets,12  Mar-15,-2.4,BHBJ
31,Return on equity,12  Mar-15,-12.8,BHBJ
32,Return on capital,12  Mar-15,-5.3,BHBJ
33,Exports to sales,12  Mar-15,6.5,BHBJ
34,Imports to sales,12  Mar-15,5.5,BHBJ
35,Exports (fob),12  Mar-15,397.0,BHBJ
36,Imports (cif),12  Mar-15,338.0,BHBJ
37,Fx inflow,12  Mar-15,399.0,BHBJ
38,Fx outflow,12  Mar-15,351.0,BHBJ
39,Net fx,12  Mar-15,49.0,BHBJ
40,From Operations,12  Mar-15,-407.0,BHBJ
41,From Investments,12  Mar-15,96.0,BHBJ
42,From Financial Activity,12  Mar-15,313.0,BHBJ
43,Net Cashflow,12  Mar-15,2.0,BHBJ
44,Net Sales,12  Mar-16,6395.0,BHBJ
45,Other income,12  Mar-16,209.0,BHBJ
46,Total revenues,12  Mar-16,6604.0,BHBJ
47,Gross profit,12  Mar-16,173.0,BHBJ
48,Depreciation,12  Mar-16,103.0,BHBJ
49,Interest,12  Mar-16,206.0,BHBJ
50,Profit before tax,12  Mar-16,74.0,BHBJ
51,Minority Interest,12  Mar-16,0.0,BHBJ
52,Prior Period Items,12  Mar-16,4.0,BHBJ
53,Extraordinary Inc (Exp),12  Mar-16,0.0,BHBJ
54,Tax,12  Mar-16,5.0,BHBJ
55,Profit after tax,12  Mar-16,72.0,BHBJ
56,Gross profit margin,12  Mar-16,2.7,BHBJ
57,Effective tax rate,12  Mar-16,7.1,BHBJ
58,Net profit margin,12  Mar-16,1.1,BHBJ
