,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-16*,631616.0,HDBK
1,Other income,12  Mar-16*,112117.0,HDBK
2,Interest expense,12  Mar-16*,340696.0,HDBK
3,Net interest income,12  Mar-16*,290920.0,HDBK
4,Operating expense,12  Mar-16*,178319.0,HDBK
5,Provisions/contingencies,12  Mar-16*,29608.0,HDBK
6,Profit before tax,12  Mar-16*,194715.0,HDBK
7,Extraordinary Inc (Exp),12  Mar-16*,0.0,HDBK
8,Minority Interest,12  Mar-16*,197.0,HDBK
9,Prior Period Items,12  Mar-16*,37.0,HDBK
10,Tax,12  Mar-16*,66937.0,HDBK
11,Profit after tax,12  Mar-16*,128013.0,HDBK
12,Net profit margin,12  Mar-16*,20.3,HDBK
13,Advances,12  Mar-16*,4872904.0,HDBK
14,Deposits,12  Mar-16*,5458733.0,HDBK
15,Credit/Deposit ratio,12  Mar-16*,89.3,HDBK
16,Yield on advances,12  Mar-16*,9.8,HDBK
17,Cost of deposits,12  Mar-16*,5.3,HDBK
18,Net Interest Margin,12  Mar-16*,4.0,HDBK
19,Net fixed assets,12  Mar-16*,34797.0,HDBK
20,Share capital,12  Mar-16*,5056.0,HDBK
21,Free reserves,12  Mar-16*,568152.0,HDBK
22,Net worth,12  Mar-16*,743041.0,HDBK
23,Borrowings,12  Mar-16*,1037140.0,HDBK
24,Investments,12  Mar-16*,1936339.0,HDBK
25,Total assets,12  Mar-16*,7622123.0,HDBK
26,Debt/equity ratio,12  Mar-16*,8.7,HDBK
27,Return on assets,12  Mar-16*,1.7,HDBK
28,Return on equity,12  Mar-16*,17.2,HDBK
29,Capital adequacy ratio,12  Mar-16*,15.5,HDBK
30,Net NPAs,12  Mar-16*,0.3,HDBK
31,From Operations,12  Mar-16*,-344354.0,HDBK
32,From Investments,12  Mar-16*,-8656.0,HDBK
33,From Financial Activity,12  Mar-16*,378151.0,HDBK
34,Net Cashflow,12  Mar-16*,25142.0,HDBK
35,Interest income,12  Mar-17*,732714.0,HDBK
36,Other income,12  Mar-17*,128776.0,HDBK
37,Interest expense,12  Mar-17*,380416.0,HDBK
38,Net interest income,12  Mar-17*,352298.0,HDBK
39,Operating expense,12  Mar-17*,207511.0,HDBK
40,Provisions/contingencies,12  Mar-17*,39908.0,HDBK
