,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,4449.0,JLDR
1,Other income,12  Mar-15,302.0,JLDR
2,Total revenues,12  Mar-15,4750.0,JLDR
3,Gross profit,12  Mar-15,437.0,JLDR
4,Depreciation,12  Mar-15,140.0,JLDR
5,Interest,12  Mar-15,5.0,JLDR
6,Profit before tax,12  Mar-15,594.0,JLDR
7,Minority Interest,12  Mar-15,0.0,JLDR
8,Prior Period Items,12  Mar-15,0.0,JLDR
9,Extraordinary Inc (Exp),12  Mar-15,0.0,JLDR
10,Tax,12  Mar-15,186.0,JLDR
11,Profit after tax,12  Mar-15,407.0,JLDR
12,Gross profit margin,12  Mar-15,9.8,JLDR
13,Effective tax rate,12  Mar-15,31.4,JLDR
14,Net profit margin,12  Mar-15,9.2,JLDR
15,Current assets,12  Mar-15,4590.0,JLDR
16,Current liabilities,12  Mar-15,1599.0,JLDR
17,Net working cap to sales,12  Mar-15,67.2,JLDR
18,Current ratio,12  Mar-15,2.9,JLDR
19,Inventory Days,12  Mar-15,11.0,JLDR
20,Debtors Days,12  Mar-15,104.0,JLDR
21,Net fixed assets,12  Mar-15,669.0,JLDR
22,Share capital,12  Mar-15,145.0,JLDR
23,"""Free"" reserves",12  Mar-15,7711.0,JLDR
24,Net worth,12  Mar-15,8094.0,JLDR
25,Long term debt,12  Mar-15,0.0,JLDR
26,Total assets,12  Mar-15,9776.0,JLDR
27,Interest coverage,12  Mar-15,117.4,JLDR
28,Debt to equity ratio,12  Mar-15,0.0,JLDR
29,Sales to assets ratio,12  Mar-15,0.5,JLDR
30,Return on assets,12  Mar-15,4.2,JLDR
31,Return on equity,12  Mar-15,5.0,JLDR
32,Return on capital,12  Mar-15,7.4,JLDR
33,Exports to sales,12  Mar-15,95.9,JLDR
34,Imports to sales,12  Mar-15,8.9,JLDR
35,Exports (fob),12  Mar-15,4266.0,JLDR
36,Imports (cif),12  Mar-15,394.0,JLDR
37,Fx inflow,12  Mar-15,4292.0,JLDR
38,Fx outflow,12  Mar-15,3274.0,JLDR
39,Net fx,12  Mar-15,1018.0,JLDR
40,From Operations,12  Mar-15,1418.0,JLDR
41,From Investments,12  Mar-15,-1252.0,JLDR
42,From Financial Activity,12  Mar-15,-149.0,JLDR
43,Net Cashflow,12  Mar-15,18.0,JLDR
44,Net Sales,12  Mar-16*,4328.0,JLDR
45,Other income,12  Mar-16*,276.0,JLDR
46,Total revenues,12  Mar-16*,4604.0,JLDR
47,Gross profit,12  Mar-16*,2255.0,JLDR
48,Depreciation,12  Mar-16*,895.0,JLDR
49,Interest,12  Mar-16*,115.0,JLDR
50,Profit before tax,12  Mar-16*,1521.0,JLDR
51,Minority Interest,12  Mar-16*,0.0,JLDR
52,Prior Period Items,12  Mar-16*,0.0,JLDR
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,JLDR
54,Tax,12  Mar-16*,247.0,JLDR
55,Profit after tax,12  Mar-16*,1274.0,JLDR
56,Gross profit margin,12  Mar-16*,52.1,JLDR
57,Effective tax rate,12  Mar-16*,16.3,JLDR
58,Net profit margin,12  Mar-16*,29.4,JLDR
59,Current assets,12  Mar-16*,3309.0,JLDR
60,Current liabilities,12  Mar-16*,4155.0,JLDR
61,Net working cap to sales,12  Mar-16*,-19.5,JLDR
62,Current ratio,12  Mar-16*,0.8,JLDR
63,Inventory Days,12  Mar-16*,10.0,JLDR
64,Debtors Days,12  Mar-16*,107.0,JLDR
65,Net fixed assets,12  Mar-16*,8444.0,JLDR
66,Share capital,12  Mar-16*,145.0,JLDR
67,"""Free"" reserves",12  Mar-16*,16089.0,JLDR
68,Net worth,12  Mar-16*,16488.0,JLDR
69,Long term debt,12  Mar-16*,0.0,JLDR
