,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,10219.0,JBCH
1,Other income,12  Mar-14*,377.0,JBCH
2,Total revenues,12  Mar-14*,10596.0,JBCH
3,Gross profit,12  Mar-14*,1485.0,JBCH
4,Depreciation,12  Mar-14*,280.0,JBCH
5,Interest,12  Mar-14*,62.0,JBCH
6,Profit before tax,12  Mar-14*,1520.0,JBCH
7,Minority Interest,12  Mar-14*,0.0,JBCH
8,Prior Period Items,12  Mar-14*,21.0,JBCH
9,Extraordinary Inc (Exp),12  Mar-14*,-645.0,JBCH
10,Tax,12  Mar-14*,281.0,JBCH
11,Profit after tax,12  Mar-14*,615.0,JBCH
12,Gross profit margin,12  Mar-14*,14.5,JBCH
13,Effective tax rate,12  Mar-14*,18.5,JBCH
14,Net profit margin,12  Mar-14*,6.0,JBCH
15,Current assets,12  Mar-14*,9807.0,JBCH
16,Current liabilities,12  Mar-14*,2763.0,JBCH
17,Net working cap to sales,12  Mar-14*,68.9,JBCH
18,Current ratio,12  Mar-14*,3.5,JBCH
19,Inventory Days,12  Mar-14*,48.0,JBCH
20,Debtors Days,12  Mar-14*,84.0,JBCH
21,Net fixed assets,12  Mar-14*,3569.0,JBCH
22,Share capital,12  Mar-14*,169.0,JBCH
23,"""Free"" reserves",12  Mar-14*,10037.0,JBCH
24,Net worth,12  Mar-14*,10428.0,JBCH
25,Long term debt,12  Mar-14*,5.0,JBCH
26,Total assets,12  Mar-14*,13510.0,JBCH
27,Interest coverage,12  Mar-14*,25.4,JBCH
28,Debt to equity ratio,12  Mar-14*,0.0,JBCH
29,Sales to assets ratio,12  Mar-14*,0.8,JBCH
30,Return on assets,12  Mar-14*,5.0,JBCH
31,Return on equity,12  Mar-14*,5.9,JBCH
32,Return on capital,12  Mar-14*,9.2,JBCH
33,Exports to sales,12  Mar-14*,54.3,JBCH
34,Imports to sales,12  Mar-14*,8.4,JBCH
35,Exports (fob),12  Mar-14*,5546.0,JBCH
36,Imports (cif),12  Mar-14*,861.0,JBCH
37,Fx inflow,12  Mar-14*,5605.0,JBCH
38,Fx outflow,12  Mar-14*,1569.0,JBCH
39,Net fx,12  Mar-14*,4037.0,JBCH
40,From Operations,12  Mar-14*,-140.0,JBCH
41,From Investments,12  Mar-14*,-1425.0,JBCH
42,From Financial Activity,12  Mar-14*,120.0,JBCH
43,Net Cashflow,12  Mar-14*,-1444.0,JBCH
44,Net Sales,12  Mar-15*,11442.0,JBCH
45,Other income,12  Mar-15*,109.0,JBCH
46,Total revenues,12  Mar-15*,11551.0,JBCH
47,Gross profit,12  Mar-15*,1792.0,JBCH
48,Depreciation,12  Mar-15*,386.0,JBCH
49,Interest,12  Mar-15*,59.0,JBCH
50,Profit before tax,12  Mar-15*,1456.0,JBCH
51,Minority Interest,12  Mar-15*,0.0,JBCH
52,Prior Period Items,12  Mar-15*,0.0,JBCH
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,JBCH
54,Tax,12  Mar-15*,451.0,JBCH
55,Profit after tax,12  Mar-15*,1004.0,JBCH
56,Gross profit margin,12  Mar-15*,15.7,JBCH
57,Effective tax rate,12  Mar-15*,31.0,JBCH
58,Net profit margin,12  Mar-15*,8.8,JBCH
59,Current assets,12  Mar-15*,9009.0,JBCH
60,Current liabilities,12  Mar-15*,4598.0,JBCH
61,Net working cap to sales,12  Mar-15*,38.6,JBCH
62,Current ratio,12  Mar-15*,2.0,JBCH
63,Inventory Days,12  Mar-15*,48.0,JBCH
64,Debtors Days,12  Mar-15*,84.0,JBCH
65,Net fixed assets,12  Mar-15*,3838.0,JBCH
66,Share capital,12  Mar-15*,170.0,JBCH
67,"""Free"" reserves",12  Mar-15*,9531.0,JBCH
68,Net worth,12  Mar-15*,9949.0,JBCH
69,Long term debt,12  Mar-15*,4.0,JBCH
70,Total assets,12  Mar-15*,14872.0,JBCH
71,Interest coverage,12  Mar-15*,25.5,JBCH
72,Debt to equity ratio,12  Mar-15*,0.0,JBCH
73,Sales to assets ratio,12  Mar-15*,0.8,JBCH
74,Return on assets,12  Mar-15*,7.2,JBCH
75,Return on equity,12  Mar-15*,10.1,JBCH
76,Return on capital,12  Mar-15*,15.2,JBCH
77,Exports to sales,12  Mar-15*,50.6,JBCH
78,Imports to sales,12  Mar-15*,8.8,JBCH
79,Exports (fob),12  Mar-15*,5787.0,JBCH
80,Imports (cif),12  Mar-15*,1006.0,JBCH
81,Fx inflow,12  Mar-15*,5833.0,JBCH
82,Fx outflow,12  Mar-15*,1388.0,JBCH
83,Net fx,12  Mar-15*,4445.0,JBCH
84,From Operations,12  Mar-15*,1267.0,JBCH
85,From Investments,12  Mar-15*,-1119.0,JBCH
86,From Financial Activity,12  Mar-15*,-14.0,JBCH
87,Net Cashflow,12  Mar-15*,134.0,JBCH
88,Net Sales,12  Mar-16*,12551.0,JBCH
89,Other income,12  Mar-16*,542.0,JBCH
90,Total revenues,12  Mar-16*,13093.0,JBCH
