,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14,493426.0,MDRF
1,Other income,12  Mar-14,274.0,MDRF
2,Total revenues,12  Mar-14,493700.0,MDRF
3,Gross profit,12  Mar-14,5858.0,MDRF
4,Depreciation,12  Mar-14,3896.0,MDRF
5,Interest,12  Mar-14,5680.0,MDRF
6,Profit before tax,12  Mar-14,-3444.0,MDRF
7,Minority Interest,12  Mar-14,0.0,MDRF
8,Prior Period Items,12  Mar-14,135.0,MDRF
9,Extraordinary Inc (Exp),12  Mar-14,0.0,MDRF
10,Tax,12  Mar-14,-271.0,MDRF
11,Profit after tax,12  Mar-14,-3039.0,MDRF
12,Gross profit margin,12  Mar-14,1.2,MDRF
13,Effective tax rate,12  Mar-14,7.9,MDRF
14,Net profit margin,12  Mar-14,-0.6,MDRF
15,Current assets,12  Mar-14,91881.0,MDRF
16,Current liabilities,12  Mar-14,94753.0,MDRF
17,Net working cap to sales,12  Mar-14,-0.6,MDRF
18,Current ratio,12  Mar-14,1.0,MDRF
19,Inventory Days,12  Mar-14,50.0,MDRF
20,Debtors Days,12  Mar-14,16.0,MDRF
21,Net fixed assets,12  Mar-14,46360.0,MDRF
22,Share capital,12  Mar-14,1490.0,MDRF
23,"""Free"" reserves",12  Mar-14,15734.0,MDRF
24,Net worth,12  Mar-14,17225.0,MDRF
25,Long term debt,12  Mar-14,20000.0,MDRF
26,Total assets,12  Mar-14,139423.0,MDRF
27,Interest coverage,12  Mar-14,0.4,MDRF
28,Debt to equity ratio,12  Mar-14,1.2,MDRF
29,Sales to assets ratio,12  Mar-14,3.5,MDRF
30,Return on assets,12  Mar-14,1.9,MDRF
31,Return on equity,12  Mar-14,-17.6,MDRF
32,Return on capital,12  Mar-14,6.4,MDRF
33,Exports to sales,12  Mar-14,0.0,MDRF
34,Imports to sales,12  Mar-14,85.2,MDRF
35,Exports (fob),12  Mar-14,0.0,MDRF
36,Imports (cif),12  Mar-14,420494.0,MDRF
37,Fx inflow,12  Mar-14,0.0,MDRF
38,Fx outflow,12  Mar-14,422289.0,MDRF
