,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-13*,20963.0,ARTI
1,Other income,12  Mar-13*,38.0,ARTI
2,Total revenues,12  Mar-13*,21000.0,ARTI
3,Gross profit,12  Mar-13*,3612.0,ARTI
4,Depreciation,12  Mar-13*,828.0,ARTI
5,Interest,12  Mar-13*,954.0,ARTI
6,Profit before tax,12  Mar-13*,1868.0,ARTI
7,Minority Interest,12  Mar-13*,-10.0,ARTI
8,Prior Period Items,12  Mar-13*,24.0,ARTI
9,Extraordinary Inc (Exp),12  Mar-13*,0.0,ARTI
10,Tax,12  Mar-13*,538.0,ARTI
11,Profit after tax,12  Mar-13*,1344.0,ARTI
12,Gross profit margin,12  Mar-13*,17.2,ARTI
13,Effective tax rate,12  Mar-13*,28.8,ARTI
14,Net profit margin,12  Mar-13*,6.4,ARTI
15,Current assets,12  Mar-13*,10196.0,ARTI
16,Current liabilities,12  Mar-13*,10066.0,ARTI
17,Net working cap to sales,12  Mar-13*,0.6,ARTI
18,Current ratio,12  Mar-13*,1.0,ARTI
19,Inventory Days,12  Mar-13*,80.0,ARTI
20,Debtors Days,12  Mar-13*,75.0,ARTI
21,Net fixed assets,12  Mar-13*,7423.0,ARTI
22,Share capital,12  Mar-13*,396.0,ARTI
23,"""Free"" reserves",12  Mar-13*,6380.0,ARTI
24,Net worth,12  Mar-13*,7605.0,ARTI
25,Long term debt,12  Mar-13*,1173.0,ARTI
26,Total assets,12  Mar-13*,21760.0,ARTI
27,Interest coverage,12  Mar-13*,3.0,ARTI
28,Debt to equity ratio,12  Mar-13*,0.2,ARTI
29,Sales to assets ratio,12  Mar-13*,1.0,ARTI
30,Return on assets,12  Mar-13*,10.6,ARTI
31,Return on equity,12  Mar-13*,17.7,ARTI
32,Return on capital,12  Mar-13*,32.3,ARTI
33,Exports to sales,12  Mar-13*,47.3,ARTI
34,Imports to sales,12  Mar-13*,14.0,ARTI
35,Exports (fob),12  Mar-13*,9924.0,ARTI
36,Imports (cif),12  Mar-13*,2935.0,ARTI
37,Fx inflow,12  Mar-13*,9924.0,ARTI
38,Fx outflow,12  Mar-13*,3429.0,ARTI
39,Net fx,12  Mar-13*,6495.0,ARTI
40,From Operations,12  Mar-13*,2298.0,ARTI
41,From Investments,12  Mar-13*,-2294.0,ARTI
42,From Financial Activity,12  Mar-13*,9.0,ARTI
43,Net Cashflow,12  Mar-13*,12.0,ARTI
44,Net Sales,12  Mar-14*,26325.0,ARTI
45,Other income,12  Mar-14*,110.0,ARTI
46,Total revenues,12  Mar-14*,26435.0,ARTI
47,Gross profit,12  Mar-14*,4015.0,ARTI
48,Depreciation,12  Mar-14*,885.0,ARTI
49,Interest,12  Mar-14*,1178.0,ARTI
50,Profit before tax,12  Mar-14*,2061.0,ARTI
51,Minority Interest,12  Mar-14*,-5.0,ARTI
52,Prior Period Items,12  Mar-14*,109.0,ARTI
53,Extraordinary Inc (Exp),12  Mar-14*,0.0,ARTI
54,Tax,12  Mar-14*,540.0,ARTI
55,Profit after tax,12  Mar-14*,1624.0,ARTI
56,Gross profit margin,12  Mar-14*,15.3,ARTI
57,Effective tax rate,12  Mar-14*,26.2,ARTI
58,Net profit margin,12  Mar-14*,6.2,ARTI
59,Current assets,12  Mar-14*,12248.0,ARTI
60,Current liabilities,12  Mar-14*,11873.0,ARTI
61,Net working cap to sales,12  Mar-14*,1.4,ARTI
62,Current ratio,12  Mar-14*,1.0,ARTI
63,Inventory Days,12  Mar-14*,84.0,ARTI
64,Debtors Days,12  Mar-14*,61.0,ARTI
65,Net fixed assets,12  Mar-14*,9437.0,ARTI
66,Share capital,12  Mar-14*,443.0,ARTI
67,"""Free"" reserves",12  Mar-14*,7520.0,ARTI
68,Net worth,12  Mar-14*,8708.0,ARTI
69,Long term debt,12  Mar-14*,2553.0,ARTI
70,Total assets,12  Mar-14*,26701.0,ARTI
71,Interest coverage,12  Mar-14*,2.7,ARTI
72,Debt to equity ratio,12  Mar-14*,0.3,ARTI
73,Sales to assets ratio,12  Mar-14*,1.0,ARTI
74,Return on assets,12  Mar-14*,10.5,ARTI
75,Return on equity,12  Mar-14*,18.7,ARTI
76,Return on capital,12  Mar-14*,29.7,ARTI
77,Exports to sales,12  Mar-14*,46.1,ARTI
78,Imports to sales,12  Mar-14*,15.5,ARTI
79,Exports (fob),12  Mar-14*,12144.0,ARTI
80,Imports (cif),12  Mar-14*,4084.0,ARTI
81,Fx inflow,12  Mar-14*,12144.0,ARTI
82,Fx outflow,12  Mar-14*,4415.0,ARTI
83,Net fx,12  Mar-14*,7729.0,ARTI
84,From Operations,12  Mar-14*,3150.0,ARTI
85,From Investments,12  Mar-14*,-2908.0,ARTI
86,From Financial Activity,12  Mar-14*,-217.0,ARTI
