,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-14,6236.0,GCHS
1,Other income,12  Mar-14,14.0,GCHS
2,Interest expense,12  Mar-14,4193.0,GCHS
3,Net interest income,12  Mar-14,2043.0,GCHS
4,Operating expense,12  Mar-14,456.0,GCHS
5,Gross profit,12  Mar-14,1587.0,GCHS
6,Gross profit margin,12  Mar-14,25.5,GCHS
7,Provisions/contingencies,12  Mar-14,268.0,GCHS
8,Profit before tax,12  Mar-14,1333.0,GCHS
9,Extraordinary Inc (Exp),12  Mar-14,0.0,GCHS
10,Minority Interest,12  Mar-14,0.0,GCHS
11,Prior Period Items,12  Mar-14,0.0,GCHS
12,Tax,12  Mar-14,357.0,GCHS
13,Profit after tax,12  Mar-14,976.0,GCHS
14,Net profit margin,12  Mar-14,15.6,GCHS
15,Advances,12  Mar-14,53126,GCHS
16,Deposits,12  Mar-14,0,GCHS
17,Credit/Deposit ratio,12  Mar-14,NM,GCHS
18,Yield on advances,12  Mar-14,11.3,GCHS
19,Cost of deposits,12  Mar-14,N.A.,GCHS
20,Net Interest Margin,12  Mar-14,3.8,GCHS
21,Net fixed assets,12  Mar-14,52,GCHS
22,Share capital,12  Mar-14,539,GCHS
23,Free reserves,12  Mar-14,3133,GCHS
24,Net worth,12  Mar-14,6105,GCHS
25,Borrowings,12  Mar-14,36301,GCHS
26,Investments,12  Mar-14,99,GCHS
27,Total assets,12  Mar-14,55181,GCHS
28,Debt/equity ratio,12  Mar-14,5.9,GCHS
29,Return on assets,12  Mar-14,1.8,GCHS
30,Return on equity,12  Mar-14,16.0,GCHS
31,Capital adequacy ratio,12  Mar-14,17.3,GCHS
32,Net NPAs,12  Mar-14,0,GCHS
33,From Operations,12  Mar-14,-6890,GCHS
34,From Investments,12  Mar-14,5,GCHS
35,From Financial Activity,12  Mar-14,6748,GCHS
36,Net Cashflow,12  Mar-14,-138,GCHS
37,Interest income,12  Mar-15,7160.0,GCHS
38,Other income,12  Mar-15,18.0,GCHS
39,Interest expense,12  Mar-15,5089.0,GCHS
40,Net interest income,12  Mar-15,2071.0,GCHS
41,Operating expense,12  Mar-15,543.0,GCHS
42,Gross profit,12  Mar-15,1527.0,GCHS
43,Gross profit margin,12  Mar-15,21.3,GCHS
44,Provisions/contingencies,12  Mar-15,158.0,GCHS
45,Profit before tax,12  Mar-15,1537.0,GCHS
46,Extraordinary Inc (Exp),12  Mar-15,0.0,GCHS
47,Minority Interest,12  Mar-15,0.0,GCHS
48,Prior Period Items,12  Mar-15,0.0,GCHS
49,Tax,12  Mar-15,507.0,GCHS
50,Profit after tax,12  Mar-15,1030.0,GCHS
51,Net profit margin,12  Mar-15,14.4,GCHS
52,Advances,12  Mar-15,65979,GCHS
53,Deposits,12  Mar-15,0,GCHS
54,Credit/Deposit ratio,12  Mar-15,NM,GCHS
55,Yield on advances,12  Mar-15,10.8,GCHS
56,Cost of deposits,12  Mar-15,N.A.,GCHS
57,Net Interest Margin,12  Mar-15,3.1,GCHS
58,Net fixed assets,12  Mar-15,26,GCHS
59,Share capital,12  Mar-15,539,GCHS
60,Free reserves,12  Mar-15,6065,GCHS
61,Net worth,12  Mar-15,6603,GCHS
62,Borrowings,12  Mar-15,43591,GCHS
63,Investments,12  Mar-15,98,GCHS
64,Total assets,12  Mar-15,67207,GCHS
65,Debt/equity ratio,12  Mar-15,6.6,GCHS
66,Return on assets,12  Mar-15,1.5,GCHS
67,Return on equity,12  Mar-15,15.6,GCHS
68,Capital adequacy ratio,12  Mar-15,15.4,GCHS
69,Net NPAs,12  Mar-15,0,GCHS
70,From Operations,12  Mar-15,-11026,GCHS
71,From Investments,12  Mar-15,7,GCHS
72,From Financial Activity,12  Mar-15,11047,GCHS
73,Net Cashflow,12  Mar-15,28,GCHS
74,Interest income,12  Mar-16,8573.0,GCHS
75,Other income,12  Mar-16,19.0,GCHS
76,Interest expense,12  Mar-16,6007.0,GCHS
77,Net interest income,12  Mar-16,2566.0,GCHS
78,Operating expense,12  Mar-16,680.0,GCHS
79,Gross profit,12  Mar-16,1886.0,GCHS
80,Gross profit margin,12  Mar-16,22.0,GCHS
81,Provisions/contingencies,12  Mar-16,166.0,GCHS
82,Profit before tax,12  Mar-16,1911.0,GCHS
83,Extraordinary Inc (Exp),12  Mar-16,0.0,GCHS
84,Minority Interest,12  Mar-16,0.0,GCHS
85,Prior Period Items,12  Mar-16,0.0,GCHS
86,Tax,12  Mar-16,666.0,GCHS
87,Profit after tax,12  Mar-16,1245.0,GCHS
88,Net profit margin,12  Mar-16,14.5,GCHS
89,Advances,12  Mar-16,79123,GCHS
90,Deposits,12  Mar-16,0,GCHS
91,Credit/Deposit ratio,12  Mar-16,NM,GCHS
92,Yield on advances,12  Mar-16,10.8,GCHS
93,Cost of deposits,12  Mar-16,N.A.,GCHS
94,Net Interest Margin,12  Mar-16,3.2,GCHS
95,Net fixed assets,12  Mar-16,22,GCHS
96,Share capital,12  Mar-16,539,GCHS
97,Free reserves,12  Mar-16,6779,GCHS
98,Net worth,12  Mar-16,7318,GCHS
99,Borrowings,12  Mar-16,55108,GCHS
100,Investments,12  Mar-16,98,GCHS
101,Total assets,12  Mar-16,80214,GCHS
102,Debt/equity ratio,12  Mar-16,7.5,GCHS
103,Return on assets,12  Mar-16,1.6,GCHS
104,Return on equity,12  Mar-16,17.0,GCHS
105,Capital adequacy ratio,12  Mar-16,17.4,GCHS
