,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15,96920.0,INDIN
1,Other income,12  Mar-15,25480.0,INDIN
2,Interest expense,12  Mar-15,62717.0,INDIN
3,Net interest income,12  Mar-15,34203.0,INDIN
4,Operating expense,12  Mar-15,28701.0,INDIN
5,Provisions/contingencies,12  Mar-15,3891.0,INDIN
6,Profit before tax,12  Mar-15,27092.0,INDIN
7,Extraordinary Inc (Exp),12  Mar-15,0.0,INDIN
8,Minority Interest,12  Mar-15,0.0,INDIN
9,Prior Period Items,12  Mar-15,0.0,INDIN
10,Tax,12  Mar-15,9155.0,INDIN
11,Profit after tax,12  Mar-15,17937.0,INDIN
12,Net profit margin,12  Mar-15,18.5,INDIN
13,Advances,12  Mar-15,687882.0,INDIN
14,Deposits,12  Mar-15,741344.0,INDIN
15,Credit/Deposit ratio,12  Mar-15,92.8,INDIN
16,Yield on advances,12  Mar-15,11.2,INDIN
17,Cost of deposits,12  Mar-15,7.0,INDIN
18,Net Interest Margin,12  Mar-15,3.3,INDIN
19,Net fixed assets,12  Mar-15,11576.0,INDIN
20,Share capital,12  Mar-15,5295.0,INDIN
21,Free reserves,12  Mar-15,78773.0,INDIN
22,Net worth,12  Mar-15,106445.0,INDIN
23,Borrowings,12  Mar-15,206181.0,INDIN
24,Investments,12  Mar-15,228783.0,INDIN
25,Total assets,12  Mar-15,1117874.0,INDIN
26,Debt/equity ratio,12  Mar-15,8.9,INDIN
27,Return on assets,12  Mar-15,1.6,INDIN
28,Return on equity,12  Mar-15,16.9,INDIN
29,Capital adequacy ratio,12  Mar-15,12.1,INDIN
30,Net NPAs,12  Mar-15,0.3,INDIN
31,From Operations,12  Mar-15,-14211.0,INDIN
32,From Investments,12  Mar-15,-2762.0,INDIN
33,From Financial Activity,12  Mar-15,57069.0,INDIN
34,Net Cashflow,12  Mar-15,40097.0,INDIN
35,Interest income,12  Mar-16,118717.0,INDIN
36,Other income,12  Mar-16,32970.0,INDIN
37,Interest expense,12  Mar-16,73552.0,INDIN
38,Net interest income,12  Mar-16,45166.0,INDIN
39,Operating expense,12  Mar-16,36721.0,INDIN
40,Provisions/contingencies,12  Mar-16,6722.0,INDIN
41,Profit before tax,12  Mar-16,34693.0,INDIN
42,Extraordinary Inc (Exp),12  Mar-16,0.0,INDIN
43,Minority Interest,12  Mar-16,0.0,INDIN
44,Prior Period Items,12  Mar-16,0.0,INDIN
45,Tax,12  Mar-16,11828.0,INDIN
46,Profit after tax,12  Mar-16,22865.0,INDIN
47,Net profit margin,12  Mar-16,19.3,INDIN
48,Advances,12  Mar-16,884193.0,INDIN
49,Deposits,12  Mar-16,930004.0,INDIN
50,Credit/Deposit ratio,12  Mar-16,95.1,INDIN
