,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,11633.0,ADPA
1,Other income,12  Mar-15,107.0,ADPA
2,Total revenues,12  Mar-15,11740.0,ADPA
3,Gross profit,12  Mar-15,955.0,ADPA
4,Depreciation,12  Mar-15,690.0,ADPA
5,Interest,12  Mar-15,446.0,ADPA
6,Profit before tax,12  Mar-15,-74.0,ADPA
7,Minority Interest,12  Mar-15,0.0,ADPA
8,Prior Period Items,12  Mar-15,0.0,ADPA
9,Extraordinary Inc (Exp),12  Mar-15,11.0,ADPA
10,Tax,12  Mar-15,-66.0,ADPA
11,Profit after tax,12  Mar-15,3.0,ADPA
12,Gross profit margin,12  Mar-15,8.2,ADPA
13,Effective tax rate,12  Mar-15,88.2,ADPA
14,Net profit margin,12  Mar-15,0.0,ADPA
15,Current assets,12  Mar-15,3155.0,ADPA
16,Current liabilities,12  Mar-15,4932.0,ADPA
17,Net working cap to sales,12  Mar-15,-15.3,ADPA
18,Current ratio,12  Mar-15,0.6,ADPA
19,Inventory Days,12  Mar-15,63.0,ADPA
20,Debtors Days,12  Mar-15,20.0,ADPA
21,Net fixed assets,12  Mar-15,8490.0,ADPA
22,Share capital,12  Mar-15,398.0,ADPA
23,"""Free"" reserves",12  Mar-15,3743.0,ADPA
24,Net worth,12  Mar-15,4141.0,ADPA
25,Long term debt,12  Mar-15,2373.0,ADPA
26,Total assets,12  Mar-15,12460.0,ADPA
27,Interest coverage,12  Mar-15,0.8,ADPA
28,Debt to equity ratio,12  Mar-15,0.6,ADPA
29,Sales to assets ratio,12  Mar-15,0.9,ADPA
30,Return on assets,12  Mar-15,3.6,ADPA
31,Return on equity,12  Mar-15,0.1,ADPA
32,Return on capital,12  Mar-15,5.9,ADPA
33,Exports to sales,12  Mar-15,12.3,ADPA
34,Imports to sales,12  Mar-15,6.5,ADPA
35,Exports (fob),12  Mar-15,1435.0,ADPA
36,Imports (cif),12  Mar-15,755.0,ADPA
37,Fx inflow,12  Mar-15,1435.0,ADPA
38,Fx outflow,12  Mar-15,797.0,ADPA
39,Net fx,12  Mar-15,638.0,ADPA
40,From Operations,12  Mar-15,1283.0,ADPA
41,From Investments,12  Mar-15,-314.0,ADPA
42,From Financial Activity,12  Mar-15,-1078.0,ADPA
43,Net Cashflow,12  Mar-15,-109.0,ADPA
44,Net Sales,12  Mar-16,11598.0,ADPA
45,Other income,12  Mar-16,65.0,ADPA
46,Total revenues,12  Mar-16,11663.0,ADPA
47,Gross profit,12  Mar-16,1307.0,ADPA
48,Depreciation,12  Mar-16,732.0,ADPA
49,Interest,12  Mar-16,403.0,ADPA
50,Profit before tax,12  Mar-16,237.0,ADPA
51,Minority Interest,12  Mar-16,0.0,ADPA
52,Prior Period Items,12  Mar-16,0.0,ADPA
53,Extraordinary Inc (Exp),12  Mar-16,327.0,ADPA
54,Tax,12  Mar-16,195.0,ADPA
55,Profit after tax,12  Mar-16,369.0,ADPA
56,Gross profit margin,12  Mar-16,11.3,ADPA
57,Effective tax rate,12  Mar-16,82.3,ADPA
58,Net profit margin,12  Mar-16,3.2,ADPA
59,Current assets,12  Mar-16,3414.0,ADPA
60,Current liabilities,12  Mar-16,3890.0,ADPA
61,Net working cap to sales,12  Mar-16,-4.1,ADPA
62,Current ratio,12  Mar-16,0.9,ADPA
63,Inventory Days,12  Mar-16,67.0,ADPA
64,Debtors Days,12  Mar-16,22.0,ADPA
65,Net fixed assets,12  Mar-16,8376.0,ADPA
66,Share capital,12  Mar-16,398.0,ADPA
67,"""Free"" reserves",12  Mar-16,4112.0,ADPA
68,Net worth,12  Mar-16,4509.0,ADPA
69,Long term debt,12  Mar-16,3040.0,ADPA
70,Total assets,12  Mar-16,12678.0,ADPA
71,Interest coverage,12  Mar-16,1.6,ADPA
72,Debt to equity ratio,12  Mar-16,0.7,ADPA
73,Sales to assets ratio,12  Mar-16,0.9,ADPA
74,Return on assets,12  Mar-16,6.1,ADPA
75,Return on equity,12  Mar-16,8.2,ADPA
76,Return on capital,12  Mar-16,12.8,ADPA
77,Exports to sales,12  Mar-16,18.3,ADPA
78,Imports to sales,12  Mar-16,4.2,ADPA
79,Exports (fob),12  Mar-16,2117.0,ADPA
80,Imports (cif),12  Mar-16,487.0,ADPA
81,Fx inflow,12  Mar-16,2117.0,ADPA
82,Fx outflow,12  Mar-16,519.0,ADPA
83,Net fx,12  Mar-16,1598.0,ADPA
84,From Operations,12  Mar-16,1113.0,ADPA
85,From Investments,12  Mar-16,-380.0,ADPA
86,From Financial Activity,12  Mar-16,-674.0,ADPA
