,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14,5787.0,INGER
1,Other income,12  Mar-14,624.0,INGER
2,Total revenues,12  Mar-14,6412.0,INGER
3,Gross profit,12  Mar-14,453.0,INGER
4,Depreciation,12  Mar-14,81.0,INGER
5,Interest,12  Mar-14,12.0,INGER
6,Profit before tax,12  Mar-14,984.0,INGER
7,Minority Interest,12  Mar-14,0.0,INGER
8,Prior Period Items,12  Mar-14,0.0,INGER
9,Extraordinary Inc (Exp),12  Mar-14,0.0,INGER
10,Tax,12  Mar-14,315.0,INGER
11,Profit after tax,12  Mar-14,670.0,INGER
12,Gross profit margin,12  Mar-14,7.8,INGER
13,Effective tax rate,12  Mar-14,32.0,INGER
14,Net profit margin,12  Mar-14,11.6,INGER
15,Current assets,12  Mar-14,8067.0,INGER
16,Current liabilities,12  Mar-14,1760.0,INGER
17,Net working cap to sales,12  Mar-14,109.0,INGER
18,Current ratio,12  Mar-14,4.6,INGER
19,Inventory Days,12  Mar-14,85.0,INGER
20,Debtors Days,12  Mar-14,110.0,INGER
21,Net fixed assets,12  Mar-14,1163.0,INGER
22,Share capital,12  Mar-14,316.0,INGER
23,"""Free"" reserves",12  Mar-14,8830.0,INGER
24,Net worth,12  Mar-14,9146.0,INGER
25,Long term debt,12  Mar-14,0.0,INGER
26,Total assets,12  Mar-14,10934.0,INGER
27,Interest coverage,12  Mar-14,83.7,INGER
28,Debt to equity ratio,12  Mar-14,0.0,INGER
29,Sales to assets ratio,12  Mar-14,0.5,INGER
30,Return on assets,12  Mar-14,6.2,INGER
31,Return on equity,12  Mar-14,7.3,INGER
32,Return on capital,12  Mar-14,10.9,INGER
33,Exports to sales,12  Mar-14,21.1,INGER
34,Imports to sales,12  Mar-14,30.9,INGER
35,Exports (fob),12  Mar-14,1221.0,INGER
36,Imports (cif),12  Mar-14,1790.0,INGER
37,Fx inflow,12  Mar-14,1248.0,INGER
38,Fx outflow,12  Mar-14,2127.0,INGER
39,Net fx,12  Mar-14,-879.0,INGER
40,From Operations,12  Mar-14,-642.0,INGER
41,From Investments,12  Mar-14,308.0,INGER
