,No. of Mths  Year Ending,variable,value,name
0,Net Sales,9  Mar-14,939.0,ITTL
1,Other income,9  Mar-14,104.0,ITTL
2,Total revenues,9  Mar-14,1043.0,ITTL
3,Gross profit,9  Mar-14,-157.0,ITTL
4,Depreciation,9  Mar-14,30.0,ITTL
5,Interest,9  Mar-14,105.0,ITTL
6,Profit before tax,9  Mar-14,-188.0,ITTL
7,Minority Interest,9  Mar-14,0.0,ITTL
8,Prior Period Items,9  Mar-14,0.0,ITTL
9,Extraordinary Inc (Exp),9  Mar-14,0.0,ITTL
10,Tax,9  Mar-14,0.0,ITTL
11,Profit after tax,9  Mar-14,-188.0,ITTL
12,Gross profit margin,9  Mar-14,-16.7,ITTL
13,Effective tax rate,9  Mar-14,0.0,ITTL
14,Net profit margin,9  Mar-14,-20.0,ITTL
15,Current assets,9  Mar-14,1056.0,ITTL
16,Current liabilities,9  Mar-14,1759.0,ITTL
17,Net working cap to sales,9  Mar-14,-74.8,ITTL
18,Current ratio,9  Mar-14,0.6,ITTL
19,Inventory Days,9  Mar-14,125.0,ITTL
20,Debtors Days,9  Mar-14,172.0,ITTL
21,Net fixed assets,9  Mar-14,720.0,ITTL
22,Share capital,9  Mar-14,106.0,ITTL
23,"""Free"" reserves",9  Mar-14,-45.0,ITTL
24,Net worth,9  Mar-14,61.0,ITTL
25,Long term debt,9  Mar-14,0.0,ITTL
26,Total assets,9  Mar-14,1827.0,ITTL
27,Interest coverage,9  Mar-14,-0.8,ITTL
28,Debt to equity ratio,9  Mar-14,0.0,ITTL
29,Sales to assets ratio,9  Mar-14,0.5,ITTL
30,Return on assets,9  Mar-14,-4.5,ITTL
31,Return on equity,9  Mar-14,-307.2,ITTL
32,Return on capital,9  Mar-14,-135.1,ITTL
33,Exports to sales,9  Mar-14,8.4,ITTL
34,Imports to sales,9  Mar-14,1.8,ITTL
35,Exports (fob),9  Mar-14,78.0,ITTL
36,Imports (cif),9  Mar-14,17.0,ITTL
37,Fx inflow,9  Mar-14,201.0,ITTL
38,Fx outflow,9  Mar-14,27.0,ITTL
39,Net fx,9  Mar-14,175.0,ITTL
40,From Operations,9  Mar-14,-317.0,ITTL
41,From Investments,9  Mar-14,-28.0,ITTL
42,From Financial Activity,9  Mar-14,340.0,ITTL
43,Net Cashflow,9  Mar-14,-5.0,ITTL
44,Net Sales,12  Mar-15,1569.0,ITTL
45,Other income,12  Mar-15,167.0,ITTL
46,Total revenues,12  Mar-15,1736.0,ITTL
47,Gross profit,12  Mar-15,-104.0,ITTL
48,Depreciation,12  Mar-15,52.0,ITTL
49,Interest,12  Mar-15,49.0,ITTL
50,Profit before tax,12  Mar-15,-37.0,ITTL
51,Minority Interest,12  Mar-15,0.0,ITTL
52,Prior Period Items,12  Mar-15,0.0,ITTL
53,Extraordinary Inc (Exp),12  Mar-15,0.0,ITTL
54,Tax,12  Mar-15,0.0,ITTL
55,Profit after tax,12  Mar-15,-37.0,ITTL
56,Gross profit margin,12  Mar-15,-6.6,ITTL
57,Effective tax rate,12  Mar-15,0.0,ITTL
58,Net profit margin,12  Mar-15,-2.4,ITTL
59,Current assets,12  Mar-15,1336.0,ITTL
60,Current liabilities,12  Mar-15,545.0,ITTL
61,Net working cap to sales,12  Mar-15,50.4,ITTL
62,Current ratio,12  Mar-15,2.4,ITTL
63,Inventory Days,12  Mar-15,94.0,ITTL
64,Debtors Days,12  Mar-15,121.0,ITTL
65,Net fixed assets,12  Mar-15,667.0,ITTL
66,Share capital,12  Mar-15,106.0,ITTL
67,"""Free"" reserves",12  Mar-15,1402.0,ITTL
68,Net worth,12  Mar-15,1509.0,ITTL
69,Long term debt,12  Mar-15,0.0,ITTL
70,Total assets,12  Mar-15,2066.0,ITTL
71,Interest coverage,12  Mar-15,0.2,ITTL
72,Debt to equity ratio,12  Mar-15,0.0,ITTL
73,Sales to assets ratio,12  Mar-15,0.8,ITTL
74,Return on assets,12  Mar-15,0.6,ITTL
75,Return on equity,12  Mar-15,-2.5,ITTL
76,Return on capital,12  Mar-15,0.8,ITTL
77,Exports to sales,12  Mar-15,3.7,ITTL
78,Imports to sales,12  Mar-15,2.0,ITTL
79,Exports (fob),12  Mar-15,58.0,ITTL
