,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,6555.0,AIPL
1,Other income,12  Mar-15,91.0,AIPL
2,Total revenues,12  Mar-15,6646.0,AIPL
3,Gross profit,12  Mar-15,1999.0,AIPL
4,Depreciation,12  Mar-15,366.0,AIPL
5,Interest,12  Mar-15,1670.0,AIPL
6,Profit before tax,12  Mar-15,55.0,AIPL
7,Minority Interest,12  Mar-15,0.0,AIPL
8,Prior Period Items,12  Mar-15,0.0,AIPL
9,Extraordinary Inc (Exp),12  Mar-15,0.0,AIPL
10,Tax,12  Mar-15,-7.0,AIPL
11,Profit after tax,12  Mar-15,62.0,AIPL
12,Gross profit margin,12  Mar-15,30.5,AIPL
13,Effective tax rate,12  Mar-15,-13.5,AIPL
14,Net profit margin,12  Mar-15,0.9,AIPL
15,Current assets,12  Mar-15,12248.0,AIPL
16,Current liabilities,12  Mar-15,11868.0,AIPL
17,Net working cap to sales,12  Mar-15,5.8,AIPL
18,Current ratio,12  Mar-15,1.0,AIPL
19,Inventory Days,12  Mar-15,324.0,AIPL
20,Debtors Days,12  Mar-15,135.0,AIPL
21,Net fixed assets,12  Mar-15,2770.0,AIPL
22,Share capital,12  Mar-15,298.0,AIPL
23,"""Free"" reserves",12  Mar-15,3473.0,AIPL
24,Net worth,12  Mar-15,3771.0,AIPL
25,Long term debt,12  Mar-15,7020.0,AIPL
26,Total assets,12  Mar-15,22954.0,AIPL
27,Interest coverage,12  Mar-15,1.0,AIPL
28,Debt to equity ratio,12  Mar-15,1.9,AIPL
29,Sales to assets ratio,12  Mar-15,0.3,AIPL
30,Return on assets,12  Mar-15,7.5,AIPL
31,Return on equity,12  Mar-15,1.6,AIPL
32,Return on capital,12  Mar-15,16.0,AIPL
33,Exports to sales,12  Mar-15,0.0,AIPL
34,Imports to sales,12  Mar-15,0.0,AIPL
35,Exports (fob),12  Mar-15,0.0,AIPL
36,Imports (cif),12  Mar-15,0.0,AIPL
37,Fx inflow,12  Mar-15,0.0,AIPL
38,Fx outflow,12  Mar-15,0.0,AIPL
39,Net fx,12  Mar-15,0.0,AIPL
40,From Operations,12  Mar-15,1328.0,AIPL
41,From Investments,12  Mar-15,290.0,AIPL
42,From Financial Activity,12  Mar-15,-1670.0,AIPL
43,Net Cashflow,12  Mar-15,-52.0,AIPL
44,Net Sales,12  Mar-16,6233.0,AIPL
45,Other income,12  Mar-16,216.0,AIPL
46,Total revenues,12  Mar-16,6449.0,AIPL
47,Gross profit,12  Mar-16,1856.0,AIPL
48,Depreciation,12  Mar-16,361.0,AIPL
49,Interest,12  Mar-16,1648.0,AIPL
50,Profit before tax,12  Mar-16,62.0,AIPL
51,Minority Interest,12  Mar-16,0.0,AIPL
52,Prior Period Items,12  Mar-16,0.0,AIPL
53,Extraordinary Inc (Exp),12  Mar-16,0.0,AIPL
54,Tax,12  Mar-16,12.0,AIPL
55,Profit after tax,12  Mar-16,50.0,AIPL
56,Gross profit margin,12  Mar-16,29.8,AIPL
57,Effective tax rate,12  Mar-16,19.4,AIPL
58,Net profit margin,12  Mar-16,0.8,AIPL
59,Current assets,12  Mar-16,11641.0,AIPL
60,Current liabilities,12  Mar-16,12792.0,AIPL
61,Net working cap to sales,12  Mar-16,-18.5,AIPL
62,Current ratio,12  Mar-16,0.9,AIPL
63,Inventory Days,12  Mar-16,327.0,AIPL
64,Debtors Days,12  Mar-16,108.0,AIPL
65,Net fixed assets,12  Mar-16,3708.0,AIPL
66,Share capital,12  Mar-16,148.0,AIPL
67,"""Free"" reserves",12  Mar-16,3484.0,AIPL
68,Net worth,12  Mar-16,3633.0,AIPL
69,Long term debt,12  Mar-16,6174.0,AIPL
70,Total assets,12  Mar-16,24787.0,AIPL
71,Interest coverage,12  Mar-16,1.0,AIPL
72,Debt to equity ratio,12  Mar-16,1.7,AIPL
73,Sales to assets ratio,12  Mar-16,0.3,AIPL
74,Return on assets,12  Mar-16,6.9,AIPL
75,Return on equity,12  Mar-16,1.4,AIPL
76,Return on capital,12  Mar-16,17.4,AIPL
77,Exports to sales,12  Mar-16,0.0,AIPL
78,Imports to sales,12  Mar-16,0.0,AIPL
79,Exports (fob),12  Mar-16,0.0,AIPL
80,Imports (cif),12  Mar-16,0.0,AIPL
81,Fx inflow,12  Mar-16,0.0,AIPL
82,Fx outflow,12  Mar-16,0.0,AIPL
83,Net fx,12  Mar-16,0.0,AIPL
84,From Operations,12  Mar-16,1875.0,AIPL
85,From Investments,12  Mar-16,-180.0,AIPL
86,From Financial Activity,12  Mar-16,-1648.0,AIPL
87,Net Cashflow,12  Mar-16,47.0,AIPL
88,Net Sales,12  Mar-17,8367.0,AIPL
89,Other income,12  Mar-17,149.0,AIPL
90,Total revenues,12  Mar-17,8516.0,AIPL
91,Gross profit,12  Mar-17,-2427.0,AIPL
92,Depreciation,12  Mar-17,326.0,AIPL
93,Interest,12  Mar-17,770.0,AIPL
94,Profit before tax,12  Mar-17,-3374.0,AIPL
95,Minority Interest,12  Mar-17,0.0,AIPL
96,Prior Period Items,12  Mar-17,0.0,AIPL
97,Extraordinary Inc (Exp),12  Mar-17,0.0,AIPL
98,Tax,12  Mar-17,-48.0,AIPL
99,Profit after tax,12  Mar-17,-3326.0,AIPL
100,Gross profit margin,12  Mar-17,-29.0,AIPL
101,Effective tax rate,12  Mar-17,1.4,AIPL
102,Net profit margin,12  Mar-17,-39.8,AIPL
103,Current assets,12  Mar-17,7208.0,AIPL
104,Current liabilities,12  Mar-17,11345.0,AIPL
105,Net working cap to sales,12  Mar-17,-49.5,AIPL
106,Current ratio,12  Mar-17,0.6,AIPL
107,Inventory Days,12  Mar-17,26.0,AIPL
108,Debtors Days,12  Mar-17,36.0,AIPL
109,Net fixed assets,12  Mar-17,3057.0,AIPL
110,Share capital,12  Mar-17,148.0,AIPL
111,"""Free"" reserves",12  Mar-17,158.0,AIPL
112,Net worth,12  Mar-17,306.0,AIPL
113,Long term debt,12  Mar-17,7325.0,AIPL
114,Total assets,12  Mar-17,19167.0,AIPL
115,Interest coverage,12  Mar-17,-3.4,AIPL
116,Debt to equity ratio,12  Mar-17,23.9,AIPL
117,Sales to assets ratio,12  Mar-17,0.4,AIPL
118,Return on assets,12  Mar-17,-13.3,AIPL
119,Return on equity,12  Mar-17,-1085.6,AIPL
120,Return on capital,12  Mar-17,-34.1,AIPL
121,Exports to sales,12  Mar-17,0.0,AIPL
122,Imports to sales,12  Mar-17,0.0,AIPL
123,Exports (fob),12  Mar-17,0.0,AIPL
124,Imports (cif),12  Mar-17,0.0,AIPL
125,Fx inflow,12  Mar-17,0.0,AIPL
126,Fx outflow,12  Mar-17,0.0,AIPL
127,Net fx,12  Mar-17,0.0,AIPL
128,From Operations,12  Mar-17,-1574.0,AIPL
129,From Investments,12  Mar-17,414.0,AIPL
130,From Financial Activity,12  Mar-17,1151.0,AIPL
131,Net Cashflow,12  Mar-17,-10.0,AIPL
132,Net Sales,12  Mar-18,5843.0,AIPL
133,Other income,12  Mar-18,191.0,AIPL
134,Total revenues,12  Mar-18,6034.0,AIPL
135,Gross profit,12  Mar-18,-403.0,AIPL
136,Depreciation,12  Mar-18,239.0,AIPL
137,Interest,12  Mar-18,373.0,AIPL
138,Profit before tax,12  Mar-18,-824.0,AIPL
139,Minority Interest,12  Mar-18,0.0,AIPL
140,Prior Period Items,12  Mar-18,0.0,AIPL
141,Extraordinary Inc (Exp),12  Mar-18,0.0,AIPL
142,Tax,12  Mar-18,-240.0,AIPL
143,Profit after tax,12  Mar-18,-584.0,AIPL
144,Gross profit margin,12  Mar-18,-6.9,AIPL
145,Effective tax rate,12  Mar-18,29.1,AIPL
146,Net profit margin,12  Mar-18,-10.0,AIPL
147,Current assets,12  Mar-18,3286.0,AIPL
148,Current liabilities,12  Mar-18,11791.0,AIPL
149,Net working cap to sales,12  Mar-18,-145.5,AIPL
150,Current ratio,12  Mar-18,0.3,AIPL
151,Inventory Days,12  Mar-18,39.0,AIPL
152,Debtors Days,12  Mar-18,32.0,AIPL
153,Net fixed assets,12  Mar-18,1937.0,AIPL
154,Share capital,12  Mar-18,227.0,AIPL
155,"""Free"" reserves",12  Mar-18,95.0,AIPL
156,Net worth,12  Mar-18,322.0,AIPL
157,Long term debt,12  Mar-18,6631.0,AIPL
158,Total assets,12  Mar-18,18761.0,AIPL
159,Interest coverage,12  Mar-18,-1.2,AIPL
160,Debt to equity ratio,12  Mar-18,20.6,AIPL
161,Sales to assets ratio,12  Mar-18,0.3,AIPL
162,Return on assets,12  Mar-18,-1.1,AIPL
163,Return on equity,12  Mar-18,-181.4,AIPL
164,Return on capital,12  Mar-18,-6.5,AIPL
165,Exports to sales,12  Mar-18,0.0,AIPL
166,Imports to sales,12  Mar-18,0.0,AIPL
167,Exports (fob),12  Mar-18,0.0,AIPL
168,Imports (cif),12  Mar-18,0.0,AIPL
169,Fx inflow,12  Mar-18,0.0,AIPL
170,Fx outflow,12  Mar-18,0.0,AIPL
171,Net fx,12  Mar-18,0.0,AIPL
172,From Operations,12  Mar-18,838.0,AIPL
173,From Investments,12  Mar-18,110.0,AIPL
174,From Financial Activity,12  Mar-18,-467.0,AIPL
175,Net Cashflow,12  Mar-18,481.0,AIPL
176,Net Sales,12  Mar-19,4591.0,AIPL
177,Other income,12  Mar-19,262.0,AIPL
178,Total revenues,12  Mar-19,4853.0,AIPL
179,Gross profit,12  Mar-19,60.0,AIPL
180,Depreciation,12  Mar-19,220.0,AIPL
181,Interest,12  Mar-19,275.0,AIPL
182,Profit before tax,12  Mar-19,-174.0,AIPL
183,Minority Interest,12  Mar-19,0.0,AIPL
184,Prior Period Items,12  Mar-19,0.0,AIPL
185,Extraordinary Inc (Exp),12  Mar-19,0.0,AIPL
186,Tax,12  Mar-19,-56.0,AIPL
187,Profit after tax,12  Mar-19,-118.0,AIPL
188,Gross profit margin,12  Mar-19,1.3,AIPL
189,Effective tax rate,12  Mar-19,32.2,AIPL
190,Net profit margin,12  Mar-19,-2.6,AIPL
191,Current assets,12  Mar-19,3610.0,AIPL
192,Current liabilities,12  Mar-19,18642.0,AIPL
193,Net working cap to sales,12  Mar-19,-327.4,AIPL
194,Current ratio,12  Mar-19,0.2,AIPL
195,Inventory Days,12  Mar-19,53.0,AIPL
196,Debtors Days,12  Mar-19,59.0,AIPL
197,Net fixed assets,12  Mar-19,1674.0,AIPL
198,Share capital,12  Mar-19,227.0,AIPL
199,"""Free"" reserves",12  Mar-19,-23.0,AIPL
200,Net worth,12  Mar-19,204.0,AIPL
201,Long term debt,12  Mar-19,48.0,AIPL
202,Total assets,12  Mar-19,18903.0,AIPL
203,Interest coverage,12  Mar-19,0.4,AIPL
204,Debt to equity ratio,12  Mar-19,0.2,AIPL
205,Sales to assets ratio,12  Mar-19,0.2,AIPL
206,Return on assets,12  Mar-19,0.8,AIPL
207,Return on equity,12  Mar-19,-57.8,AIPL
208,Return on capital,12  Mar-19,40.0,AIPL
209,Exports to sales,12  Mar-19,0.0,AIPL
