,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,595.0,HOEX
1,Other income,12  Mar-15*,74.0,HOEX
2,Total revenues,12  Mar-15*,669.0,HOEX
3,Gross profit,12  Mar-15*,-93.0,HOEX
4,Depreciation,12  Mar-15*,389.0,HOEX
5,Interest,12  Mar-15*,147.0,HOEX
6,Profit before tax,12  Mar-15*,-555.0,HOEX
7,Minority Interest,12  Mar-15*,0.0,HOEX
8,Prior Period Items,12  Mar-15*,0.0,HOEX
9,Extraordinary Inc (Exp),12  Mar-15*,-11634.0,HOEX
10,Tax,12  Mar-15*,6.0,HOEX
11,Profit after tax,12  Mar-15*,-12196.0,HOEX
12,Gross profit margin,12  Mar-15*,-15.6,HOEX
13,Effective tax rate,12  Mar-15*,-1.2,HOEX
14,Net profit margin,12  Mar-15*,-2048.7,HOEX
15,Current assets,12  Mar-15*,1533.0,HOEX
16,Current liabilities,12  Mar-15*,436.0,HOEX
17,Net working cap to sales,12  Mar-15*,184.4,HOEX
18,Current ratio,12  Mar-15*,3.5,HOEX
19,Inventory Days,12  Mar-15*,162.0,HOEX
20,Debtors Days,12  Mar-15*,33.0,HOEX
21,Net fixed assets,12  Mar-15*,1977.0,HOEX
22,Share capital,12  Mar-15*,1305.0,HOEX
23,"""Free"" reserves",12  Mar-15*,-8106.0,HOEX
24,Net worth,12  Mar-15*,2807.0,HOEX
25,Long term debt,12  Mar-15*,0.0,HOEX
26,Total assets,12  Mar-15*,4348.0,HOEX
27,Interest coverage,12  Mar-15*,-2.8,HOEX
28,Debt to equity ratio,12  Mar-15*,0.0,HOEX
29,Sales to assets ratio,12  Mar-15*,0.1,HOEX
30,Return on assets,12  Mar-15*,-277.1,HOEX
31,Return on equity,12  Mar-15*,-434.4,HOEX
32,Return on capital,12  Mar-15*,-429.0,HOEX
33,Exports to sales,12  Mar-15*,0.0,HOEX
34,Imports to sales,12  Mar-15*,0.2,HOEX
35,Exports (fob),12  Mar-15*,0.0,HOEX
36,Imports (cif),12  Mar-15*,1.0,HOEX
37,Fx inflow,12  Mar-15*,0.0,HOEX
38,Fx outflow,12  Mar-15*,163.0,HOEX
39,Net fx,12  Mar-15*,-163.0,HOEX
40,From Operations,12  Mar-15*,123.0,HOEX
41,From Investments,12  Mar-15*,18.0,HOEX
42,From Financial Activity,12  Mar-15*,-240.0,HOEX
43,Net Cashflow,12  Mar-15*,-99.0,HOEX
44,Net Sales,12  Mar-16*,487.0,HOEX
45,Other income,12  Mar-16*,73.0,HOEX
46,Total revenues,12  Mar-16*,561.0,HOEX
47,Gross profit,12  Mar-16*,84.0,HOEX
48,Depreciation,12  Mar-16*,123.0,HOEX
49,Interest,12  Mar-16*,0.0,HOEX
50,Profit before tax,12  Mar-16*,34.0,HOEX
51,Minority Interest,12  Mar-16*,0.0,HOEX
52,Prior Period Items,12  Mar-16*,0.0,HOEX
53,Extraordinary Inc (Exp),12  Mar-16*,52.0,HOEX
54,Tax,12  Mar-16*,6.0,HOEX
55,Profit after tax,12  Mar-16*,79.0,HOEX
56,Gross profit margin,12  Mar-16*,17.3,HOEX
57,Effective tax rate,12  Mar-16*,18.5,HOEX
58,Net profit margin,12  Mar-16*,16.3,HOEX
59,Current assets,12  Mar-16*,2410.0,HOEX
60,Current liabilities,12  Mar-16*,635.0,HOEX
61,Net working cap to sales,12  Mar-16*,364.3,HOEX
62,Current ratio,12  Mar-16*,3.8,HOEX
63,Inventory Days,12  Mar-16*,182.0,HOEX
64,Debtors Days,12  Mar-16*,31.0,HOEX
65,Net fixed assets,12  Mar-16*,1988.0,HOEX
66,Share capital,12  Mar-16*,1305.0,HOEX
67,"""Free"" reserves",12  Mar-16*,-8027.0,HOEX
68,Net worth,12  Mar-16*,2887.0,HOEX
69,Long term debt,12  Mar-16*,0.0,HOEX
70,Total assets,12  Mar-16*,4898.0,HOEX
