,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,32422.0,MNIT
1,Other income,12  Mar-15*,647.0,MNIT
2,Total revenues,12  Mar-15*,33068.0,MNIT
3,Gross profit,12  Mar-15*,-1690.0,MNIT
4,Depreciation,12  Mar-15*,2884.0,MNIT
5,Interest,12  Mar-15*,6705.0,MNIT
6,Profit before tax,12  Mar-15*,-10632.0,MNIT
7,Minority Interest,12  Mar-15*,124.0,MNIT
8,Prior Period Items,12  Mar-15*,0.0,MNIT
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,MNIT
10,Tax,12  Mar-15*,-1939.0,MNIT
11,Profit after tax,12  Mar-15*,-8569.0,MNIT
12,Gross profit margin,12  Mar-15*,-5.2,MNIT
13,Effective tax rate,12  Mar-15*,18.2,MNIT
14,Net profit margin,12  Mar-15*,-26.4,MNIT
15,Current assets,12  Mar-15*,23511.0,MNIT
16,Current liabilities,12  Mar-15*,48866.0,MNIT
17,Net working cap to sales,12  Mar-15*,-78.2,MNIT
18,Current ratio,12  Mar-15*,0.5,MNIT
19,Inventory Days,12  Mar-15*,117.0,MNIT
20,Debtors Days,12  Mar-15*,50.0,MNIT
21,Net fixed assets,12  Mar-15*,131911.0,MNIT
22,Share capital,12  Mar-15*,2408.0,MNIT
23,"""Free"" reserves",12  Mar-15*,15979.0,MNIT
24,Net worth,12  Mar-15*,20665.0,MNIT
25,Long term debt,12  Mar-15*,93934.0,MNIT
26,Total assets,12  Mar-15*,164864.0,MNIT
27,Interest coverage,12  Mar-15*,-0.6,MNIT
28,Debt to equity ratio,12  Mar-15*,4.5,MNIT
29,Sales to assets ratio,12  Mar-15*,0.2,MNIT
30,Return on assets,12  Mar-15*,-1.1,MNIT
31,Return on equity,12  Mar-15*,-41.5,MNIT
32,Return on capital,12  Mar-15*,-3.3,MNIT
33,Exports to sales,12  Mar-15*,6.7,MNIT
34,Imports to sales,12  Mar-15*,1.9,MNIT
35,Exports (fob),12  Mar-15*,2171.0,MNIT
36,Imports (cif),12  Mar-15*,630.0,MNIT
37,Fx inflow,12  Mar-15*,2171.0,MNIT
38,Fx outflow,12  Mar-15*,1546.0,MNIT
39,Net fx,12  Mar-15*,625.0,MNIT
40,From Operations,12  Mar-15*,16591.0,MNIT
41,From Investments,12  Mar-15*,-17468.0,MNIT
42,From Financial Activity,12  Mar-15*,2231.0,MNIT
43,Net Cashflow,12  Mar-15*,1355.0,MNIT
44,Net Sales,12  Mar-16*,18434.0,MNIT
45,Other income,12  Mar-16*,628.0,MNIT
46,Total revenues,12  Mar-16*,19061.0,MNIT
47,Gross profit,12  Mar-16*,-5259.0,MNIT
48,Depreciation,12  Mar-16*,3651.0,MNIT
49,Interest,12  Mar-16*,10392.0,MNIT
50,Profit before tax,12  Mar-16*,-18674.0,MNIT
51,Minority Interest,12  Mar-16*,103.0,MNIT
52,Prior Period Items,12  Mar-16*,0.0,MNIT
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,MNIT
54,Tax,12  Mar-16*,-7.0,MNIT
55,Profit after tax,12  Mar-16*,-18563.0,MNIT
56,Gross profit margin,12  Mar-16*,-28.5,MNIT
57,Effective tax rate,12  Mar-16*,0.0,MNIT
58,Net profit margin,12  Mar-16*,-100.7,MNIT
59,Current assets,12  Mar-16*,17447.0,MNIT
60,Current liabilities,12  Mar-16*,41351.0,MNIT
61,Net working cap to sales,12  Mar-16*,-129.7,MNIT
62,Current ratio,12  Mar-16*,0.4,MNIT
63,Inventory Days,12  Mar-16*,110.0,MNIT
64,Debtors Days,12  Mar-16*,23.0,MNIT
65,Net fixed assets,12  Mar-16*,130255.0,MNIT
66,Share capital,12  Mar-16*,3758.0,MNIT
67,"""Free"" reserves",12  Mar-16*,695.0,MNIT
68,Net worth,12  Mar-16*,6731.0,MNIT
69,Long term debt,12  Mar-16*,94454.0,MNIT
70,Total assets,12  Mar-16*,151942.0,MNIT
71,Interest coverage,12  Mar-16*,-0.8,MNIT
72,Debt to equity ratio,12  Mar-16*,14.0,MNIT
73,Sales to assets ratio,12  Mar-16*,0.1,MNIT
74,Return on assets,12  Mar-16*,-5.4,MNIT
75,Return on equity,12  Mar-16*,-275.8,MNIT
76,Return on capital,12  Mar-16*,-8.1,MNIT
77,Exports to sales,12  Mar-16*,3.7,MNIT
78,Imports to sales,12  Mar-16*,7.0,MNIT
79,Exports (fob),12  Mar-16*,686.0,MNIT
80,Imports (cif),12  Mar-16*,1288.0,MNIT
81,Fx inflow,12  Mar-16*,686.0,MNIT
82,Fx outflow,12  Mar-16*,2626.0,MNIT
83,Net fx,12  Mar-16*,-1940.0,MNIT
84,From Operations,12  Mar-16*,3472.0,MNIT
85,From Investments,12  Mar-16*,-1689.0,MNIT
86,From Financial Activity,12  Mar-16*,-2792.0,MNIT
87,Net Cashflow,12  Mar-16*,-1009.0,MNIT
88,Net Sales,12  Mar-17*,12380.0,MNIT
89,Other income,12  Mar-17*,373.0,MNIT
90,Total revenues,12  Mar-17*,12753.0,MNIT
91,Gross profit,12  Mar-17*,-4131.0,MNIT
92,Depreciation,12  Mar-17*,3597.0,MNIT
93,Interest,12  Mar-17*,11338.0,MNIT
94,Profit before tax,12  Mar-17*,-18693.0,MNIT
95,Minority Interest,12  Mar-17*,0.0,MNIT
96,Prior Period Items,12  Mar-17*,0.0,MNIT
97,Extraordinary Inc (Exp),12  Mar-17*,-2630.0,MNIT
98,Tax,12  Mar-17*,0.0,MNIT
99,Profit after tax,12  Mar-17*,-21323.0,MNIT
100,Gross profit margin,12  Mar-17*,-33.4,MNIT
101,Effective tax rate,12  Mar-17*,0.0,MNIT
102,Net profit margin,12  Mar-17*,-172.2,MNIT
103,Current assets,12  Mar-17*,13417.0,MNIT
104,Current liabilities,12  Mar-17*,66682.0,MNIT
105,Net working cap to sales,12  Mar-17*,-430.2,MNIT
106,Current ratio,12  Mar-17*,0.2,MNIT
107,Inventory Days,12  Mar-17*,82.0,MNIT
108,Debtors Days,12  Mar-17*,29.0,MNIT
109,Net fixed assets,12  Mar-17*,121684.0,MNIT
110,Share capital,12  Mar-17*,2008.0,MNIT
111,"""Free"" reserves",12  Mar-17*,-18025.0,MNIT
112,Net worth,12  Mar-17*,-16017.0,MNIT
113,Long term debt,12  Mar-17*,84149.0,MNIT
114,Total assets,12  Mar-17*,136522.0,MNIT
115,Interest coverage,12  Mar-17*,-0.6,MNIT
116,Debt to equity ratio,12  Mar-17*,-5.3,MNIT
117,Sales to assets ratio,12  Mar-17*,0.1,MNIT
118,Return on assets,12  Mar-17*,-7.3,MNIT
119,Return on equity,12  Mar-17*,133.1,MNIT
120,Return on capital,12  Mar-17*,-14.7,MNIT
121,Exports to sales,12  Mar-17*,0.0,MNIT
122,Imports to sales,12  Mar-17*,0.0,MNIT
123,Exports (fob),12  Mar-17*,0.0,MNIT
124,Imports (cif),12  Mar-17*,0.0,MNIT
125,Fx inflow,12  Mar-17*,693.0,MNIT
126,Fx outflow,12  Mar-17*,755.0,MNIT
127,Net fx,12  Mar-17*,-62.0,MNIT
128,From Operations,12  Mar-17*,2916.0,MNIT
129,From Investments,12  Mar-17*,4448.0,MNIT
130,From Financial Activity,12  Mar-17*,-7989.0,MNIT
131,Net Cashflow,12  Mar-17*,-626.0,MNIT
132,Net Sales,12  Mar-18*,13833.0,MNIT
133,Other income,12  Mar-18*,131.0,MNIT
134,Total revenues,12  Mar-18*,13964.0,MNIT
135,Gross profit,12  Mar-18*,394.0,MNIT
136,Depreciation,12  Mar-18*,3550.0,MNIT
137,Interest,12  Mar-18*,11933.0,MNIT
138,Profit before tax,12  Mar-18*,-14958.0,MNIT
139,Minority Interest,12  Mar-18*,0.0,MNIT
140,Prior Period Items,12  Mar-18*,0.0,MNIT
141,Extraordinary Inc (Exp),12  Mar-18*,-2635.0,MNIT
142,Tax,12  Mar-18*,0.0,MNIT
143,Profit after tax,12  Mar-18*,-17593.0,MNIT
144,Gross profit margin,12  Mar-18*,2.8,MNIT
145,Effective tax rate,12  Mar-18*,0.0,MNIT
146,Net profit margin,12  Mar-18*,-127.2,MNIT
147,Current assets,12  Mar-18*,13357.0,MNIT
148,Current liabilities,12  Mar-18*,80779.0,MNIT
149,Net working cap to sales,12  Mar-18*,-487.4,MNIT
150,Current ratio,12  Mar-18*,0.2,MNIT
151,Inventory Days,12  Mar-18*,85.0,MNIT
152,Debtors Days,12  Mar-18*,16.0,MNIT
153,Net fixed assets,12  Mar-18*,63623.0,MNIT
154,Share capital,12  Mar-18*,2008.0,MNIT
155,"""Free"" reserves",12  Mar-18*,-34780.0,MNIT
156,Net worth,12  Mar-18*,-32773.0,MNIT
157,Long term debt,12  Mar-18*,34820.0,MNIT
158,Total assets,12  Mar-18*,83090.0,MNIT
159,Interest coverage,12  Mar-18*,-0.3,MNIT
160,Debt to equity ratio,12  Mar-18*,-1.1,MNIT
161,Sales to assets ratio,12  Mar-18*,0.2,MNIT
162,Return on assets,12  Mar-18*,-6.8,MNIT
163,Return on equity,12  Mar-18*,53.7,MNIT
164,Return on capital,12  Mar-18*,-276.5,MNIT
165,Exports to sales,12  Mar-18*,0.0,MNIT
166,Imports to sales,12  Mar-18*,0.0,MNIT
167,Exports (fob),12  Mar-18*,0.0,MNIT
168,Imports (cif),12  Mar-18*,0.0,MNIT
169,Fx inflow,12  Mar-18*,689.0,MNIT
170,Fx outflow,12  Mar-18*,118.0,MNIT
171,Net fx,12  Mar-18*,570.0,MNIT
172,From Operations,12  Mar-18*,-162.0,MNIT
173,From Investments,12  Mar-18*,-79.0,MNIT
174,From Financial Activity,12  Mar-18*,475.0,MNIT
175,Net Cashflow,12  Mar-18*,130.0,MNIT
176,Net Sales,12  Mar-19*,18794.0,MNIT
177,Other income,12  Mar-19*,270.0,MNIT
178,Total revenues,12  Mar-19*,19064.0,MNIT
179,Gross profit,12  Mar-19*,-8.0,MNIT
180,Depreciation,12  Mar-19*,2775.0,MNIT
181,Interest,12  Mar-19*,4453.0,MNIT
182,Profit before tax,12  Mar-19*,-6966.0,MNIT
183,Minority Interest,12  Mar-19*,0.0,MNIT
184,Prior Period Items,12  Mar-19*,0.0,MNIT
185,Extraordinary Inc (Exp),12  Mar-19*,-28557.0,MNIT
186,Tax,12  Mar-19*,0.0,MNIT
187,Profit after tax,12  Mar-19*,-35522.0,MNIT
188,Gross profit margin,12  Mar-19*,0.0,MNIT
