,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,17276.0,NABF
1,Other income,12  Mar-14*,967.0,NABF
2,Total revenues,12  Mar-14*,18243.0,NABF
3,Gross profit,12  Mar-14*,4576.0,NABF
4,Depreciation,12  Mar-14*,1119.0,NABF
5,Interest,12  Mar-14*,1263.0,NABF
6,Profit before tax,12  Mar-14*,3161.0,NABF
7,Minority Interest,12  Mar-14*,37.0,NABF
8,Prior Period Items,12  Mar-14*,0.0,NABF
9,Extraordinary Inc (Exp),12  Mar-14*,-44.0,NABF
10,Tax,12  Mar-14*,355.0,NABF
11,Profit after tax,12  Mar-14*,2799.0,NABF
12,Gross profit margin,12  Mar-14*,26.5,NABF
13,Effective tax rate,12  Mar-14*,11.2,NABF
14,Net profit margin,12  Mar-14*,16.2,NABF
15,Current assets,12  Mar-14*,12423.0,NABF
16,Current liabilities,12  Mar-14*,15561.0,NABF
17,Net working cap to sales,12  Mar-14*,-18.2,NABF
18,Current ratio,12  Mar-14*,0.8,NABF
19,Inventory Days,12  Mar-14*,114.0,NABF
20,Debtors Days,12  Mar-14*,23.0,NABF
21,Net fixed assets,12  Mar-14*,33685.0,NABF
22,Share capital,12  Mar-14*,179.0,NABF
23,"""Free"" reserves",12  Mar-14*,26742.0,NABF
24,Net worth,12  Mar-14*,27327.0,NABF
25,Long term debt,12  Mar-14*,3836.0,NABF
26,Total assets,12  Mar-14*,49449.0,NABF
27,Interest coverage,12  Mar-14*,3.5,NABF
28,Debt to equity ratio,12  Mar-14*,0.1,NABF
29,Sales to assets ratio,12  Mar-14*,0.3,NABF
30,Return on assets,12  Mar-14*,8.2,NABF
31,Return on equity,12  Mar-14*,10.2,NABF
32,Return on capital,12  Mar-14*,14.2,NABF
33,Exports to sales,12  Mar-14*,13.2,NABF
34,Imports to sales,12  Mar-14*,9.4,NABF
35,Exports (fob),12  Mar-14*,2287.0,NABF
36,Imports (cif),12  Mar-14*,1623.0,NABF
37,Fx inflow,12  Mar-14*,2311.0,NABF
38,Fx outflow,12  Mar-14*,1630.0,NABF
39,Net fx,12  Mar-14*,681.0,NABF
40,From Operations,12  Mar-14*,7162.0,NABF
