,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,337276.0,TTPW
1,Other income,12  Mar-15*,4167.0,TTPW
2,Total revenues,12  Mar-15*,341443.0,TTPW
3,Gross profit,12  Mar-15*,69405.0,TTPW
4,Depreciation,12  Mar-15*,21742.0,TTPW
5,Interest,12  Mar-15*,36987.0,TTPW
6,Profit before tax,12  Mar-15*,14844.0,TTPW
7,Minority Interest,12  Mar-15*,-2894.0,TTPW
8,Prior Period Items,12  Mar-15*,476.0,TTPW
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,TTPW
10,Tax,12  Mar-15*,10748.0,TTPW
11,Profit after tax,12  Mar-15*,1678.0,TTPW
12,Gross profit margin,12  Mar-15*,20.6,TTPW
13,Effective tax rate,12  Mar-15*,72.4,TTPW
14,Net profit margin,12  Mar-15*,0.5,TTPW
15,Current assets,12  Mar-15*,94663.0,TTPW
16,Current liabilities,12  Mar-15*,274301.0,TTPW
17,Net working cap to sales,12  Mar-15*,-53.3,TTPW
18,Current ratio,12  Mar-15*,0.3,TTPW
19,Inventory Days,12  Mar-15*,15.0,TTPW
20,Debtors Days,12  Mar-15*,36.0,TTPW
21,Net fixed assets,12  Mar-15*,458311.0,TTPW
22,Share capital,12  Mar-15*,2705.0,TTPW
23,"""Free"" reserves",12  Mar-15*,111999.0,TTPW
24,Net worth,12  Mar-15*,114703.0,TTPW
25,Long term debt,12  Mar-15*,213471.0,TTPW
26,Total assets,12  Mar-15*,691598.0,TTPW
27,Interest coverage,12  Mar-15*,1.4,TTPW
28,Debt to equity ratio,12  Mar-15*,1.9,TTPW
29,Sales to assets ratio,12  Mar-15*,0.5,TTPW
30,Return on assets,12  Mar-15*,5.6,TTPW
31,Return on equity,12  Mar-15*,1.5,TTPW
32,Return on capital,12  Mar-15*,15.1,TTPW
33,Exports to sales,12  Mar-15*,0.0,TTPW
34,Imports to sales,12  Mar-15*,3.0,TTPW
35,Exports (fob),12  Mar-15*,0.0,TTPW
36,Imports (cif),12  Mar-15*,10106.0,TTPW
37,Fx inflow,12  Mar-15*,4192.0,TTPW
38,Fx outflow,12  Mar-15*,11086.0,TTPW
39,Net fx,12  Mar-15*,-6894.0,TTPW
40,From Operations,12  Mar-15*,59809.0,TTPW
41,From Investments,12  Mar-15*,-38749.0,TTPW
42,From Financial Activity,12  Mar-15*,-22386.0,TTPW
43,Net Cashflow,12  Mar-15*,-1326.0,TTPW
44,Net Sales,12  Mar-16*,295009.0,TTPW
45,Other income,12  Mar-16*,913.0,TTPW
46,Total revenues,12  Mar-16*,295922.0,TTPW
47,Gross profit,12  Mar-16*,71470.0,TTPW
48,Depreciation,12  Mar-16*,16487.0,TTPW
49,Interest,12  Mar-16*,32358.0,TTPW
50,Profit before tax,12  Mar-16*,23538.0,TTPW
51,Minority Interest,12  Mar-16*,-7893.0,TTPW
52,Prior Period Items,12  Mar-16*,0.0,TTPW
53,Extraordinary Inc (Exp),12  Mar-16*,-978.0,TTPW
54,Tax,12  Mar-16*,6803.0,TTPW
55,Profit after tax,12  Mar-16*,7864.0,TTPW
56,Gross profit margin,12  Mar-16*,24.2,TTPW
57,Effective tax rate,12  Mar-16*,28.9,TTPW
58,Net profit margin,12  Mar-16*,2.7,TTPW
59,Current assets,12  Mar-16*,86620.0,TTPW
60,Current liabilities,12  Mar-16*,255085.0,TTPW
61,Net working cap to sales,12  Mar-16*,-57.1,TTPW
62,Current ratio,12  Mar-16*,0.3,TTPW
63,Inventory Days,12  Mar-16*,17.0,TTPW
64,Debtors Days,12  Mar-16*,44.0,TTPW
65,Net fixed assets,12  Mar-16*,475883.0,TTPW
66,Share capital,12  Mar-16*,2705.0,TTPW
67,"""Free"" reserves",12  Mar-16*,127180.0,TTPW
68,Net worth,12  Mar-16*,129885.0,TTPW
69,Long term debt,12  Mar-16*,224139.0,TTPW
70,Total assets,12  Mar-16*,708327.0,TTPW
71,Interest coverage,12  Mar-16*,1.7,TTPW
72,Debt to equity ratio,12  Mar-16*,1.7,TTPW
73,Sales to assets ratio,12  Mar-16*,0.4,TTPW
74,Return on assets,12  Mar-16*,5.7,TTPW
75,Return on equity,12  Mar-16*,6.1,TTPW
76,Return on capital,12  Mar-16*,13.3,TTPW
77,Exports to sales,12  Mar-16*,0.0,TTPW
78,Imports to sales,12  Mar-16*,0.0,TTPW
79,Exports (fob),12  Mar-16*,0.0,TTPW
80,Imports (cif),12  Mar-16*,0.0,TTPW
81,Fx inflow,12  Mar-16*,2000.0,TTPW
82,Fx outflow,12  Mar-16*,12830.0,TTPW
83,Net fx,12  Mar-16*,-10830.0,TTPW
84,From Operations,12  Mar-16*,74151.0,TTPW
85,From Investments,12  Mar-16*,-18181.0,TTPW
86,From Financial Activity,12  Mar-16*,-61835.0,TTPW
87,Net Cashflow,12  Mar-16*,-5736.0,TTPW
88,Net Sales,12  Mar-17*,275876.0,TTPW
89,Other income,12  Mar-17*,5859.0,TTPW
90,Total revenues,12  Mar-17*,281735.0,TTPW
91,Gross profit,12  Mar-17*,56074.0,TTPW
92,Depreciation,12  Mar-17*,19556.0,TTPW
93,Interest,12  Mar-17*,33650.0,TTPW
94,Profit before tax,12  Mar-17*,8727.0,TTPW
95,Minority Interest,12  Mar-17*,12258.0,TTPW
96,Prior Period Items,12  Mar-17*,0.0,TTPW
97,Extraordinary Inc (Exp),12  Mar-17*,-6515.0,TTPW
98,Tax,12  Mar-17*,3505.0,TTPW
99,Profit after tax,12  Mar-17*,10966.0,TTPW
100,Gross profit margin,12  Mar-17*,20.3,TTPW
101,Effective tax rate,12  Mar-17*,40.2,TTPW
102,Net profit margin,12  Mar-17*,4.0,TTPW
103,Current assets,12  Mar-17*,107883.0,TTPW
104,Current liabilities,12  Mar-17*,348412.0,TTPW
105,Net working cap to sales,12  Mar-17*,-87.2,TTPW
106,Current ratio,12  Mar-17*,0.3,TTPW
107,Inventory Days,12  Mar-17*,21.0,TTPW
108,Debtors Days,12  Mar-17*,51.0,TTPW
109,Net fixed assets,12  Mar-17*,582688.0,TTPW
110,Share capital,12  Mar-17*,2705.0,TTPW
111,"""Free"" reserves",12  Mar-17*,129441.0,TTPW
112,Net worth,12  Mar-17*,132146.0,TTPW
113,Long term debt,12  Mar-17*,251430.0,TTPW
114,Total assets,12  Mar-17*,811676.0,TTPW
115,Interest coverage,12  Mar-17*,1.3,TTPW
116,Debt to equity ratio,12  Mar-17*,1.9,TTPW
117,Sales to assets ratio,12  Mar-17*,0.3,TTPW
118,Return on assets,12  Mar-17*,5.5,TTPW
119,Return on equity,12  Mar-17*,8.3,TTPW
120,Return on capital,12  Mar-17*,12.5,TTPW
121,Exports to sales,12  Mar-17*,0.0,TTPW
122,Imports to sales,12  Mar-17*,0.0,TTPW
123,Exports (fob),12  Mar-17*,0.0,TTPW
124,Imports (cif),12  Mar-17*,0.0,TTPW
125,Fx inflow,12  Mar-17*,3400.0,TTPW
126,Fx outflow,12  Mar-17*,12630.0,TTPW
127,Net fx,12  Mar-17*,-9230.0,TTPW
128,From Operations,12  Mar-17*,70142.0,TTPW
129,From Investments,12  Mar-17*,-74190.0,TTPW
130,From Financial Activity,12  Mar-17*,9373.0,TTPW
131,Net Cashflow,12  Mar-17*,5788.0,TTPW
132,Net Sales,12  Mar-18*,268403.0,TTPW
133,Other income,12  Mar-18*,4327.0,TTPW
134,Total revenues,12  Mar-18*,272730.0,TTPW
135,Gross profit,12  Mar-18*,58631.0,TTPW
136,Depreciation,12  Mar-18*,23462.0,TTPW
137,Interest,12  Mar-18*,37615.0,TTPW
138,Profit before tax,12  Mar-18*,1881.0,TTPW
139,Minority Interest,12  Mar-18*,15539.0,TTPW
140,Prior Period Items,12  Mar-18*,0.0,TTPW
141,Extraordinary Inc (Exp),12  Mar-18*,11025.0,TTPW
142,Tax,12  Mar-18*,1620.0,TTPW
143,Profit after tax,12  Mar-18*,26826.0,TTPW
144,Gross profit margin,12  Mar-18*,21.8,TTPW
145,Effective tax rate,12  Mar-18*,86.1,TTPW
146,Net profit margin,12  Mar-18*,10.0,TTPW
147,Current assets,12  Mar-18*,95918.0,TTPW
148,Current liabilities,12  Mar-18*,365196.0,TTPW
149,Net working cap to sales,12  Mar-18*,-100.3,TTPW
150,Current ratio,12  Mar-18*,0.3,TTPW
151,Inventory Days,12  Mar-18*,22.0,TTPW
152,Debtors Days,12  Mar-18*,38.0,TTPW
153,Net fixed assets,12  Mar-18*,592456.0,TTPW
154,Share capital,12  Mar-18*,2705.0,TTPW
155,"""Free"" reserves",12  Mar-18*,149897.0,TTPW
156,Net worth,12  Mar-18*,152602.0,TTPW
157,Long term debt,12  Mar-18*,223563.0,TTPW
158,Total assets,12  Mar-18*,820100.0,TTPW
159,Interest coverage,12  Mar-18*,1.1,TTPW
160,Debt to equity ratio,12  Mar-18*,1.5,TTPW
161,Sales to assets ratio,12  Mar-18*,0.3,TTPW
162,Return on assets,12  Mar-18*,7.9,TTPW
163,Return on equity,12  Mar-18*,17.6,TTPW
164,Return on capital,12  Mar-18*,17.6,TTPW
165,Exports to sales,12  Mar-18*,0.0,TTPW
166,Imports to sales,12  Mar-18*,0.0,TTPW
167,Exports (fob),12  Mar-18*,0.0,TTPW
168,Imports (cif),12  Mar-18*,0.0,TTPW
169,Fx inflow,12  Mar-18*,3980.0,TTPW
170,Fx outflow,12  Mar-18*,12730.0,TTPW
171,Net fx,12  Mar-18*,-8750.0,TTPW
172,From Operations,12  Mar-18*,63639.0,TTPW
173,From Investments,12  Mar-18*,-15179.0,TTPW
174,From Financial Activity,12  Mar-18*,-47263.0,TTPW
175,Net Cashflow,12  Mar-18*,1259.0,TTPW
176,Net Sales,12  Mar-19*,295586.0,TTPW
177,Other income,12  Mar-19*,3958.0,TTPW
178,Total revenues,12  Mar-19*,299545.0,TTPW
179,Gross profit,12  Mar-19*,63568.0,TTPW
180,Depreciation,12  Mar-19*,23931.0,TTPW
181,Interest,12  Mar-19*,41700.0,TTPW
182,Profit before tax,12  Mar-19*,1895.0,TTPW
183,Minority Interest,12  Mar-19*,12870.0,TTPW
184,Prior Period Items,12  Mar-19*,0.0,TTPW
185,Extraordinary Inc (Exp),12  Mar-19*,17458.0,TTPW
186,Tax,12  Mar-19*,6561.0,TTPW
187,Profit after tax,12  Mar-19*,25663.0,TTPW
188,Gross profit margin,12  Mar-19*,21.5,TTPW
189,Effective tax rate,12  Mar-19*,346.2,TTPW
190,Net profit margin,12  Mar-19*,8.7,TTPW
191,Current assets,12  Mar-19*,102244.0,TTPW
192,Current liabilities,12  Mar-19*,276645.0,TTPW
193,Net working cap to sales,12  Mar-19*,-59.0,TTPW
194,Current ratio,12  Mar-19*,0.4,TTPW
195,Inventory Days,12  Mar-19*,21.0,TTPW
196,Debtors Days,12  Mar-19*,55.0,TTPW
197,Net fixed assets,12  Mar-19*,588703.0,TTPW
198,Share capital,12  Mar-19*,2705.0,TTPW
199,"""Free"" reserves",12  Mar-19*,164507.0,TTPW
200,Net worth,12  Mar-19*,167212.0,TTPW
201,Long term debt,12  Mar-19*,311392.0,TTPW
202,Total assets,12  Mar-19*,841620.0,TTPW
203,Interest coverage,12  Mar-19*,1.0,TTPW
204,Debt to equity ratio,12  Mar-19*,1.9,TTPW
205,Sales to assets ratio,12  Mar-19*,0.4,TTPW
206,Return on assets,12  Mar-19*,8.0,TTPW
207,Return on equity,12  Mar-19*,15.3,TTPW
208,Return on capital,12  Mar-19*,15.4,TTPW
209,Exports to sales,12  Mar-19*,0.0,TTPW
210,Imports to sales,12  Mar-19*,0.0,TTPW
211,Exports (fob),12  Mar-19*,0.0,TTPW
212,Imports (cif),12  Mar-19*,0.0,TTPW
213,Fx inflow,12  Mar-19*,1160.0,TTPW
214,Fx outflow,12  Mar-19*,13360.0,TTPW
215,Net fx,12  Mar-19*,-12200.0,TTPW
216,From Operations,12  Mar-19*,45738.0,TTPW
217,From Investments,12  Mar-19*,-3192.0,TTPW
218,From Financial Activity,12  Mar-19*,-51845.0,TTPW
219,Net Cashflow,12  Mar-19*,-8830.0,TTPW
