,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,20730.0,HRFO
1,Other income,12  Mar-15*,72.0,HRFO
2,Total revenues,12  Mar-15*,20802.0,HRFO
3,Gross profit,12  Mar-15*,820.0,HRFO
4,Depreciation,12  Mar-15*,340.0,HRFO
5,Interest,12  Mar-15*,159.0,HRFO
6,Profit before tax,12  Mar-15*,393.0,HRFO
7,Minority Interest,12  Mar-15*,0.0,HRFO
8,Prior Period Items,12  Mar-15*,0.0,HRFO
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,HRFO
10,Tax,12  Mar-15*,109.0,HRFO
11,Profit after tax,12  Mar-15*,284.0,HRFO
12,Gross profit margin,12  Mar-15*,4.0,HRFO
13,Effective tax rate,12  Mar-15*,27.8,HRFO
14,Net profit margin,12  Mar-15*,1.4,HRFO
15,Current assets,12  Mar-15*,2137.0,HRFO
16,Current liabilities,12  Mar-15*,2467.0,HRFO
17,Net working cap to sales,12  Mar-15*,-1.6,HRFO
18,Current ratio,12  Mar-15*,0.9,HRFO
19,Inventory Days,12  Mar-15*,25.0,HRFO
20,Debtors Days,12  Mar-15*,4.0,HRFO
21,Net fixed assets,12  Mar-15*,2897.0,HRFO
22,Share capital,12  Mar-15*,232.0,HRFO
23,"""Free"" reserves",12  Mar-15*,1717.0,HRFO
24,Net worth,12  Mar-15*,1929.0,HRFO
25,Long term debt,12  Mar-15*,557.0,HRFO
26,Total assets,12  Mar-15*,5258.0,HRFO
27,Interest coverage,12  Mar-15*,3.5,HRFO
28,Debt to equity ratio,12  Mar-15*,0.3,HRFO
29,Sales to assets ratio,12  Mar-15*,3.9,HRFO
30,Return on assets,12  Mar-15*,8.4,HRFO
31,Return on equity,12  Mar-15*,14.7,HRFO
32,Return on capital,12  Mar-15*,22.2,HRFO
33,Exports to sales,12  Mar-15*,0.2,HRFO
34,Imports to sales,12  Mar-15*,0.0,HRFO
35,Exports (fob),12  Mar-15*,31.0,HRFO
36,Imports (cif),12  Mar-15*,0.0,HRFO
37,Fx inflow,12  Mar-15*,31.0,HRFO
38,Fx outflow,12  Mar-15*,0.0,HRFO
39,Net fx,12  Mar-15*,31.0,HRFO
40,From Operations,12  Mar-15*,516.0,HRFO
41,From Investments,12  Mar-15*,-475.0,HRFO
42,From Financial Activity,12  Mar-15*,-79.0,HRFO
43,Net Cashflow,12  Mar-15*,-38.0,HRFO
44,Net Sales,12  Mar-16*,23806.0,HRFO
45,Other income,12  Mar-16*,66.0,HRFO
46,Total revenues,12  Mar-16*,23871.0,HRFO
47,Gross profit,12  Mar-16*,1294.0,HRFO
48,Depreciation,12  Mar-16*,345.0,HRFO
49,Interest,12  Mar-16*,155.0,HRFO
50,Profit before tax,12  Mar-16*,860.0,HRFO
51,Minority Interest,12  Mar-16*,0.0,HRFO
52,Prior Period Items,12  Mar-16*,0.0,HRFO
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,HRFO
54,Tax,12  Mar-16*,306.0,HRFO
55,Profit after tax,12  Mar-16*,554.0,HRFO
56,Gross profit margin,12  Mar-16*,5.4,HRFO
57,Effective tax rate,12  Mar-16*,35.5,HRFO
58,Net profit margin,12  Mar-16*,2.3,HRFO
59,Current assets,12  Mar-16*,2363.0,HRFO
60,Current liabilities,12  Mar-16*,2372.0,HRFO
61,Net working cap to sales,12  Mar-16*,0.0,HRFO
62,Current ratio,12  Mar-16*,1.0,HRFO
63,Inventory Days,12  Mar-16*,22.0,HRFO
64,Debtors Days,12  Mar-16*,4.0,HRFO
65,Net fixed assets,12  Mar-16*,3216.0,HRFO
66,Share capital,12  Mar-16*,232.0,HRFO
67,"""Free"" reserves",12  Mar-16*,2243.0,HRFO
68,Net worth,12  Mar-16*,2475.0,HRFO
69,Long term debt,12  Mar-16*,653.0,HRFO
70,Total assets,12  Mar-16*,5823.0,HRFO
71,Interest coverage,12  Mar-16*,6.6,HRFO
72,Debt to equity ratio,12  Mar-16*,0.3,HRFO
73,Sales to assets ratio,12  Mar-16*,4.1,HRFO
74,Return on assets,12  Mar-16*,12.2,HRFO
75,Return on equity,12  Mar-16*,22.4,HRFO
76,Return on capital,12  Mar-16*,32.4,HRFO
77,Exports to sales,12  Mar-16*,0.6,HRFO
78,Imports to sales,12  Mar-16*,0.0,HRFO
79,Exports (fob),12  Mar-16*,142.0,HRFO
80,Imports (cif),12  Mar-16*,1.0,HRFO
81,Fx inflow,12  Mar-16*,142.0,HRFO
82,Fx outflow,12  Mar-16*,1.0,HRFO
83,Net fx,12  Mar-16*,140.0,HRFO
84,From Operations,12  Mar-16*,1249.0,HRFO
85,From Investments,12  Mar-16*,-659.0,HRFO
86,From Financial Activity,12  Mar-16*,-546.0,HRFO
87,Net Cashflow,12  Mar-16*,45.0,HRFO
88,Net Sales,12  Mar-17*,18565.0,HRFO
89,Other income,12  Mar-17*,42.0,HRFO
90,Total revenues,12  Mar-17*,18607.0,HRFO
91,Gross profit,12  Mar-17*,3538.0,HRFO
92,Depreciation,12  Mar-17*,250.0,HRFO
93,Interest,12  Mar-17*,97.0,HRFO
94,Profit before tax,12  Mar-17*,3233.0,HRFO
95,Minority Interest,12  Mar-17*,0.0,HRFO
96,Prior Period Items,12  Mar-17*,0.0,HRFO
97,Extraordinary Inc (Exp),12  Mar-17*,0.0,HRFO
98,Tax,12  Mar-17*,324.0,HRFO
99,Profit after tax,12  Mar-17*,2909.0,HRFO
100,Gross profit margin,12  Mar-17*,19.1,HRFO
101,Effective tax rate,12  Mar-17*,10.0,HRFO
102,Net profit margin,12  Mar-17*,15.7,HRFO
103,Current assets,12  Mar-17*,2070.0,HRFO
104,Current liabilities,12  Mar-17*,2576.0,HRFO
105,Net working cap to sales,12  Mar-17*,-2.7,HRFO
106,Current ratio,12  Mar-17*,0.8,HRFO
107,Inventory Days,12  Mar-17*,24.0,HRFO
108,Debtors Days,12  Mar-17*,3.0,HRFO
109,Net fixed assets,12  Mar-17*,3050.0,HRFO
