,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15*,449150.0,BOB
1,Other income,12  Mar-15*,54493.0,BOB
2,Interest expense,12  Mar-15*,305466.0,BOB
3,Net interest income,12  Mar-15*,143684.0,BOB
4,Operating expense,12  Mar-15*,86044.0,BOB
5,Provisions/contingencies,12  Mar-15*,52300.0,BOB
6,Profit before tax,12  Mar-15*,61010.0,BOB
7,Extraordinary Inc (Exp),12  Mar-15*,0.0,BOB
8,Minority Interest,12  Mar-15*,-387.0,BOB
9,Prior Period Items,12  Mar-15*,0.0,BOB
10,Tax,12  Mar-15*,21505.0,BOB
11,Profit after tax,12  Mar-15*,39117.0,BOB
12,Net profit margin,12  Mar-15*,8.7,BOB
13,Advances,12  Mar-15*,4354155.0,BOB
14,Deposits,12  Mar-15*,6299813.0,BOB
15,Credit/Deposit ratio,12  Mar-15*,69.1,BOB
16,Yield on advances,12  Mar-15*,7.3,BOB
17,Cost of deposits,12  Mar-15*,4.5,BOB
18,Net Interest Margin,12  Mar-15*,2.0,BOB
19,Net fixed assets,12  Mar-15*,29784.0,BOB
20,Share capital,12  Mar-15*,4436.0,BOB
21,Free reserves,12  Mar-15*,237841.0,BOB
22,Net worth,12  Mar-15*,420177.0,BOB
23,Borrowings,12  Mar-15*,355015.0,BOB
24,Investments,12  Mar-15*,1302464.0,BOB
25,Total assets,12  Mar-15*,7339774.0,BOB
26,Debt/equity ratio,12  Mar-15*,15.8,BOB
27,Return on assets,12  Mar-15*,0.5,BOB
28,Return on equity,12  Mar-15*,9.3,BOB
29,Capital adequacy ratio,12  Mar-15*,12.6,BOB
30,Net NPAs,12  Mar-15*,1.9,BOB
31,From Operations,12  Mar-15*,178383.0,BOB
32,From Investments,12  Mar-15*,-5563.0,BOB
33,From Financial Activity,12  Mar-15*,-64.0,BOB
34,Net Cashflow,12  Mar-15*,172755.0,BOB
35,Interest income,12  Mar-16*,457990.0,BOB
36,Other income,12  Mar-16*,59922.0,BOB
37,Interest expense,12  Mar-16*,321074.0,BOB
38,Net interest income,12  Mar-16*,136916.0,BOB
39,Operating expense,12  Mar-16*,99624.0,BOB
40,Provisions/contingencies,12  Mar-16*,159540.0,BOB
41,Profit before tax,12  Mar-16*,-62126.0,BOB
42,Extraordinary Inc (Exp),12  Mar-16*,0.0,BOB
43,Minority Interest,12  Mar-16*,-347.0,BOB
44,Prior Period Items,12  Mar-16*,0.0,BOB
45,Tax,12  Mar-16*,-11796.0,BOB
46,Profit after tax,12  Mar-16*,-50677.0,BOB
47,Net profit margin,12  Mar-16*,-11.1,BOB
48,Advances,12  Mar-16*,3914860.0,BOB
49,Deposits,12  Mar-16*,5866905.0,BOB
50,Credit/Deposit ratio,12  Mar-16*,66.7,BOB
51,Yield on advances,12  Mar-16*,7.8,BOB
52,Cost of deposits,12  Mar-16*,5.1,BOB
53,Net Interest Margin,12  Mar-16*,2.1,BOB
54,Net fixed assets,12  Mar-16*,63592.0,BOB
55,Share capital,12  Mar-16*,4621.0,BOB
56,Free reserves,12  Mar-16*,209263.0,BOB
57,Net worth,12  Mar-16*,425032.0,BOB
58,Borrowings,12  Mar-16*,338452.0,BOB
59,Investments,12  Mar-16*,1288941.0,BOB
60,Total assets,12  Mar-16*,6911791.0,BOB
61,Debt/equity ratio,12  Mar-16*,14.6,BOB
62,Return on assets,12  Mar-16*,-0.7,BOB
63,Return on equity,12  Mar-16*,-11.9,BOB
64,Capital adequacy ratio,12  Mar-16*,13.2,BOB
65,Net NPAs,12  Mar-16*,5.1,BOB
66,From Operations,12  Mar-16*,-100113.0,BOB
67,From Investments,12  Mar-16*,-40051.0,BOB
68,From Financial Activity,12  Mar-16*,-6157.0,BOB
69,Net Cashflow,12  Mar-16*,-146321.0,BOB
70,Interest income,12  Mar-17*,444735.0,BOB
71,Other income,12  Mar-17*,79368.0,BOB
72,Interest expense,12  Mar-17*,295957.0,BOB
73,Net interest income,12  Mar-17*,148777.0,BOB
74,Operating expense,12  Mar-17*,103498.0,BOB
75,Provisions/contingencies,12  Mar-17*,94404.0,BOB
76,Profit before tax,12  Mar-17*,31019.0,BOB
77,Extraordinary Inc (Exp),12  Mar-17*,0.0,BOB
78,Minority Interest,12  Mar-17*,-400.0,BOB
79,Prior Period Items,12  Mar-17*,0.0,BOB
80,Tax,12  Mar-17*,12469.0,BOB
81,Profit after tax,12  Mar-17*,18150.0,BOB
82,Net profit margin,12  Mar-17*,4.1,BOB
83,Advances,12  Mar-17*,3922623.0,BOB
