,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,54405.0,UTMS
1,Other income,12  Mar-14*,309.0,UTMS
2,Total revenues,12  Mar-14*,54714.0,UTMS
3,Gross profit,12  Mar-14*,5621.0,UTMS
4,Depreciation,12  Mar-14*,2157.0,UTMS
5,Interest,12  Mar-14*,3040.0,UTMS
6,Profit before tax,12  Mar-14*,733.0,UTMS
7,Minority Interest,12  Mar-14*,0.0,UTMS
8,Prior Period Items,12  Mar-14*,27.0,UTMS
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,UTMS
10,Tax,12  Mar-14*,464.0,UTMS
11,Profit after tax,12  Mar-14*,297.0,UTMS
12,Gross profit margin,12  Mar-14*,10.3,UTMS
13,Effective tax rate,12  Mar-14*,63.3,UTMS
14,Net profit margin,12  Mar-14*,0.5,UTMS
15,Current assets,12  Mar-14*,32499.0,UTMS
16,Current liabilities,12  Mar-14*,40740.0,UTMS
17,Net working cap to sales,12  Mar-14*,-15.1,UTMS
18,Current ratio,12  Mar-14*,0.8,UTMS
19,Inventory Days,12  Mar-14*,53.0,UTMS
20,Debtors Days,12  Mar-14*,66.0,UTMS
21,Net fixed assets,12  Mar-14*,47077.0,UTMS
22,Share capital,12  Mar-14*,1423.0,UTMS
23,"""Free"" reserves",12  Mar-14*,11020.0,UTMS
24,Net worth,12  Mar-14*,12642.0,UTMS
25,Long term debt,12  Mar-14*,23583.0,UTMS
26,Total assets,12  Mar-14*,80375.0,UTMS
27,Interest coverage,12  Mar-14*,1.2,UTMS
28,Debt to equity ratio,12  Mar-14*,1.9,UTMS
29,Sales to assets ratio,12  Mar-14*,0.7,UTMS
30,Return on assets,12  Mar-14*,4.2,UTMS
31,Return on equity,12  Mar-14*,2.3,UTMS
32,Return on capital,12  Mar-14*,10.5,UTMS
33,Exports to sales,12  Mar-14*,35.4,UTMS
34,Imports to sales,12  Mar-14*,35.3,UTMS
35,Exports (fob),12  Mar-14*,19240.0,UTMS
36,Imports (cif),12  Mar-14*,19197.0,UTMS
37,Fx inflow,12  Mar-14*,19240.0,UTMS
38,Fx outflow,12  Mar-14*,20715.0,UTMS
39,Net fx,12  Mar-14*,-1475.0,UTMS
40,From Operations,12  Mar-14*,8261.0,UTMS
41,From Investments,12  Mar-14*,-9623.0,UTMS
42,From Financial Activity,12  Mar-14*,-265.0,UTMS
43,Net Cashflow,12  Mar-14*,-1626.0,UTMS
44,Net Sales,12  Mar-15*,84325.0,UTMS
45,Other income,12  Mar-15*,249.0,UTMS
46,Total revenues,12  Mar-15*,84574.0,UTMS
47,Gross profit,12  Mar-15*,5244.0,UTMS
48,Depreciation,12  Mar-15*,2252.0,UTMS
49,Interest,12  Mar-15*,2779.0,UTMS
50,Profit before tax,12  Mar-15*,462.0,UTMS
51,Minority Interest,12  Mar-15*,0.0,UTMS
52,Prior Period Items,12  Mar-15*,-10.0,UTMS
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,UTMS
54,Tax,12  Mar-15*,255.0,UTMS
55,Profit after tax,12  Mar-15*,198.0,UTMS
56,Gross profit margin,12  Mar-15*,6.2,UTMS
57,Effective tax rate,12  Mar-15*,55.1,UTMS
58,Net profit margin,12  Mar-15*,0.2,UTMS
59,Current assets,12  Mar-15*,37001.0,UTMS
60,Current liabilities,12  Mar-15*,43265.0,UTMS
61,Net working cap to sales,12  Mar-15*,-7.4,UTMS
62,Current ratio,12  Mar-15*,0.9,UTMS
63,Inventory Days,12  Mar-15*,59.0,UTMS
64,Debtors Days,12  Mar-15*,78.0,UTMS
65,Net fixed assets,12  Mar-15*,55045.0,UTMS
66,Share capital,12  Mar-15*,1423.0,UTMS
67,"""Free"" reserves",12  Mar-15*,11546.0,UTMS
68,Net worth,12  Mar-15*,19297.0,UTMS
69,Long term debt,12  Mar-15*,30086.0,UTMS
70,Total assets,12  Mar-15*,92820.0,UTMS
71,Interest coverage,12  Mar-15*,1.2,UTMS
72,Debt to equity ratio,12  Mar-15*,1.6,UTMS
73,Sales to assets ratio,12  Mar-15*,0.9,UTMS
74,Return on assets,12  Mar-15*,3.2,UTMS
75,Return on equity,12  Mar-15*,1.0,UTMS
76,Return on capital,12  Mar-15*,6.5,UTMS
77,Exports to sales,12  Mar-15*,36.2,UTMS
78,Imports to sales,12  Mar-15*,46.0,UTMS
79,Exports (fob),12  Mar-15*,30534.0,UTMS
80,Imports (cif),12  Mar-15*,38814.0,UTMS
81,Fx inflow,12  Mar-15*,30534.0,UTMS
82,Fx outflow,12  Mar-15*,40332.0,UTMS
83,Net fx,12  Mar-15*,-9798.0,UTMS
84,From Operations,12  Mar-15*,3840.0,UTMS
85,From Investments,12  Mar-15*,4413.0,UTMS
86,From Financial Activity,12  Mar-15*,882.0,UTMS
87,Net Cashflow,12  Mar-15*,9135.0,UTMS
88,Net Sales,12  Mar-16*,82954.0,UTMS
89,Other income,12  Mar-16*,1019.0,UTMS
90,Total revenues,12  Mar-16*,83973.0,UTMS
91,Gross profit,12  Mar-16*,-392.0,UTMS
92,Depreciation,12  Mar-16*,2828.0,UTMS
93,Interest,12  Mar-16*,5169.0,UTMS
94,Profit before tax,12  Mar-16*,-7371.0,UTMS
95,Minority Interest,12  Mar-16*,0.0,UTMS
96,Prior Period Items,12  Mar-16*,0.0,UTMS
97,Extraordinary Inc (Exp),12  Mar-16*,-7178.0,UTMS
98,Tax,12  Mar-16*,-4034.0,UTMS
99,Profit after tax,12  Mar-16*,-10514.0,UTMS
100,Gross profit margin,12  Mar-16*,-0.5,UTMS
101,Effective tax rate,12  Mar-16*,54.7,UTMS
102,Net profit margin,12  Mar-16*,-12.7,UTMS
103,Current assets,12  Mar-16*,30345.0,UTMS
104,Current liabilities,12  Mar-16*,66489.0,UTMS
105,Net working cap to sales,12  Mar-16*,-43.6,UTMS
106,Current ratio,12  Mar-16*,0.5,UTMS
107,Inventory Days,12  Mar-16*,42.0,UTMS
108,Debtors Days,12  Mar-16*,81.0,UTMS
109,Net fixed assets,12  Mar-16*,58318.0,UTMS
110,Share capital,12  Mar-16*,1423.0,UTMS
111,"""Free"" reserves",12  Mar-16*,10867.0,UTMS
112,Net worth,12  Mar-16*,12289.0,UTMS
113,Long term debt,12  Mar-16*,25366.0,UTMS
114,Total assets,12  Mar-16*,108595.0,UTMS
115,Interest coverage,12  Mar-16*,-0.4,UTMS
116,Debt to equity ratio,12  Mar-16*,2.1,UTMS
117,Sales to assets ratio,12  Mar-16*,0.8,UTMS
118,Return on assets,12  Mar-16*,-4.9,UTMS
119,Return on equity,12  Mar-16*,-85.6,UTMS
120,Return on capital,12  Mar-16*,-24.9,UTMS
121,Exports to sales,12  Mar-16*,0.0,UTMS
