,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Sep-13,7265.0,WLCH
1,Other income,12  Sep-13,56.0,WLCH
2,Total revenues,12  Sep-13,7321.0,WLCH
3,Gross profit,12  Sep-13,-242.0,WLCH
4,Depreciation,12  Sep-13,182.0,WLCH
5,Interest,12  Sep-13,408.0,WLCH
6,Profit before tax,12  Sep-13,-775.0,WLCH
7,Minority Interest,12  Sep-13,0.0,WLCH
8,Prior Period Items,12  Sep-13,0.0,WLCH
9,Extraordinary Inc (Exp),12  Sep-13,418.0,WLCH
10,Tax,12  Sep-13,25.0,WLCH
11,Profit after tax,12  Sep-13,-383.0,WLCH
12,Gross profit margin,12  Sep-13,-3.3,WLCH
13,Effective tax rate,12  Sep-13,-3.2,WLCH
14,Net profit margin,12  Sep-13,-5.3,WLCH
15,Current assets,12  Sep-13,8695.0,WLCH
16,Current liabilities,12  Sep-13,7901.0,WLCH
17,Net working cap to sales,12  Sep-13,10.9,WLCH
18,Current ratio,12  Sep-13,1.1,WLCH
19,Inventory Days,12  Sep-13,132.0,WLCH
20,Debtors Days,12  Sep-13,210.0,WLCH
21,Net fixed assets,12  Sep-13,6587.0,WLCH
22,Share capital,12  Sep-13,76.0,WLCH
23,"""Free"" reserves",12  Sep-13,1923.0,WLCH
24,Net worth,12  Sep-13,7064.0,WLCH
25,Long term debt,12  Sep-13,1.0,WLCH
26,Total assets,12  Sep-13,15860.0,WLCH
27,Interest coverage,12  Sep-13,-0.9,WLCH
28,Debt to equity ratio,12  Sep-13,0.0,WLCH
29,Sales to assets ratio,12  Sep-13,0.5,WLCH
30,Return on assets,12  Sep-13,0.2,WLCH
31,Return on equity,12  Sep-13,-5.4,WLCH
32,Return on capital,12  Sep-13,0.7,WLCH
33,Exports to sales,12  Sep-13,27.3,WLCH
34,Imports to sales,12  Sep-13,1.3,WLCH
35,Exports (fob),12  Sep-13,1984.0,WLCH
36,Imports (cif),12  Sep-13,93.0,WLCH
37,Fx inflow,12  Sep-13,2563.0,WLCH
38,Fx outflow,12  Sep-13,670.0,WLCH
39,Net fx,12  Sep-13,1893.0,WLCH
40,From Operations,12  Sep-13,-378.0,WLCH
41,From Investments,12  Sep-13,267.0,WLCH
