,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15*,126791.0,BKMAH
1,Other income,12  Mar-15*,10067.0,BKMAH
2,Interest expense,12  Mar-15*,87897.0,BKMAH
3,Net interest income,12  Mar-15*,38894.0,BKMAH
4,Operating expense,12  Mar-15*,25269.0,BKMAH
5,Provisions/contingencies,12  Mar-15*,15417.0,BKMAH
6,Profit before tax,12  Mar-15*,8275.0,BKMAH
7,Extraordinary Inc (Exp),12  Mar-15*,0.0,BKMAH
8,Minority Interest,12  Mar-15*,0.0,BKMAH
9,Prior Period Items,12  Mar-15*,0.0,BKMAH
10,Tax,12  Mar-15*,3628.0,BKMAH
11,Profit after tax,12  Mar-15*,4646.0,BKMAH
12,Net profit margin,12  Mar-15*,3.7,BKMAH
13,Advances,12  Mar-15*,985991.0,BKMAH
14,Deposits,12  Mar-15*,1221103.0,BKMAH
15,Credit/Deposit ratio,12  Mar-15*,80.7,BKMAH
16,Yield on advances,12  Mar-15*,10.0,BKMAH
17,Cost of deposits,12  Mar-15*,6.6,BKMAH
18,Net Interest Margin,12  Mar-15*,2.7,BKMAH
19,Net fixed assets,12  Mar-15*,14322.0,BKMAH
20,Share capital,12  Mar-15*,10632.0,BKMAH
21,Free reserves,12  Mar-15*,42027.0,BKMAH
22,Net worth,12  Mar-15*,81228.0,BKMAH
23,Borrowings,12  Mar-15*,111267.0,BKMAH
24,Investments,12  Mar-15*,367686.0,BKMAH
25,Total assets,12  Mar-15*,1460729.0,BKMAH
26,Debt/equity ratio,12  Mar-15*,16.4,BKMAH
27,Return on assets,12  Mar-15*,0.3,BKMAH
28,Return on equity,12  Mar-15*,5.7,BKMAH
29,Capital adequacy ratio,12  Mar-15*,11.9,BKMAH
30,Net NPAs,12  Mar-15*,4.2,BKMAH
31,From Operations,12  Mar-15*,-10835.0,BKMAH
32,From Investments,12  Mar-15*,-1510.0,BKMAH
33,From Financial Activity,12  Mar-15*,18853.0,BKMAH
34,Net Cashflow,12  Mar-15*,6508.0,BKMAH
35,Interest income,12  Mar-16*,130530.0,BKMAH
36,Other income,12  Mar-16*,10201.0,BKMAH
37,Interest expense,12  Mar-16*,91736.0,BKMAH
38,Net interest income,12  Mar-16*,38794.0,BKMAH
39,Operating expense,12  Mar-16*,25538.0,BKMAH
40,Provisions/contingencies,12  Mar-16*,19222.0,BKMAH
41,Profit before tax,12  Mar-16*,4407.0,BKMAH
42,Extraordinary Inc (Exp),12  Mar-16*,0.0,BKMAH
43,Minority Interest,12  Mar-16*,0.0,BKMAH
44,Prior Period Items,12  Mar-16*,0.0,BKMAH
45,Tax,12  Mar-16*,3225.0,BKMAH
46,Profit after tax,12  Mar-16*,1182.0,BKMAH
47,Net profit margin,12  Mar-16*,0.9,BKMAH
48,Advances,12  Mar-16*,1075627.0,BKMAH
49,Deposits,12  Mar-16*,1389800.0,BKMAH
50,Credit/Deposit ratio,12  Mar-16*,77.4,BKMAH
51,Yield on advances,12  Mar-16*,9.2,BKMAH
52,Cost of deposits,12  Mar-16*,6.1,BKMAH
53,Net Interest Margin,12  Mar-16*,2.5,BKMAH
54,Net fixed assets,12  Mar-16*,16945.0,BKMAH
55,Share capital,12  Mar-16*,11683.0,BKMAH
56,Free reserves,12  Mar-16*,43798.0,BKMAH
57,Net worth,12  Mar-16*,88601.0,BKMAH
58,Borrowings,12  Mar-16*,92281.0,BKMAH
59,Investments,12  Mar-16*,363017.0,BKMAH
60,Total assets,12  Mar-16*,1610288.0,BKMAH
61,Debt/equity ratio,12  Mar-16*,16.7,BKMAH
62,Return on assets,12  Mar-16*,0.1,BKMAH
63,Return on equity,12  Mar-16*,1.3,BKMAH
64,Capital adequacy ratio,12  Mar-16*,11.2,BKMAH
65,Net NPAs,12  Mar-16*,6.4,BKMAH
66,From Operations,12  Mar-16*,29044.0,BKMAH
67,From Investments,12  Mar-16*,-1510.0,BKMAH
68,From Financial Activity,12  Mar-16*,-1864.0,BKMAH
69,Net Cashflow,12  Mar-16*,25670.0,BKMAH
70,Interest income,12  Mar-17*,120620.0,BKMAH
71,Other income,12  Mar-17*,15089.0,BKMAH
72,Interest expense,12  Mar-17*,88863.0,BKMAH
73,Net interest income,12  Mar-17*,31757.0,BKMAH
74,Operating expense,12  Mar-17*,28568.0,BKMAH
75,Provisions/contingencies,12  Mar-17*,30718.0,BKMAH
76,Profit before tax,12  Mar-17*,-12281.0,BKMAH
77,Extraordinary Inc (Exp),12  Mar-17*,0.0,BKMAH
78,Minority Interest,12  Mar-17*,0.0,BKMAH
79,Prior Period Items,12  Mar-17*,0.0,BKMAH
80,Tax,12  Mar-17*,1280.0,BKMAH
81,Profit after tax,12  Mar-17*,-13561.0,BKMAH
82,Net profit margin,12  Mar-17*,-11.2,BKMAH
83,Advances,12  Mar-17*,955152.0,BKMAH
84,Deposits,12  Mar-17*,1390402.0,BKMAH
85,Credit/Deposit ratio,12  Mar-17*,68.7,BKMAH
86,Yield on advances,12  Mar-17*,8.9,BKMAH
87,Cost of deposits,12  Mar-17*,5.8,BKMAH
88,Net Interest Margin,12  Mar-17*,2.1,BKMAH
89,Net fixed assets,12  Mar-17*,15861.0,BKMAH
90,Share capital,12  Mar-17*,11683.0,BKMAH
91,Free reserves,12  Mar-17*,29987.0,BKMAH
92,Net worth,12  Mar-17*,74689.0,BKMAH
93,Borrowings,12  Mar-17*,81367.0,BKMAH
94,Investments,12  Mar-17*,386770.0,BKMAH
95,Total assets,12  Mar-17*,1594111.0,BKMAH
96,Debt/equity ratio,12  Mar-17*,19.7,BKMAH
97,Return on assets,12  Mar-17*,-0.9,BKMAH
98,Return on equity,12  Mar-17*,-18.2,BKMAH
99,Capital adequacy ratio,12  Mar-17*,11.2,BKMAH
100,Net NPAs,12  Mar-17*,11.8,BKMAH
101,From Operations,12  Mar-17*,74983.0,BKMAH
102,From Investments,12  Mar-17*,-989.0,BKMAH
103,From Financial Activity,12  Mar-17*,-775.0,BKMAH
104,Net Cashflow,12  Mar-17*,73219.0,BKMAH
105,Interest income,12  Mar-18*,110964.0,BKMAH
106,Other income,12  Mar-18*,15069.0,BKMAH
107,Interest expense,12  Mar-18*,77058.0,BKMAH
108,Net interest income,12  Mar-18*,33907.0,BKMAH
109,Operating expense,12  Mar-18*,27051.0,BKMAH
110,Provisions/contingencies,12  Mar-18*,31357.0,BKMAH
111,Profit before tax,12  Mar-18*,-9105.0,BKMAH
112,Extraordinary Inc (Exp),12  Mar-18*,0.0,BKMAH
113,Minority Interest,12  Mar-18*,0.0,BKMAH
114,Prior Period Items,12  Mar-18*,0.0,BKMAH
115,Tax,12  Mar-18*,2016.0,BKMAH
116,Profit after tax,12  Mar-18*,-11120.0,BKMAH
117,Net profit margin,12  Mar-18*,-10.0,BKMAH
118,Advances,12  Mar-18*,857973.0,BKMAH
119,Deposits,12  Mar-18*,1389666.0,BKMAH
120,Credit/Deposit ratio,12  Mar-18*,61.7,BKMAH
121,Yield on advances,12  Mar-18*,8.2,BKMAH
122,Cost of deposits,12  Mar-18*,5.1,BKMAH
123,Net Interest Margin,12  Mar-18*,2.3,BKMAH
124,Net fixed assets,12  Mar-18*,15167.0,BKMAH
125,Share capital,12  Mar-18*,25985.0,BKMAH
126,Free reserves,12  Mar-18*,42377.0,BKMAH
127,Net worth,12  Mar-18*,100670.0,BKMAH
128,Borrowings,12  Mar-18*,40637.0,BKMAH
129,Investments,12  Mar-18*,437425.0,BKMAH
130,Total assets,12  Mar-18*,1564486.0,BKMAH
131,Debt/equity ratio,12  Mar-18*,14.2,BKMAH
132,Return on assets,12  Mar-18*,-0.7,BKMAH
133,Return on equity,12  Mar-18*,-11.0,BKMAH
134,Capital adequacy ratio,12  Mar-18*,11.0,BKMAH
135,Net NPAs,12  Mar-18*,11.2,BKMAH
136,From Operations,12  Mar-18*,-17234.0,BKMAH
137,From Investments,12  Mar-18*,-1344.0,BKMAH
138,From Financial Activity,12  Mar-18*,10998.0,BKMAH
139,Net Cashflow,12  Mar-18*,-7581.0,BKMAH
140,Interest income,12  Mar-19*,108497.0,BKMAH
141,Other income,12  Mar-19*,15484.0,BKMAH
142,Interest expense,12  Mar-19*,71152.0,BKMAH
143,Net interest income,12  Mar-19*,37345.0,BKMAH
144,Operating expense,12  Mar-19*,30842.0,BKMAH
145,Provisions/contingencies,12  Mar-19*,67748.0,BKMAH
146,Profit before tax,12  Mar-19*,-45562.0,BKMAH
147,Extraordinary Inc (Exp),12  Mar-19*,0.0,BKMAH
148,Minority Interest,12  Mar-19*,0.0,BKMAH
149,Prior Period Items,12  Mar-19*,0.0,BKMAH
150,Tax,12  Mar-19*,2070.0,BKMAH
151,Profit after tax,12  Mar-19*,-47633.0,BKMAH
152,Net profit margin,12  Mar-19*,-43.9,BKMAH
153,Advances,12  Mar-19*,826662.0,BKMAH
154,Deposits,12  Mar-19*,1406362.0,BKMAH
155,Credit/Deposit ratio,12  Mar-19*,58.8,BKMAH
156,Yield on advances,12  Mar-19*,7.9,BKMAH
157,Cost of deposits,12  Mar-19*,4.8,BKMAH
158,Net Interest Margin,12  Mar-19*,2.5,BKMAH
159,Net fixed assets,12  Mar-19*,17755.0,BKMAH
160,Share capital,12  Mar-19*,27532.0,BKMAH
161,Free reserves,12  Mar-19*,31299.0,BKMAH
162,Net worth,12  Mar-19*,58831.0,BKMAH
163,Borrowings,12  Mar-19*,101492.0,BKMAH
164,Investments,12  Mar-19*,598373.0,BKMAH
165,Total assets,12  Mar-19*,1646765.0,BKMAH
166,Debt/equity ratio,12  Mar-19*,25.6,BKMAH
167,Return on assets,12  Mar-19*,-2.9,BKMAH
168,Return on equity,12  Mar-19*,-81.0,BKMAH
169,Capital adequacy ratio,12  Mar-19*,11.9,BKMAH
170,Net NPAs,12  Mar-19*,5.5,BKMAH
171,From Operations,12  Mar-19*,-108227.0,BKMAH
172,From Investments,12  Mar-19*,-1259.0,BKMAH
173,From Financial Activity,12  Mar-19*,42196.0,BKMAH
174,Net Cashflow,12  Mar-19*,-67291.0,BKMAH
