,No. of Mths  Year Ending,variable,value,name
0,Net Sales,15  Mar-15,33585.0,GLXO
1,Other income,15  Mar-15,1999.0,GLXO
2,Total revenues,15  Mar-15,35584.0,GLXO
3,Gross profit,15  Mar-15,6283.0,GLXO
4,Depreciation,15  Mar-15,254.0,GLXO
5,Interest,15  Mar-15,0.0,GLXO
6,Profit before tax,15  Mar-15,8028.0,GLXO
7,Minority Interest,15  Mar-15,0.0,GLXO
8,Prior Period Items,15  Mar-15,0.0,GLXO
9,Extraordinary Inc (Exp),15  Mar-15,-519.0,GLXO
10,Tax,15  Mar-15,2793.0,GLXO
11,Profit after tax,15  Mar-15,4716.0,GLXO
12,Gross profit margin,15  Mar-15,18.7,GLXO
13,Effective tax rate,15  Mar-15,34.8,GLXO
14,Net profit margin,15  Mar-15,14.0,GLXO
15,Current assets,15  Mar-15,25870,GLXO
16,Current liabilities,15  Mar-15,5002,GLXO
17,Net working cap to sales,15  Mar-15,62.1,GLXO
18,Current ratio,15  Mar-15,5.2,GLXO
19,Inventory Days,15  Mar-15,41,GLXO
20,Debtors Days,15  Mar-15,11,GLXO
21,Net fixed assets,15  Mar-15,2444,GLXO
22,Share capital,15  Mar-15,847,GLXO
23,"""Free"" reserves",15  Mar-15,23594,GLXO
24,Net worth,15  Mar-15,24441,GLXO
25,Long term debt,15  Mar-15,26,GLXO
26,Total assets,15  Mar-15,32244,GLXO
27,Interest coverage,15  Mar-15,NM,GLXO
28,Debt to equity ratio,15  Mar-15,0,GLXO
29,Sales to assets ratio,15  Mar-15,1.0,GLXO
30,Return on assets,15  Mar-15,14.6,GLXO
31,Return on equity,15  Mar-15,19.3,GLXO
32,Return on capital,15  Mar-15,30.7,GLXO
33,Exports to sales,15  Mar-15,0.2,GLXO
34,Imports to sales,15  Mar-15,12.9,GLXO
35,Exports (fob),15  Mar-15,63,GLXO
36,Imports (cif),15  Mar-15,4334,GLXO
37,Fx inflow,15  Mar-15,699,GLXO
38,Fx outflow,15  Mar-15,7680,GLXO
39,Net fx,15  Mar-15,-6981,GLXO
40,From Operations,15  Mar-15,3409,GLXO
41,From Investments,15  Mar-15,1776,GLXO
42,From Financial Activity,15  Mar-15,-4970,GLXO
43,Net Cashflow,15  Mar-15,215,GLXO
44,Net Sales,12  Mar-16,28379.0,GLXO
45,Other income,12  Mar-16,1228.0,GLXO
46,Total revenues,12  Mar-16,29607.0,GLXO
47,Gross profit,12  Mar-16,4783.0,GLXO
48,Depreciation,12  Mar-16,250.0,GLXO
49,Interest,12  Mar-16,0.0,GLXO
50,Profit before tax,12  Mar-16,5761.0,GLXO
51,Minority Interest,12  Mar-16,0.0,GLXO
