,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,2370530.0,BPCL
1,Other income,12  Mar-15*,21201.0,BPCL
2,Total revenues,12  Mar-15*,2391731.0,BPCL
3,Gross profit,12  Mar-15*,97776.0,BPCL
4,Depreciation,12  Mar-15*,30267.0,BPCL
5,Interest,12  Mar-15*,11805.0,BPCL
6,Profit before tax,12  Mar-15*,76905.0,BPCL
7,Minority Interest,12  Mar-15*,-2754.0,BPCL
8,Prior Period Items,12  Mar-15*,0.0,BPCL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,BPCL
10,Tax,12  Mar-15*,26085.0,BPCL
11,Profit after tax,12  Mar-15*,48066.0,BPCL
12,Gross profit margin,12  Mar-15*,4.1,BPCL
13,Effective tax rate,12  Mar-15*,33.9,BPCL
14,Net profit margin,12  Mar-15*,2.0,BPCL
15,Current assets,12  Mar-15*,343273.0,BPCL
16,Current liabilities,12  Mar-15*,353418.0,BPCL
17,Net working cap to sales,12  Mar-15*,-0.4,BPCL
18,Current ratio,12  Mar-15*,1.0,BPCL
19,Inventory Days,12  Mar-15*,25.0,BPCL
20,Debtors Days,12  Mar-15*,4.0,BPCL
21,Net fixed assets,12  Mar-15*,340429.0,BPCL
22,Share capital,12  Mar-15*,6556.0,BPCL
23,"""Free"" reserves",12  Mar-15*,227530.0,BPCL
24,Net worth,12  Mar-15*,234086.0,BPCL
25,Long term debt,12  Mar-15*,149524.0,BPCL
26,Total assets,12  Mar-15*,791849.0,BPCL
27,Interest coverage,12  Mar-15*,7.5,BPCL
28,Debt to equity ratio,12  Mar-15*,0.6,BPCL
29,Sales to assets ratio,12  Mar-15*,3.0,BPCL
30,Return on assets,12  Mar-15*,7.6,BPCL
31,Return on equity,12  Mar-15*,20.5,BPCL
32,Return on capital,12  Mar-15*,22.4,BPCL
33,Exports to sales,12  Mar-15*,5.2,BPCL
34,Imports to sales,12  Mar-15*,30.6,BPCL
35,Exports (fob),12  Mar-15*,123643.0,BPCL
36,Imports (cif),12  Mar-15*,726495.0,BPCL
37,Fx inflow,12  Mar-15*,123643.0,BPCL
38,Fx outflow,12  Mar-15*,807366.0,BPCL
39,Net fx,12  Mar-15*,-683723.0,BPCL
40,From Operations,12  Mar-15*,207417.0,BPCL
41,From Investments,12  Mar-15*,-105356.0,BPCL
42,From Financial Activity,12  Mar-15*,-97920.0,BPCL
43,Net Cashflow,12  Mar-15*,4140.0,BPCL
44,Net Sales,12  Mar-16*,1878146.0,BPCL
45,Other income,12  Mar-16*,15958.0,BPCL
46,Total revenues,12  Mar-16*,1894104.0,BPCL
47,Gross profit,12  Mar-16*,129346.0,BPCL
48,Depreciation,12  Mar-16*,20719.0,BPCL
49,Interest,12  Mar-16*,6805.0,BPCL
50,Profit before tax,12  Mar-16*,117781.0,BPCL
51,Minority Interest,12  Mar-16*,3510.0,BPCL
52,Prior Period Items,12  Mar-16*,25.0,BPCL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,BPCL
54,Tax,12  Mar-16*,40427.0,BPCL
55,Profit after tax,12  Mar-16*,80889.0,BPCL
56,Gross profit margin,12  Mar-16*,6.9,BPCL
57,Effective tax rate,12  Mar-16*,34.3,BPCL
58,Net profit margin,12  Mar-16*,4.3,BPCL
59,Current assets,12  Mar-16*,314467.0,BPCL
60,Current liabilities,12  Mar-16*,309943.0,BPCL
61,Net working cap to sales,12  Mar-16*,0.2,BPCL
62,Current ratio,12  Mar-16*,1.0,BPCL
63,Inventory Days,12  Mar-16*,28.0,BPCL
64,Debtors Days,12  Mar-16*,4.0,BPCL
65,Net fixed assets,12  Mar-16*,428179.0,BPCL
66,Share capital,12  Mar-16*,6556.0,BPCL
67,"""Free"" reserves",12  Mar-16*,271377.0,BPCL
68,Net worth,12  Mar-16*,277933.0,BPCL
69,Long term debt,12  Mar-16*,210972.0,BPCL
70,Total assets,12  Mar-16*,864217.0,BPCL
71,Interest coverage,12  Mar-16*,18.3,BPCL
72,Debt to equity ratio,12  Mar-16*,0.8,BPCL
73,Sales to assets ratio,12  Mar-16*,2.2,BPCL
74,Return on assets,12  Mar-16*,10.1,BPCL
75,Return on equity,12  Mar-16*,29.1,BPCL
76,Return on capital,12  Mar-16*,26.2,BPCL
77,Exports to sales,12  Mar-16*,3.8,BPCL
78,Imports to sales,12  Mar-16*,24.0,BPCL
79,Exports (fob),12  Mar-16*,70900.0,BPCL
80,Imports (cif),12  Mar-16*,450289.0,BPCL
