,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,5443.0,ZNEWS
1,Other income,12  Mar-15*,94.0,ZNEWS
2,Total revenues,12  Mar-15*,5538.0,ZNEWS
3,Gross profit,12  Mar-15*,382.0,ZNEWS
4,Depreciation,12  Mar-15*,505.0,ZNEWS
5,Interest,12  Mar-15*,526.0,ZNEWS
6,Profit before tax,12  Mar-15*,-555.0,ZNEWS
7,Minority Interest,12  Mar-15*,-35.0,ZNEWS
8,Prior Period Items,12  Mar-15*,0.0,ZNEWS
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,ZNEWS
10,Tax,12  Mar-15*,-124.0,ZNEWS
11,Profit after tax,12  Mar-15*,-467.0,ZNEWS
12,Gross profit margin,12  Mar-15*,7.0,ZNEWS
13,Effective tax rate,12  Mar-15*,22.3,ZNEWS
14,Net profit margin,12  Mar-15*,-8.6,ZNEWS
15,Current assets,12  Mar-15*,2025.0,ZNEWS
16,Current liabilities,12  Mar-15*,3275.0,ZNEWS
17,Net working cap to sales,12  Mar-15*,-23.0,ZNEWS
18,Current ratio,12  Mar-15*,0.6,ZNEWS
19,Inventory Days,12  Mar-15*,3.0,ZNEWS
20,Debtors Days,12  Mar-15*,77.0,ZNEWS
21,Net fixed assets,12  Mar-15*,6335.0,ZNEWS
22,Share capital,12  Mar-15*,337.0,ZNEWS
23,"""Free"" reserves",12  Mar-15*,3247.0,ZNEWS
24,Net worth,12  Mar-15*,3584.0,ZNEWS
25,Long term debt,12  Mar-15*,2727.0,ZNEWS
26,Total assets,12  Mar-15*,9878.0,ZNEWS
27,Interest coverage,12  Mar-15*,-0.1,ZNEWS
28,Debt to equity ratio,12  Mar-15*,0.8,ZNEWS
29,Sales to assets ratio,12  Mar-15*,0.6,ZNEWS
30,Return on assets,12  Mar-15*,0.6,ZNEWS
31,Return on equity,12  Mar-15*,-13.0,ZNEWS
32,Return on capital,12  Mar-15*,-1.0,ZNEWS
33,Exports to sales,12  Mar-15*,2.1,ZNEWS
34,Imports to sales,12  Mar-15*,1.2,ZNEWS
35,Exports (fob),12  Mar-15*,115.0,ZNEWS
36,Imports (cif),12  Mar-15*,66.0,ZNEWS
37,Fx inflow,12  Mar-15*,131.0,ZNEWS
38,Fx outflow,12  Mar-15*,160.0,ZNEWS
39,Net fx,12  Mar-15*,-29.0,ZNEWS
40,From Operations,12  Mar-15*,-179.0,ZNEWS
41,From Investments,12  Mar-15*,133.0,ZNEWS
42,From Financial Activity,12  Mar-15*,189.0,ZNEWS
43,Net Cashflow,12  Mar-15*,185.0,ZNEWS
44,Net Sales,12  Mar-16*,5430.0,ZNEWS
45,Other income,12  Mar-16*,186.0,ZNEWS
46,Total revenues,12  Mar-16*,5616.0,ZNEWS
47,Gross profit,12  Mar-16*,787.0,ZNEWS
48,Depreciation,12  Mar-16*,466.0,ZNEWS
49,Interest,12  Mar-16*,487.0,ZNEWS
