,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,18431.0,GPL
1,Other income,12  Mar-15*,835.0,GPL
2,Total revenues,12  Mar-15*,19266.0,GPL
3,Gross profit,12  Mar-15*,2572.0,GPL
4,Depreciation,12  Mar-15*,100.0,GPL
5,Interest,12  Mar-15*,47.0,GPL
6,Profit before tax,12  Mar-15*,3260.0,GPL
7,Minority Interest,12  Mar-15*,-447.0,GPL
8,Prior Period Items,12  Mar-15*,0.0,GPL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,GPL
10,Tax,12  Mar-15*,904.0,GPL
11,Profit after tax,12  Mar-15*,1909.0,GPL
12,Gross profit margin,12  Mar-15*,14.0,GPL
13,Effective tax rate,12  Mar-15*,27.7,GPL
14,Net profit margin,12  Mar-15*,10.4,GPL
15,Current assets,12  Mar-15*,58892.0,GPL
16,Current liabilities,12  Mar-15*,43297.0,GPL
17,Net working cap to sales,12  Mar-15*,84.6,GPL
18,Current ratio,12  Mar-15*,1.4,GPL
19,Inventory Days,12  Mar-15*,750.0,GPL
20,Debtors Days,12  Mar-15*,35.0,GPL
21,Net fixed assets,12  Mar-15*,1908.0,GPL
22,Share capital,12  Mar-15*,997.0,GPL
23,"""Free"" reserves",12  Mar-15*,15005.0,GPL
24,Net worth,12  Mar-15*,16002.0,GPL
25,Long term debt,12  Mar-15*,5055.0,GPL
26,Total assets,12  Mar-15*,65751.0,GPL
27,Interest coverage,12  Mar-15*,69.9,GPL
28,Debt to equity ratio,12  Mar-15*,0.3,GPL
29,Sales to assets ratio,12  Mar-15*,0.3,GPL
30,Return on assets,12  Mar-15*,3.0,GPL
31,Return on equity,12  Mar-15*,11.9,GPL
32,Return on capital,12  Mar-15*,13.6,GPL
33,Exports to sales,12  Mar-15*,0.0,GPL
34,Imports to sales,12  Mar-15*,0.0,GPL
35,Exports (fob),12  Mar-15*,0.0,GPL
36,Imports (cif),12  Mar-15*,0.0,GPL
37,Fx inflow,12  Mar-15*,0.0,GPL
38,Fx outflow,12  Mar-15*,45.0,GPL
39,Net fx,12  Mar-15*,-45.0,GPL
40,From Operations,12  Mar-15*,-9408.0,GPL
41,From Investments,12  Mar-15*,-961.0,GPL
42,From Financial Activity,12  Mar-15*,8524.0,GPL
43,Net Cashflow,12  Mar-15*,-1844.0,GPL
44,Net Sales,12  Mar-16*,21226.0,GPL
45,Other income,12  Mar-16*,1295.0,GPL
46,Total revenues,12  Mar-16*,22521.0,GPL
47,Gross profit,12  Mar-16*,1366.0,GPL
48,Depreciation,12  Mar-16*,142.0,GPL
49,Interest,12  Mar-16*,406.0,GPL
50,Profit before tax,12  Mar-16*,2113.0,GPL
51,Minority Interest,12  Mar-16*,163.0,GPL
52,Prior Period Items,12  Mar-16*,0.0,GPL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,GPL
54,Tax,12  Mar-16*,679.0,GPL
55,Profit after tax,12  Mar-16*,1598.0,GPL
56,Gross profit margin,12  Mar-16*,6.4,GPL
57,Effective tax rate,12  Mar-16*,32.1,GPL
58,Net profit margin,12  Mar-16*,7.5,GPL
59,Current assets,12  Mar-16*,58534.0,GPL
60,Current liabilities,12  Mar-16*,43082.0,GPL
61,Net working cap to sales,12  Mar-16*,72.8,GPL
62,Current ratio,12  Mar-16*,1.4,GPL
63,Inventory Days,12  Mar-16*,675.0,GPL
64,Debtors Days,12  Mar-16*,30.0,GPL
65,Net fixed assets,12  Mar-16*,1655.0,GPL
66,Share capital,12  Mar-16*,1081.0,GPL
67,"""Free"" reserves",12  Mar-16*,16567.0,GPL
68,Net worth,12  Mar-16*,17648.0,GPL
69,Long term debt,12  Mar-16*,5000.0,GPL
70,Total assets,12  Mar-16*,65785.0,GPL
71,Interest coverage,12  Mar-16*,6.2,GPL
72,Debt to equity ratio,12  Mar-16*,0.3,GPL
73,Sales to assets ratio,12  Mar-16*,0.3,GPL
74,Return on assets,12  Mar-16*,3.0,GPL
75,Return on equity,12  Mar-16*,9.1,GPL
76,Return on capital,12  Mar-16*,11.8,GPL
77,Exports to sales,12  Mar-16*,0.0,GPL
78,Imports to sales,12  Mar-16*,0.0,GPL
79,Exports (fob),12  Mar-16*,0.0,GPL
80,Imports (cif),12  Mar-16*,0.0,GPL
81,Fx inflow,12  Mar-16*,0.0,GPL
82,Fx outflow,12  Mar-16*,48.0,GPL
83,Net fx,12  Mar-16*,-48.0,GPL
84,From Operations,12  Mar-16*,4898.0,GPL
85,From Investments,12  Mar-16*,1861.0,GPL
86,From Financial Activity,12  Mar-16*,-5544.0,GPL
87,Net Cashflow,12  Mar-16*,1261.0,GPL
88,Net Sales,12  Mar-17*,15829.0,GPL
89,Other income,12  Mar-17*,1185.0,GPL
90,Total revenues,12  Mar-17*,17014.0,GPL
91,Gross profit,12  Mar-17*,2527.0,GPL
92,Depreciation,12  Mar-17*,145.0,GPL
93,Interest,12  Mar-17*,1038.0,GPL
94,Profit before tax,12  Mar-17*,2528.0,GPL
95,Minority Interest,12  Mar-17*,317.0,GPL
96,Prior Period Items,12  Mar-17*,0.0,GPL
97,Extraordinary Inc (Exp),12  Mar-17*,0.0,GPL
98,Tax,12  Mar-17*,777.0,GPL
99,Profit after tax,12  Mar-17*,2068.0,GPL
100,Gross profit margin,12  Mar-17*,16.0,GPL
101,Effective tax rate,12  Mar-17*,30.7,GPL
102,Net profit margin,12  Mar-17*,13.1,GPL
103,Current assets,12  Mar-17*,63088.0,GPL
104,Current liabilities,12  Mar-17*,46956.0,GPL
105,Net working cap to sales,12  Mar-17*,101.9,GPL
106,Current ratio,12  Mar-17*,1.3,GPL
107,Inventory Days,12  Mar-17*,915.0,GPL
108,Debtors Days,12  Mar-17*,53.0,GPL
109,Net fixed assets,12  Mar-17*,1835.0,GPL
110,Share capital,12  Mar-17*,1082.0,GPL
111,"""Free"" reserves",12  Mar-17*,18956.0,GPL
112,Net worth,12  Mar-17*,20037.0,GPL
113,Long term debt,12  Mar-17*,35057.0,GPL
114,Total assets,12  Mar-17*,71809.0,GPL
115,Interest coverage,12  Mar-17*,3.4,GPL
116,Debt to equity ratio,12  Mar-17*,1.7,GPL
117,Sales to assets ratio,12  Mar-17*,0.2,GPL
118,Return on assets,12  Mar-17*,4.3,GPL
119,Return on equity,12  Mar-17*,10.3,GPL
120,Return on capital,12  Mar-17*,7.0,GPL
121,Exports to sales,12  Mar-17*,0.0,GPL
122,Imports to sales,12  Mar-17*,0.0,GPL
123,Exports (fob),12  Mar-17*,0.0,GPL
124,Imports (cif),12  Mar-17*,0.0,GPL
125,Fx inflow,12  Mar-17*,0.0,GPL
126,Fx outflow,12  Mar-17*,79.0,GPL
