,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,3950.0,AUCG
1,Other income,12  Mar-15,71.0,AUCG
2,Total revenues,12  Mar-15,4021.0,AUCG
3,Gross profit,12  Mar-15,182.0,AUCG
4,Depreciation,12  Mar-15,13.0,AUCG
5,Interest,12  Mar-15,3.0,AUCG
6,Profit before tax,12  Mar-15,236.0,AUCG
7,Minority Interest,12  Mar-15,0.0,AUCG
8,Prior Period Items,12  Mar-15,0.0,AUCG
9,Extraordinary Inc (Exp),12  Mar-15,0.0,AUCG
10,Tax,12  Mar-15,84.0,AUCG
11,Profit after tax,12  Mar-15,153.0,AUCG
12,Gross profit margin,12  Mar-15,4.6,AUCG
13,Effective tax rate,12  Mar-15,35.4,AUCG
14,Net profit margin,12  Mar-15,3.9,AUCG
15,Current assets,12  Mar-15,1959.0,AUCG
16,Current liabilities,12  Mar-15,872.0,AUCG
17,Net working cap to sales,12  Mar-15,27.5,AUCG
18,Current ratio,12  Mar-15,2.2,AUCG
19,Inventory Days,12  Mar-15,28.0,AUCG
20,Debtors Days,12  Mar-15,50.0,AUCG
21,Net fixed assets,12  Mar-15,787.0,AUCG
22,Share capital,12  Mar-15,64.0,AUCG
23,"""Free"" reserves",12  Mar-15,1778.0,AUCG
24,Net worth,12  Mar-15,1842.0,AUCG
25,Long term debt,12  Mar-15,0.0,AUCG
26,Total assets,12  Mar-15,2805.0,AUCG
27,Interest coverage,12  Mar-15,72.5,AUCG
28,Debt to equity ratio,12  Mar-15,0.0,AUCG
29,Sales to assets ratio,12  Mar-15,1.4,AUCG
30,Return on assets,12  Mar-15,5.6,AUCG
31,Return on equity,12  Mar-15,8.3,AUCG
32,Return on capital,12  Mar-15,13.0,AUCG
33,Exports to sales,12  Mar-15,0.1,AUCG
34,Imports to sales,12  Mar-15,0.0,AUCG
35,Exports (fob),12  Mar-15,5.0,AUCG
36,Imports (cif),12  Mar-15,0.0,AUCG
37,Fx inflow,12  Mar-15,2399.0,AUCG
38,Fx outflow,12  Mar-15,1.0,AUCG
39,Net fx,12  Mar-15,2398.0,AUCG
40,From Operations,12  Mar-15,12.0,AUCG
41,From Investments,12  Mar-15,92.0,AUCG
42,From Financial Activity,12  Mar-15,-105.0,AUCG
43,Net Cashflow,12  Mar-15,-1.0,AUCG
44,Net Sales,12  Mar-16,4169.0,AUCG
45,Other income,12  Mar-16,68.0,AUCG
46,Total revenues,12  Mar-16,4238.0,AUCG
47,Gross profit,12  Mar-16,250.0,AUCG
48,Depreciation,12  Mar-16,54.0,AUCG
49,Interest,12  Mar-16,4.0,AUCG
50,Profit before tax,12  Mar-16,261.0,AUCG
51,Minority Interest,12  Mar-16,0.0,AUCG
52,Prior Period Items,12  Mar-16,0.0,AUCG
53,Extraordinary Inc (Exp),12  Mar-16,0.0,AUCG
54,Tax,12  Mar-16,91.0,AUCG
55,Profit after tax,12  Mar-16,170.0,AUCG
56,Gross profit margin,12  Mar-16,6.0,AUCG
57,Effective tax rate,12  Mar-16,35.0,AUCG
58,Net profit margin,12  Mar-16,4.1,AUCG
59,Current assets,12  Mar-16,1804.0,AUCG
60,Current liabilities,12  Mar-16,784.0,AUCG
61,Net working cap to sales,12  Mar-16,24.5,AUCG
62,Current ratio,12  Mar-16,2.3,AUCG
63,Inventory Days,12  Mar-16,30.0,AUCG
64,Debtors Days,12  Mar-16,40.0,AUCG
65,Net fixed assets,12  Mar-16,750.0,AUCG
66,Share capital,12  Mar-16,64.0,AUCG
67,"""Free"" reserves",12  Mar-16,1827.0,AUCG
68,Net worth,12  Mar-16,1892.0,AUCG
69,Long term debt,12  Mar-16,0.0,AUCG
70,Total assets,12  Mar-16,2772.0,AUCG
71,Interest coverage,12  Mar-16,69.7,AUCG
72,Debt to equity ratio,12  Mar-16,0.0,AUCG
73,Sales to assets ratio,12  Mar-16,1.5,AUCG
74,Return on assets,12  Mar-16,6.3,AUCG
75,Return on equity,12  Mar-16,9.0,AUCG
76,Return on capital,12  Mar-16,14.0,AUCG
77,Exports to sales,12  Mar-16,0.1,AUCG
78,Imports to sales,12  Mar-16,0.1,AUCG
79,Exports (fob),12  Mar-16,5.0,AUCG
80,Imports (cif),12  Mar-16,3.0,AUCG
81,Fx inflow,12  Mar-16,2352.0,AUCG
82,Fx outflow,12  Mar-16,5.0,AUCG
83,Net fx,12  Mar-16,2347.0,AUCG
84,From Operations,12  Mar-16,314.0,AUCG
85,From Investments,12  Mar-16,-189.0,AUCG
86,From Financial Activity,12  Mar-16,-125.0,AUCG
87,Net Cashflow,12  Mar-16,0.0,AUCG
88,Net Sales,12  Mar-17,4674.0,AUCG
89,Other income,12  Mar-17,78.0,AUCG
90,Total revenues,12  Mar-17,4752.0,AUCG
91,Gross profit,12  Mar-17,305.0,AUCG
92,Depreciation,12  Mar-17,56.0,AUCG
93,Interest,12  Mar-17,3.0,AUCG
94,Profit before tax,12  Mar-17,324.0,AUCG
95,Minority Interest,12  Mar-17,0.0,AUCG
96,Prior Period Items,12  Mar-17,0.0,AUCG
97,Extraordinary Inc (Exp),12  Mar-17,0.0,AUCG
98,Tax,12  Mar-17,115.0,AUCG
99,Profit after tax,12  Mar-17,210.0,AUCG
100,Gross profit margin,12  Mar-17,6.5,AUCG
101,Effective tax rate,12  Mar-17,35.3,AUCG
102,Net profit margin,12  Mar-17,4.5,AUCG
103,Current assets,12  Mar-17,2216.0,AUCG
104,Current liabilities,12  Mar-17,891.0,AUCG
105,Net working cap to sales,12  Mar-17,28.4,AUCG
106,Current ratio,12  Mar-17,2.5,AUCG
107,Inventory Days,12  Mar-17,42.0,AUCG
