,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,9772.0,NAVN
1,Other income,12  Mar-15*,28.0,NAVN
2,Total revenues,12  Mar-15*,9800.0,NAVN
3,Gross profit,12  Mar-15*,2367.0,NAVN
4,Depreciation,12  Mar-15*,308.0,NAVN
5,Interest,12  Mar-15*,91.0,NAVN
6,Profit before tax,12  Mar-15*,1997.0,NAVN
7,Minority Interest,12  Mar-15*,0.0,NAVN
8,Prior Period Items,12  Mar-15*,0.0,NAVN
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,NAVN
10,Tax,12  Mar-15*,693.0,NAVN
11,Profit after tax,12  Mar-15*,1304.0,NAVN
12,Gross profit margin,12  Mar-15*,24.2,NAVN
13,Effective tax rate,12  Mar-15*,34.7,NAVN
14,Net profit margin,12  Mar-15*,13.3,NAVN
15,Current assets,12  Mar-15*,5808.0,NAVN
16,Current liabilities,12  Mar-15*,2702.0,NAVN
17,Net working cap to sales,12  Mar-15*,31.8,NAVN
18,Current ratio,12  Mar-15*,2.1,NAVN
19,Inventory Days,12  Mar-15*,130.0,NAVN
20,Debtors Days,12  Mar-15*,70.0,NAVN
21,Net fixed assets,12  Mar-15*,1739.0,NAVN
22,Share capital,12  Mar-15*,476.0,NAVN
23,"""Free"" reserves",12  Mar-15*,4942.0,NAVN
24,Net worth,12  Mar-15*,5433.0,NAVN
25,Long term debt,12  Mar-15*,0.0,NAVN
26,Total assets,12  Mar-15*,8226.0,NAVN
27,Interest coverage,12  Mar-15*,22.9,NAVN
28,Debt to equity ratio,12  Mar-15*,0.0,NAVN
29,Sales to assets ratio,12  Mar-15*,1.2,NAVN
30,Return on assets,12  Mar-15*,17.0,NAVN
31,Return on equity,12  Mar-15*,24.0,NAVN
32,Return on capital,12  Mar-15*,38.4,NAVN
33,Exports to sales,12  Mar-15*,17.4,NAVN
34,Imports to sales,12  Mar-15*,1.4,NAVN
35,Exports (fob),12  Mar-15*,1697.0,NAVN
36,Imports (cif),12  Mar-15*,141.0,NAVN
37,Fx inflow,12  Mar-15*,1702.0,NAVN
38,Fx outflow,12  Mar-15*,222.0,NAVN
39,Net fx,12  Mar-15*,1480.0,NAVN
40,From Operations,12  Mar-15*,1622.0,NAVN
41,From Investments,12  Mar-15*,-81.0,NAVN
42,From Financial Activity,12  Mar-15*,-1555.0,NAVN
43,Net Cashflow,12  Mar-15*,-14.0,NAVN
44,Net Sales,12  Mar-16*,9493.0,NAVN
45,Other income,12  Mar-16*,167.0,NAVN
46,Total revenues,12  Mar-16*,9660.0,NAVN
