,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,39659.0,FORTIS
1,Other income,12  Mar-15*,958.0,FORTIS
2,Total revenues,12  Mar-15*,40617.0,FORTIS
3,Gross profit,12  Mar-15*,1306.0,FORTIS
4,Depreciation,12  Mar-15*,2346.0,FORTIS
5,Interest,12  Mar-15*,1518.0,FORTIS
6,Profit before tax,12  Mar-15*,-1599.0,FORTIS
7,Minority Interest,12  Mar-15*,-139.0,FORTIS
8,Prior Period Items,12  Mar-15*,593.0,FORTIS
9,Extraordinary Inc (Exp),12  Mar-15*,3.0,FORTIS
10,Tax,12  Mar-15*,45.0,FORTIS
11,Profit after tax,12  Mar-15*,-1186.0,FORTIS
12,Gross profit margin,12  Mar-15*,3.3,FORTIS
13,Effective tax rate,12  Mar-15*,-2.8,FORTIS
14,Net profit margin,12  Mar-15*,-3.0,FORTIS
15,Current assets,12  Mar-15*,19648.0,FORTIS
16,Current liabilities,12  Mar-15*,15869.0,FORTIS
17,Net working cap to sales,12  Mar-15*,9.5,FORTIS
18,Current ratio,12  Mar-15*,1.2,FORTIS
19,Inventory Days,12  Mar-15*,6.0,FORTIS
20,Debtors Days,12  Mar-15*,37.0,FORTIS
21,Net fixed assets,12  Mar-15*,41915.0,FORTIS
22,Share capital,12  Mar-15*,4628.0,FORTIS
23,"""Free"" reserves",12  Mar-15*,67800.0,FORTIS
24,Net worth,12  Mar-15*,40476.0,FORTIS
25,Long term debt,12  Mar-15*,10217.0,FORTIS
26,Total assets,12  Mar-15*,76353.0,FORTIS
27,Interest coverage,12  Mar-15*,-0.1,FORTIS
28,Debt to equity ratio,12  Mar-15*,0.3,FORTIS
29,Sales to assets ratio,12  Mar-15*,0.5,FORTIS
30,Return on assets,12  Mar-15*,0.4,FORTIS
31,Return on equity,12  Mar-15*,-2.9,FORTIS
32,Return on capital,12  Mar-15*,0.7,FORTIS
33,Exports to sales,12  Mar-15*,0.0,FORTIS
34,Imports to sales,12  Mar-15*,0.1,FORTIS
35,Exports (fob),12  Mar-15*,0.0,FORTIS
36,Imports (cif),12  Mar-15*,50.0,FORTIS
37,Fx inflow,12  Mar-15*,80.0,FORTIS
38,Fx outflow,12  Mar-15*,719.0,FORTIS
39,Net fx,12  Mar-15*,-638.0,FORTIS
40,From Operations,12  Mar-15*,241.0,FORTIS
41,From Investments,12  Mar-15*,2126.0,FORTIS
42,From Financial Activity,12  Mar-15*,-3035.0,FORTIS
43,Net Cashflow,12  Mar-15*,-668.0,FORTIS
44,Net Sales,12  Mar-16*,41989.0,FORTIS
45,Other income,12  Mar-16*,1535.0,FORTIS
46,Total revenues,12  Mar-16*,43524.0,FORTIS
47,Gross profit,12  Mar-16*,2040.0,FORTIS
48,Depreciation,12  Mar-16*,2251.0,FORTIS
49,Interest,12  Mar-16*,1331.0,FORTIS
50,Profit before tax,12  Mar-16*,-6.0,FORTIS
51,Minority Interest,12  Mar-16*,725.0,FORTIS
52,Prior Period Items,12  Mar-16*,0.0,FORTIS
53,Extraordinary Inc (Exp),12  Mar-16*,-401.0,FORTIS
54,Tax,12  Mar-16*,-80.0,FORTIS
55,Profit after tax,12  Mar-16*,397.0,FORTIS
56,Gross profit margin,12  Mar-16*,4.9,FORTIS
57,Effective tax rate,12  Mar-16*,1253.1,FORTIS
58,Net profit margin,12  Mar-16*,0.9,FORTIS
59,Current assets,12  Mar-16*,14147.0,FORTIS
60,Current liabilities,12  Mar-16*,14505.0,FORTIS
61,Net working cap to sales,12  Mar-16*,-0.9,FORTIS
62,Current ratio,12  Mar-16*,1.0,FORTIS
63,Inventory Days,12  Mar-16*,5.0,FORTIS
64,Debtors Days,12  Mar-16*,39.0,FORTIS
65,Net fixed assets,12  Mar-16*,38673.0,FORTIS
66,Share capital,12  Mar-16*,4631.0,FORTIS
67,"""Free"" reserves",12  Mar-16*,67420.0,FORTIS
68,Net worth,12  Mar-16*,39973.0,FORTIS
69,Long term debt,12  Mar-16*,8669.0,FORTIS
70,Total assets,12  Mar-16*,72322.0,FORTIS
71,Interest coverage,12  Mar-16*,1.0,FORTIS
72,Debt to equity ratio,12  Mar-16*,0.2,FORTIS
73,Sales to assets ratio,12  Mar-16*,0.6,FORTIS
74,Return on assets,12  Mar-16*,2.4,FORTIS
75,Return on equity,12  Mar-16*,1.0,FORTIS
76,Return on capital,12  Mar-16*,3.4,FORTIS
77,Exports to sales,12  Mar-16*,0.0,FORTIS
78,Imports to sales,12  Mar-16*,0.2,FORTIS
79,Exports (fob),12  Mar-16*,0.0,FORTIS
80,Imports (cif),12  Mar-16*,85.0,FORTIS
81,Fx inflow,12  Mar-16*,88.0,FORTIS
82,Fx outflow,12  Mar-16*,482.0,FORTIS
83,Net fx,12  Mar-16*,-394.0,FORTIS
84,From Operations,12  Mar-16*,1947.0,FORTIS
85,From Investments,12  Mar-16*,1128.0,FORTIS
86,From Financial Activity,12  Mar-16*,-3543.0,FORTIS
87,Net Cashflow,12  Mar-16*,-375.0,FORTIS
88,Net Sales,12  Mar-17*,45737.0,FORTIS
89,Other income,12  Mar-17*,1660.0,FORTIS
90,Total revenues,12  Mar-17*,47397.0,FORTIS
91,Gross profit,12  Mar-17*,3529.0,FORTIS
92,Depreciation,12  Mar-17*,2222.0,FORTIS
93,Interest,12  Mar-17*,2294.0,FORTIS
94,Profit before tax,12  Mar-17*,673.0,FORTIS
95,Minority Interest,12  Mar-17*,4861.0,FORTIS
96,Prior Period Items,12  Mar-17*,0.0,FORTIS
97,Extraordinary Inc (Exp),12  Mar-17*,-16.0,FORTIS
98,Tax,12  Mar-17*,724.0,FORTIS
99,Profit after tax,12  Mar-17*,4793.0,FORTIS
100,Gross profit margin,12  Mar-17*,7.7,FORTIS
101,Effective tax rate,12  Mar-17*,107.6,FORTIS
102,Net profit margin,12  Mar-17*,10.5,FORTIS
103,Current assets,12  Mar-17*,17748.0,FORTIS
104,Current liabilities,12  Mar-17*,19265.0,FORTIS
105,Net working cap to sales,12  Mar-17*,-3.3,FORTIS
106,Current ratio,12  Mar-17*,0.9,FORTIS
