,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,13480.0,WABCO
1,Other income,12  Mar-15,203.0,WABCO
2,Total revenues,12  Mar-15,13683.0,WABCO
3,Gross profit,12  Mar-15,2034.0,WABCO
4,Depreciation,12  Mar-15,467.0,WABCO
5,Interest,12  Mar-15,4.0,WABCO
6,Profit before tax,12  Mar-15,1766.0,WABCO
7,Minority Interest,12  Mar-15,0.0,WABCO
8,Prior Period Items,12  Mar-15,0.0,WABCO
9,Extraordinary Inc (Exp),12  Mar-15,0.0,WABCO
10,Tax,12  Mar-15,560.0,WABCO
11,Profit after tax,12  Mar-15,1207.0,WABCO
12,Gross profit margin,12  Mar-15,15.1,WABCO
13,Effective tax rate,12  Mar-15,31.7,WABCO
14,Net profit margin,12  Mar-15,9.0,WABCO
15,Current assets,12  Mar-15,7462.0,WABCO
16,Current liabilities,12  Mar-15,2077.0,WABCO
17,Net working cap to sales,12  Mar-15,39.9,WABCO
18,Current ratio,12  Mar-15,3.6,WABCO
19,Inventory Days,12  Mar-15,32.0,WABCO
20,Debtors Days,12  Mar-15,81.0,WABCO
21,Net fixed assets,12  Mar-15,3406.0,WABCO
22,Share capital,12  Mar-15,95.0,WABCO
23,"""Free"" reserves",12  Mar-15,8650.0,WABCO
24,Net worth,12  Mar-15,8745.0,WABCO
25,Long term debt,12  Mar-15,0.0,WABCO
26,Total assets,12  Mar-15,11113.0,WABCO
27,Interest coverage,12  Mar-15,491.6,WABCO
28,Debt to equity ratio,12  Mar-15,0.0,WABCO
29,Sales to assets ratio,12  Mar-15,1.2,WABCO
30,Return on assets,12  Mar-15,10.9,WABCO
31,Return on equity,12  Mar-15,13.8,WABCO
32,Return on capital,12  Mar-15,20.2,WABCO
33,Exports to sales,12  Mar-15,32.0,WABCO
34,Imports to sales,12  Mar-15,10.8,WABCO
35,Exports (fob),12  Mar-15,4317.0,WABCO
36,Imports (cif),12  Mar-15,1452.0,WABCO
37,Fx inflow,12  Mar-15,4924.0,WABCO
38,Fx outflow,12  Mar-15,1641.0,WABCO
39,Net fx,12  Mar-15,3283.0,WABCO
40,From Operations,12  Mar-15,1241.0,WABCO
41,From Investments,12  Mar-15,-451.0,WABCO
42,From Financial Activity,12  Mar-15,-114.0,WABCO
43,Net Cashflow,12  Mar-15,676.0,WABCO
44,Net Sales,12  Mar-16,18325.0,WABCO
45,Other income,12  Mar-16,401.0,WABCO
46,Total revenues,12  Mar-16,18726.0,WABCO
47,Gross profit,12  Mar-16,2866.0,WABCO
48,Depreciation,12  Mar-16,562.0,WABCO
49,Interest,12  Mar-16,2.0,WABCO
50,Profit before tax,12  Mar-16,2703.0,WABCO
51,Minority Interest,12  Mar-16,0.0,WABCO
52,Prior Period Items,12  Mar-16,0.0,WABCO
53,Extraordinary Inc (Exp),12  Mar-16,0.0,WABCO
54,Tax,12  Mar-16,670.0,WABCO
55,Profit after tax,12  Mar-16,2034.0,WABCO
56,Gross profit margin,12  Mar-16,15.6,WABCO
57,Effective tax rate,12  Mar-16,24.8,WABCO
58,Net profit margin,12  Mar-16,11.1,WABCO
59,Current assets,12  Mar-16,11165.0,WABCO
60,Current liabilities,12  Mar-16,4322.0,WABCO
61,Net working cap to sales,12  Mar-16,37.3,WABCO
62,Current ratio,12  Mar-16,2.6,WABCO
63,Inventory Days,12  Mar-16,35.0,WABCO
64,Debtors Days,12  Mar-16,87.0,WABCO
65,Net fixed assets,12  Mar-16,3725.0,WABCO
66,Share capital,12  Mar-16,95.0,WABCO
67,"""Free"" reserves",12  Mar-16,10583.0,WABCO
68,Net worth,12  Mar-16,10678.0,WABCO
69,Long term debt,12  Mar-16,0.0,WABCO
70,Total assets,12  Mar-16,15233.0,WABCO
71,Interest coverage,12  Mar-16,1803.3,WABCO
72,Debt to equity ratio,12  Mar-16,0.0,WABCO
73,Sales to assets ratio,12  Mar-16,1.2,WABCO
74,Return on assets,12  Mar-16,13.4,WABCO
75,Return on equity,12  Mar-16,19.0,WABCO
76,Return on capital,12  Mar-16,25.3,WABCO
77,Exports to sales,12  Mar-16,30.4,WABCO
78,Imports to sales,12  Mar-16,16.2,WABCO
79,Exports (fob),12  Mar-16,5568.0,WABCO
80,Imports (cif),12  Mar-16,2972.0,WABCO
81,Fx inflow,12  Mar-16,6368.0,WABCO
82,Fx outflow,12  Mar-16,3327.0,WABCO
