,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,12154.0,BASX
1,Other income,12  Mar-14*,42.0,BASX
2,Total revenues,12  Mar-14*,12195.0,BASX
3,Gross profit,12  Mar-14*,1780.0,BASX
4,Depreciation,12  Mar-14*,536.0,BASX
5,Interest,12  Mar-14*,815.0,BASX
6,Profit before tax,12  Mar-14*,470.0,BASX
7,Minority Interest,12  Mar-14*,1.0,BASX
8,Prior Period Items,12  Mar-14*,0.0,BASX
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,BASX
10,Tax,12  Mar-14*,212.0,BASX
11,Profit after tax,12  Mar-14*,259.0,BASX
12,Gross profit margin,12  Mar-14*,14.6,BASX
13,Effective tax rate,12  Mar-14*,45.1,BASX
14,Net profit margin,12  Mar-14*,2.1,BASX
15,Current assets,12  Mar-14*,5563.0,BASX
16,Current liabilities,12  Mar-14*,5469.0,BASX
17,Net working cap to sales,12  Mar-14*,0.8,BASX
18,Current ratio,12  Mar-14*,1.0,BASX
19,Inventory Days,12  Mar-14*,92.0,BASX
20,Debtors Days,12  Mar-14*,47.0,BASX
21,Net fixed assets,12  Mar-14*,5390.0,BASX
22,Share capital,12  Mar-14*,172.0,BASX
23,"""Free"" reserves",12  Mar-14*,1868.0,BASX
24,Net worth,12  Mar-14*,2113.0,BASX
25,Long term debt,12  Mar-14*,2948.0,BASX
26,Total assets,12  Mar-14*,11123.0,BASX
27,Interest coverage,12  Mar-14*,1.6,BASX
28,Debt to equity ratio,12  Mar-14*,1.4,BASX
29,Sales to assets ratio,12  Mar-14*,1.1,BASX
30,Return on assets,12  Mar-14*,9.7,BASX
31,Return on equity,12  Mar-14*,12.2,BASX
32,Return on capital,12  Mar-14*,25.4,BASX
33,Exports to sales,12  Mar-14*,43.1,BASX
34,Imports to sales,12  Mar-14*,5.5,BASX
35,Exports (fob),12  Mar-14*,5240.0,BASX
36,Imports (cif),12  Mar-14*,664.0,BASX
37,Fx inflow,12  Mar-14*,5419.0,BASX
38,Fx outflow,12  Mar-14*,915.0,BASX
39,Net fx,12  Mar-14*,4504.0,BASX
40,From Operations,12  Mar-14*,1344.0,BASX
41,From Investments,12  Mar-14*,-577.0,BASX
42,From Financial Activity,12  Mar-14*,-610.0,BASX
43,Net Cashflow,12  Mar-14*,157.0,BASX
44,Net Sales,12  Mar-15*,12306.0,BASX
45,Other income,12  Mar-15*,170.0,BASX
46,Total revenues,12  Mar-15*,12476.0,BASX
47,Gross profit,12  Mar-15*,1409.0,BASX
48,Depreciation,12  Mar-15*,626.0,BASX
49,Interest,12  Mar-15*,810.0,BASX
50,Profit before tax,12  Mar-15*,144.0,BASX
51,Minority Interest,12  Mar-15*,0.0,BASX
52,Prior Period Items,12  Mar-15*,0.0,BASX
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,BASX
54,Tax,12  Mar-15*,64.0,BASX
55,Profit after tax,12  Mar-15*,80.0,BASX
56,Gross profit margin,12  Mar-15*,11.5,BASX
57,Effective tax rate,12  Mar-15*,44.3,BASX
58,Net profit margin,12  Mar-15*,0.7,BASX
59,Current assets,12  Mar-15*,5429.0,BASX
60,Current liabilities,12  Mar-15*,5416.0,BASX
61,Net working cap to sales,12  Mar-15*,0.1,BASX
62,Current ratio,12  Mar-15*,1.0,BASX
63,Inventory Days,12  Mar-15*,98.0,BASX
64,Debtors Days,12  Mar-15*,41.0,BASX
65,Net fixed assets,12  Mar-15*,5248.0,BASX
66,Share capital,12  Mar-15*,164.0,BASX
67,"""Free"" reserves",12  Mar-15*,1918.0,BASX
68,Net worth,12  Mar-15*,2212.0,BASX
69,Long term debt,12  Mar-15*,2628.0,BASX
70,Total assets,12  Mar-15*,10795.0,BASX
71,Interest coverage,12  Mar-15*,1.2,BASX
72,Debt to equity ratio,12  Mar-15*,1.2,BASX
73,Sales to assets ratio,12  Mar-15*,1.1,BASX
74,Return on assets,12  Mar-15*,8.2,BASX
75,Return on equity,12  Mar-15*,3.6,BASX
76,Return on capital,12  Mar-15*,19.7,BASX
77,Exports to sales,12  Mar-15*,37.1,BASX
78,Imports to sales,12  Mar-15*,7.5,BASX
79,Exports (fob),12  Mar-15*,4568.0,BASX
80,Imports (cif),12  Mar-15*,925.0,BASX
81,Fx inflow,12  Mar-15*,4679.0,BASX
82,Fx outflow,12  Mar-15*,1127.0,BASX
83,Net fx,12  Mar-15*,3553.0,BASX
84,From Operations,12  Mar-15*,1834.0,BASX
85,From Investments,12  Mar-15*,-483.0,BASX
86,From Financial Activity,12  Mar-15*,-1509.0,BASX
87,Net Cashflow,12  Mar-15*,-158.0,BASX
88,Net Sales,12  Mar-16*,12702.0,BASX
89,Other income,12  Mar-16*,112.0,BASX
90,Total revenues,12  Mar-16*,12815.0,BASX
91,Gross profit,12  Mar-16*,1634.0,BASX
92,Depreciation,12  Mar-16*,607.0,BASX
93,Interest,12  Mar-16*,700.0,BASX
94,Profit before tax,12  Mar-16*,439.0,BASX
95,Minority Interest,12  Mar-16*,0.0,BASX
96,Prior Period Items,12  Mar-16*,0.0,BASX
97,Extraordinary Inc (Exp),12  Mar-16*,0.0,BASX
98,Tax,12  Mar-16*,166.0,BASX
99,Profit after tax,12  Mar-16*,272.0,BASX
100,Gross profit margin,12  Mar-16*,12.9,BASX
101,Effective tax rate,12  Mar-16*,37.9,BASX
