,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15,26989.0,CTUN
1,Other income,12  Mar-15,4041.0,CTUN
2,Interest expense,12  Mar-15,18915.0,CTUN
3,Net interest income,12  Mar-15,8074.0,CTUN
4,Operating expense,12  Mar-15,5188.0,CTUN
5,Provisions/contingencies,12  Mar-15,1825.0,CTUN
6,Profit before tax,12  Mar-15,5210.0,CTUN
7,Extraordinary Inc (Exp),12  Mar-15,0.0,CTUN
8,Minority Interest,12  Mar-15,0.0,CTUN
9,Prior Period Items,12  Mar-15,0.0,CTUN
10,Tax,12  Mar-15,1260.0,CTUN
11,Profit after tax,12  Mar-15,3950.0,CTUN
12,Net profit margin,12  Mar-15,14.6,CTUN
13,Advances,12  Mar-15,179655.0,CTUN
14,Deposits,12  Mar-15,240750.0,CTUN
15,Credit/Deposit ratio,12  Mar-15,74.6,CTUN
16,Yield on advances,12  Mar-15,12.1,CTUN
17,Cost of deposits,12  Mar-15,7.7,CTUN
18,Net Interest Margin,12  Mar-15,3.0,CTUN
19,Net fixed assets,12  Mar-15,2104.0,CTUN
20,Share capital,12  Mar-15,597.0,CTUN
21,Free reserves,12  Mar-15,17375.0,CTUN
22,Net worth,12  Mar-15,26955.0,CTUN
23,Borrowings,12  Mar-15,1688.0,CTUN
24,Investments,12  Mar-15,63653.0,CTUN
25,Total assets,12  Mar-15,278711.0,CTUN
26,Debt/equity ratio,12  Mar-15,9.0,CTUN
27,Return on assets,12  Mar-15,1.4,CTUN
28,Return on equity,12  Mar-15,14.7,CTUN
29,Capital adequacy ratio,12  Mar-15,16.5,CTUN
30,Net NPAs,12  Mar-15,1.3,CTUN
31,From Operations,12  Mar-15,1307.0,CTUN
32,From Investments,12  Mar-15,-643.0,CTUN
33,From Financial Activity,12  Mar-15,2908.0,CTUN
34,Net Cashflow,12  Mar-15,3572.0,CTUN
35,Interest income,12  Mar-16,29442.0,CTUN
36,Other income,12  Mar-16,4100.0,CTUN
37,Interest expense,12  Mar-16,19632.0,CTUN
38,Net interest income,12  Mar-16,9810.0,CTUN
39,Operating expense,12  Mar-16,5577.0,CTUN
40,Provisions/contingencies,12  Mar-16,2306.0,CTUN
41,Profit before tax,12  Mar-16,6027.0,CTUN
42,Extraordinary Inc (Exp),12  Mar-16,0.0,CTUN
43,Minority Interest,12  Mar-16,0.0,CTUN
44,Prior Period Items,12  Mar-16,0.0,CTUN
45,Tax,12  Mar-16,1580.0,CTUN
46,Profit after tax,12  Mar-16,4447.0,CTUN
47,Net profit margin,12  Mar-16,15.1,CTUN
48,Advances,12  Mar-16,210569.0,CTUN
49,Deposits,12  Mar-16,271581.0,CTUN
50,Credit/Deposit ratio,12  Mar-16,77.5,CTUN
51,Yield on advances,12  Mar-16,11.2,CTUN
52,Cost of deposits,12  Mar-16,7.1,CTUN
53,Net Interest Margin,12  Mar-16,3.2,CTUN
54,Net fixed assets,12  Mar-16,2176.0,CTUN
55,Share capital,12  Mar-16,598.0,CTUN
56,Free reserves,12  Mar-16,19301.0,CTUN
57,Net worth,12  Mar-16,30520.0,CTUN
58,Borrowings,12  Mar-16,6646.0,CTUN
59,Investments,12  Mar-16,68265.0,CTUN
60,Total assets,12  Mar-16,318040.0,CTUN
61,Debt/equity ratio,12  Mar-16,9.1,CTUN
62,Return on assets,12  Mar-16,1.4,CTUN
63,Return on equity,12  Mar-16,14.6,CTUN
64,Capital adequacy ratio,12  Mar-16,15.6,CTUN
65,Net NPAs,12  Mar-16,1.5,CTUN
66,From Operations,12  Mar-16,2485.0,CTUN
67,From Investments,12  Mar-16,-600.0,CTUN
68,From Financial Activity,12  Mar-16,-752.0,CTUN
69,Net Cashflow,12  Mar-16,1133.0,CTUN
70,Interest income,12  Mar-17,31738.0,CTUN
71,Other income,12  Mar-17,4840.0,CTUN
72,Interest expense,12  Mar-17,19750.0,CTUN
73,Net interest income,12  Mar-17,11988.0,CTUN
74,Operating expense,12  Mar-17,6890.0,CTUN
75,Provisions/contingencies,12  Mar-17,3010.0,CTUN
76,Profit before tax,12  Mar-17,6928.0,CTUN
77,Extraordinary Inc (Exp),12  Mar-17,0.0,CTUN
78,Minority Interest,12  Mar-17,0.0,CTUN
79,Prior Period Items,12  Mar-17,0.0,CTUN
80,Tax,12  Mar-17,1900.0,CTUN
81,Profit after tax,12  Mar-17,5028.0,CTUN
82,Net profit margin,12  Mar-17,15.8,CTUN
83,Advances,12  Mar-17,238327.0,CTUN
84,Deposits,12  Mar-17,301157.0,CTUN
