,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-14*,266081.0,IDBI
1,Other income,12  Mar-14*,31121.0,IDBI
2,Interest expense,12  Mar-14*,205582.0,IDBI
3,Net interest income,12  Mar-14*,60500.0,IDBI
4,Operating expense,12  Mar-14*,33878.0,IDBI
5,Provisions/contingencies,12  Mar-14*,39884.0,IDBI
6,Profit before tax,12  Mar-14*,17859.0,IDBI
7,Extraordinary Inc (Exp),12  Mar-14*,0.0,IDBI
8,Minority Interest,12  Mar-14*,-145.0,IDBI
9,Prior Period Items,12  Mar-14*,0.0,IDBI
10,Tax,12  Mar-14*,6197.0,IDBI
11,Profit after tax,12  Mar-14*,11517.0,IDBI
12,Net profit margin,12  Mar-14*,4.3,IDBI
13,Advances,12  Mar-14*,1976860.0,IDBI
14,Deposits,12  Mar-14*,2355728.0,IDBI
15,Credit/Deposit ratio,12  Mar-14*,83.9,IDBI
16,Yield on advances,12  Mar-14*,10.2,IDBI
17,Cost of deposits,12  Mar-14*,6.6,IDBI
18,Net Interest Margin,12  Mar-14*,1.9,IDBI
19,Net fixed assets,12  Mar-14*,29995.0,IDBI
20,Share capital,12  Mar-14*,16039.0,IDBI
21,Free reserves,12  Mar-14*,155165.0,IDBI
22,Net worth,12  Mar-14*,236322.0,IDBI
23,Borrowings,12  Mar-14*,601463.0,IDBI
24,Investments,12  Mar-14*,1034191.0,IDBI
25,Total assets,12  Mar-14*,3289582.0,IDBI
26,Debt/equity ratio,12  Mar-14*,12.5,IDBI
27,Return on assets,12  Mar-14*,0.4,IDBI
28,Return on equity,12  Mar-14*,4.9,IDBI
29,Capital adequacy ratio,12  Mar-14*,11.7,IDBI
30,Net NPAs,12  Mar-14*,2.5,IDBI
31,From Operations,12  Mar-14*,-19981.0,IDBI
32,From Investments,12  Mar-14*,-2225.0,IDBI
33,From Financial Activity,12  Mar-14*,11097.0,IDBI
34,Net Cashflow,12  Mar-14*,-11109.0,IDBI
35,Interest income,12  Mar-15*,281643.0,IDBI
36,Other income,12  Mar-15*,41892.0,IDBI
37,Interest expense,12  Mar-15*,223872.0,IDBI
38,Net interest income,12  Mar-15*,57771.0,IDBI
39,Operating expense,12  Mar-15*,41046.0,IDBI
40,Provisions/contingencies,12  Mar-15*,44905.0,IDBI
41,Profit before tax,12  Mar-15*,13403.0,IDBI
42,Extraordinary Inc (Exp),12  Mar-15*,0.0,IDBI
43,Minority Interest,12  Mar-15*,155.0,IDBI
44,Prior Period Items,12  Mar-15*,0.0,IDBI
45,Tax,12  Mar-15*,4139.0,IDBI
