,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,34154.0,PATEL
1,Other income,12  Mar-15*,1159.0,PATEL
2,Total revenues,12  Mar-15*,35313.0,PATEL
3,Gross profit,12  Mar-15*,4972.0,PATEL
4,Depreciation,12  Mar-15*,798.0,PATEL
5,Interest,12  Mar-15*,5170.0,PATEL
6,Profit before tax,12  Mar-15*,164.0,PATEL
7,Minority Interest,12  Mar-15*,-12.0,PATEL
8,Prior Period Items,12  Mar-15*,0.0,PATEL
9,Extraordinary Inc (Exp),12  Mar-15*,153.0,PATEL
10,Tax,12  Mar-15*,220.0,PATEL
11,Profit after tax,12  Mar-15*,85.0,PATEL
12,Gross profit margin,12  Mar-15*,14.6,PATEL
13,Effective tax rate,12  Mar-15*,134.6,PATEL
14,Net profit margin,12  Mar-15*,0.2,PATEL
15,Current assets,12  Mar-15*,54060.0,PATEL
16,Current liabilities,12  Mar-15*,43282.0,PATEL
17,Net working cap to sales,12  Mar-15*,31.6,PATEL
18,Current ratio,12  Mar-15*,1.2,PATEL
19,Inventory Days,12  Mar-15*,42.0,PATEL
20,Debtors Days,12  Mar-15*,61.0,PATEL
21,Net fixed assets,12  Mar-15*,16402.0,PATEL
22,Share capital,12  Mar-15*,77.0,PATEL
23,"""Free"" reserves",12  Mar-15*,17095.0,PATEL
24,Net worth,12  Mar-15*,18927.0,PATEL
25,Long term debt,12  Mar-15*,23683.0,PATEL
26,Total assets,12  Mar-15*,92393.0,PATEL
27,Interest coverage,12  Mar-15*,1.0,PATEL
28,Debt to equity ratio,12  Mar-15*,1.3,PATEL
29,Sales to assets ratio,12  Mar-15*,0.4,PATEL
30,Return on assets,12  Mar-15*,5.7,PATEL
31,Return on equity,12  Mar-15*,0.4,PATEL
32,Return on capital,12  Mar-15*,12.8,PATEL
33,Exports to sales,12  Mar-15*,0.0,PATEL
34,Imports to sales,12  Mar-15*,0.1,PATEL
35,Exports (fob),12  Mar-15*,0.0,PATEL
36,Imports (cif),12  Mar-15*,32.0,PATEL
37,Fx inflow,12  Mar-15*,138.0,PATEL
38,Fx outflow,12  Mar-15*,70.0,PATEL
39,Net fx,12  Mar-15*,68.0,PATEL
40,From Operations,12  Mar-15*,-10.0,PATEL
41,From Investments,12  Mar-15*,-2444.0,PATEL
