,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,14808.0,RELXO
1,Other income,12  Mar-15,4.0,RELXO
2,Total revenues,12  Mar-15,14812.0,RELXO
3,Gross profit,12  Mar-15,2006.0,RELXO
4,Depreciation,12  Mar-15,399.0,RELXO
5,Interest,12  Mar-15,185.0,RELXO
6,Profit before tax,12  Mar-15,1427.0,RELXO
7,Minority Interest,12  Mar-15,0.0,RELXO
8,Prior Period Items,12  Mar-15,0.0,RELXO
9,Extraordinary Inc (Exp),12  Mar-15,0.0,RELXO
10,Tax,12  Mar-15,396.0,RELXO
11,Profit after tax,12  Mar-15,1031.0,RELXO
12,Gross profit margin,12  Mar-15,13.5,RELXO
13,Effective tax rate,12  Mar-15,27.8,RELXO
14,Net profit margin,12  Mar-15,7.0,RELXO
15,Current assets,12  Mar-15,3552.0,RELXO
16,Current liabilities,12  Mar-15,2946.0,RELXO
17,Net working cap to sales,12  Mar-15,4.1,RELXO
18,Current ratio,12  Mar-15,1.2,RELXO
19,Inventory Days,12  Mar-15,61.0,RELXO
20,Debtors Days,12  Mar-15,21.0,RELXO
21,Net fixed assets,12  Mar-15,4738.0,RELXO
22,Share capital,12  Mar-15,60.0,RELXO
23,"""Free"" reserves",12  Mar-15,3614.0,RELXO
24,Net worth,12  Mar-15,3678.0,RELXO
25,Long term debt,12  Mar-15,1445.0,RELXO
26,Total assets,12  Mar-15,8412.0,RELXO
27,Interest coverage,12  Mar-15,8.7,RELXO
28,Debt to equity ratio,12  Mar-15,0.4,RELXO
29,Sales to assets ratio,12  Mar-15,1.8,RELXO
30,Return on assets,12  Mar-15,14.4,RELXO
31,Return on equity,12  Mar-15,28.0,RELXO
32,Return on capital,12  Mar-15,31.5,RELXO
33,Exports to sales,12  Mar-15,2.1,RELXO
34,Imports to sales,12  Mar-15,16.1,RELXO
35,Exports (fob),12  Mar-15,307.0,RELXO
36,Imports (cif),12  Mar-15,2380.0,RELXO
37,Fx inflow,12  Mar-15,307.0,RELXO
38,Fx outflow,12  Mar-15,2426.0,RELXO
39,Net fx,12  Mar-15,-2119.0,RELXO
40,From Operations,12  Mar-15,1075.0,RELXO
41,From Investments,12  Mar-15,-1298.0,RELXO
42,From Financial Activity,12  Mar-15,211.0,RELXO
43,Net Cashflow,12  Mar-15,-12.0,RELXO
44,Net Sales,12  Mar-16,17130.0,RELXO
45,Other income,12  Mar-16,23.0,RELXO
46,Total revenues,12  Mar-16,17153.0,RELXO
47,Gross profit,12  Mar-16,2454.0,RELXO
48,Depreciation,12  Mar-16,471.0,RELXO
49,Interest,12  Mar-16,229.0,RELXO
50,Profit before tax,12  Mar-16,1776.0,RELXO
51,Minority Interest,12  Mar-16,0.0,RELXO
52,Prior Period Items,12  Mar-16,0.0,RELXO
53,Extraordinary Inc (Exp),12  Mar-16,0.0,RELXO
54,Tax,12  Mar-16,573.0,RELXO
55,Profit after tax,12  Mar-16,1203.0,RELXO
56,Gross profit margin,12  Mar-16,14.3,RELXO
57,Effective tax rate,12  Mar-16,32.3,RELXO
58,Net profit margin,12  Mar-16,7.0,RELXO
59,Current assets,12  Mar-16,4247.0,RELXO
60,Current liabilities,12  Mar-16,3701.0,RELXO
61,Net working cap to sales,12  Mar-16,3.2,RELXO
62,Current ratio,12  Mar-16,1.1,RELXO
63,Inventory Days,12  Mar-16,61.0,RELXO
64,Debtors Days,12  Mar-16,23.0,RELXO
65,Net fixed assets,12  Mar-16,5783.0,RELXO
66,Share capital,12  Mar-16,120.0,RELXO
67,"""Free"" reserves",12  Mar-16,4776.0,RELXO
68,Net worth,12  Mar-16,4896.0,RELXO
69,Long term debt,12  Mar-16,1199.0,RELXO
70,Total assets,12  Mar-16,10087.0,RELXO
71,Interest coverage,12  Mar-16,8.8,RELXO
72,Debt to equity ratio,12  Mar-16,0.2,RELXO
73,Sales to assets ratio,12  Mar-16,1.7,RELXO
74,Return on assets,12  Mar-16,14.2,RELXO
75,Return on equity,12  Mar-16,24.6,RELXO
76,Return on capital,12  Mar-16,32.9,RELXO
77,Exports to sales,12  Mar-16,2.2,RELXO
78,Imports to sales,12  Mar-16,13.2,RELXO
79,Exports (fob),12  Mar-16,384.0,RELXO
80,Imports (cif),12  Mar-16,2255.0,RELXO
81,Fx inflow,12  Mar-16,384.0,RELXO
82,Fx outflow,12  Mar-16,2316.0,RELXO
83,Net fx,12  Mar-16,-1932.0,RELXO
84,From Operations,12  Mar-16,1594.0,RELXO
85,From Investments,12  Mar-16,-1303.0,RELXO
86,From Financial Activity,12  Mar-16,-313.0,RELXO
87,Net Cashflow,12  Mar-16,-21.0,RELXO
