,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14,7704.0,DGCR
1,Other income,12  Mar-14,23.0,DGCR
2,Total revenues,12  Mar-14,7727.0,DGCR
3,Gross profit,12  Mar-14,1859.0,DGCR
4,Depreciation,12  Mar-14,1383.0,DGCR
5,Interest,12  Mar-14,110.0,DGCR
6,Profit before tax,12  Mar-14,388.0,DGCR
7,Minority Interest,12  Mar-14,0.0,DGCR
8,Prior Period Items,12  Mar-14,0.0,DGCR
9,Extraordinary Inc (Exp),12  Mar-14,0.0,DGCR
10,Tax,12  Mar-14,13.0,DGCR
11,Profit after tax,12  Mar-14,375.0,DGCR
12,Gross profit margin,12  Mar-14,24.1,DGCR
13,Effective tax rate,12  Mar-14,3.3,DGCR
14,Net profit margin,12  Mar-14,4.9,DGCR
15,Current assets,12  Mar-14,8456.0,DGCR
16,Current liabilities,12  Mar-14,4132.0,DGCR
17,Net working cap to sales,12  Mar-14,56.1,DGCR
18,Current ratio,12  Mar-14,2.0,DGCR
19,Inventory Days,12  Mar-14,54.0,DGCR
20,Debtors Days,12  Mar-14,173.0,DGCR
21,Net fixed assets,12  Mar-14,21878.0,DGCR
22,Share capital,12  Mar-14,280.0,DGCR
23,"""Free"" reserves",12  Mar-14,11794.0,DGCR
24,Net worth,12  Mar-14,14234.0,DGCR
25,Long term debt,12  Mar-14,12556.0,DGCR
26,Total assets,12  Mar-14,30984.0,DGCR
27,Interest coverage,12  Mar-14,4.5,DGCR
28,Debt to equity ratio,12  Mar-14,0.9,DGCR
29,Sales to assets ratio,12  Mar-14,0.2,DGCR
30,Return on assets,12  Mar-14,1.6,DGCR
31,Return on equity,12  Mar-14,2.6,DGCR
32,Return on capital,12  Mar-14,1.9,DGCR
33,Exports to sales,12  Mar-14,0.0,DGCR
34,Imports to sales,12  Mar-14,4.6,DGCR
35,Exports (fob),12  Mar-14,0.0,DGCR
36,Imports (cif),12  Mar-14,351.0,DGCR
37,Fx inflow,12  Mar-14,0.0,DGCR
38,Fx outflow,12  Mar-14,459.0,DGCR
39,Net fx,12  Mar-14,-459.0,DGCR
40,From Operations,12  Mar-14,2677.0,DGCR
41,From Investments,12  Mar-14,-7329.0,DGCR
42,From Financial Activity,12  Mar-14,4934.0,DGCR
43,Net Cashflow,12  Mar-14,282.0,DGCR
44,Net Sales,12  Mar-15,7350.0,DGCR
45,Other income,12  Mar-15,88.0,DGCR
46,Total revenues,12  Mar-15,7438.0,DGCR
47,Gross profit,12  Mar-15,1732.0,DGCR
48,Depreciation,12  Mar-15,921.0,DGCR
49,Interest,12  Mar-15,257.0,DGCR
50,Profit before tax,12  Mar-15,642.0,DGCR
51,Minority Interest,12  Mar-15,0.0,DGCR
52,Prior Period Items,12  Mar-15,0.0,DGCR
53,Extraordinary Inc (Exp),12  Mar-15,11.0,DGCR
54,Tax,12  Mar-15,30.0,DGCR
55,Profit after tax,12  Mar-15,624.0,DGCR
56,Gross profit margin,12  Mar-15,23.6,DGCR
57,Effective tax rate,12  Mar-15,4.6,DGCR
58,Net profit margin,12  Mar-15,8.5,DGCR
59,Current assets,12  Mar-15,8369.0,DGCR
60,Current liabilities,12  Mar-15,3702.0,DGCR
61,Net working cap to sales,12  Mar-15,63.5,DGCR
62,Current ratio,12  Mar-15,2.3,DGCR
63,Inventory Days,12  Mar-15,54.0,DGCR
64,Debtors Days,12  Mar-15,185.0,DGCR
