,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Dec-13,5795.0,GDRK
1,Other income,12  Dec-13,103.0,GDRK
2,Total revenues,12  Dec-13,5898.0,GDRK
3,Gross profit,12  Dec-13,561.0,GDRK
4,Depreciation,12  Dec-13,130.0,GDRK
5,Interest,12  Dec-13,48.0,GDRK
6,Profit before tax,12  Dec-13,486.0,GDRK
7,Minority Interest,12  Dec-13,0.0,GDRK
8,Prior Period Items,12  Dec-13,0.0,GDRK
9,Extraordinary Inc (Exp),12  Dec-13,0.0,GDRK
10,Tax,12  Dec-13,153.0,GDRK
11,Profit after tax,12  Dec-13,334.0,GDRK
12,Gross profit margin,12  Dec-13,9.7,GDRK
13,Effective tax rate,12  Dec-13,31.4,GDRK
14,Net profit margin,12  Dec-13,5.8,GDRK
15,Current assets,12  Dec-13,2536.0,GDRK
16,Current liabilities,12  Dec-13,1500.0,GDRK
17,Net working cap to sales,12  Dec-13,17.9,GDRK
18,Current ratio,12  Dec-13,1.7,GDRK
19,Inventory Days,12  Dec-13,86.0,GDRK
20,Debtors Days,12  Dec-13,58.0,GDRK
21,Net fixed assets,12  Dec-13,993.0,GDRK
22,Share capital,12  Dec-13,216.0,GDRK
23,"""Free"" reserves",12  Dec-13,1794.0,GDRK
24,Net worth,12  Dec-13,2026.0,GDRK
25,Long term debt,12  Dec-13,0.0,GDRK
26,Total assets,12  Dec-13,3605.0,GDRK
27,Interest coverage,12  Dec-13,11.2,GDRK
28,Debt to equity ratio,12  Dec-13,0.0,GDRK
29,Sales to assets ratio,12  Dec-13,1.6,GDRK
30,Return on assets,12  Dec-13,10.6,GDRK
31,Return on equity,12  Dec-13,16.5,GDRK
32,Return on capital,12  Dec-13,26.4,GDRK
33,Exports to sales,12  Dec-13,21.0,GDRK
34,Imports to sales,12  Dec-13,0.4,GDRK
35,Exports (fob),12  Dec-13,1216.0,GDRK
36,Imports (cif),12  Dec-13,22.0,GDRK
37,Fx inflow,12  Dec-13,1216.0,GDRK
38,Fx outflow,12  Dec-13,95.0,GDRK
39,Net fx,12  Dec-13,1121.0,GDRK
40,From Operations,12  Dec-13,616.0,GDRK
41,From Investments,12  Dec-13,-134.0,GDRK
