,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,737095.0,SESA
1,Other income,12  Mar-15*,29772.0,SESA
2,Total revenues,12  Mar-15*,766867.0,SESA
3,Gross profit,12  Mar-15*,221144.0,SESA
4,Depreciation,12  Mar-15*,71592.0,SESA
5,Interest,12  Mar-15*,56588.0,SESA
6,Profit before tax,12  Mar-15*,122736.0,SESA
7,Minority Interest,12  Mar-15*,-42764.0,SESA
8,Prior Period Items,12  Mar-15*,41.0,SESA
9,Extraordinary Inc (Exp),12  Mar-15*,-221987.0,SESA
10,Tax,12  Mar-15*,14484.0,SESA
11,Profit after tax,12  Mar-15*,-156458.0,SESA
12,Gross profit margin,12  Mar-15*,30.0,SESA
13,Effective tax rate,12  Mar-15*,11.8,SESA
14,Net profit margin,12  Mar-15*,-21.2,SESA
15,Current assets,12  Mar-15*,686035.0,SESA
16,Current liabilities,12  Mar-15*,424168.0,SESA
17,Net working cap to sales,12  Mar-15*,35.5,SESA
18,Current ratio,12  Mar-15*,1.6,SESA
19,Inventory Days,12  Mar-15*,43.0,SESA
20,Debtors Days,12  Mar-15*,17.0,SESA
21,Net fixed assets,12  Mar-15*,910661.0,SESA
22,Share capital,12  Mar-15*,2965.0,SESA
23,"""Free"" reserves",12  Mar-15*,584398.0,SESA
24,Net worth,12  Mar-15*,587363.0,SESA
25,Long term debt,12  Mar-15*,518357.0,SESA
26,Total assets,12  Mar-15*,2228957.0,SESA
27,Interest coverage,12  Mar-15*,3.2,SESA
28,Debt to equity ratio,12  Mar-15*,0.9,SESA
29,Sales to assets ratio,12  Mar-15*,0.3,SESA
30,Return on assets,12  Mar-15*,-4.5,SESA
31,Return on equity,12  Mar-15*,-26.6,SESA
32,Return on capital,12  Mar-15*,-7.7,SESA
33,Exports to sales,12  Mar-15*,19.6,SESA
34,Imports to sales,12  Mar-15*,25.9,SESA
35,Exports (fob),12  Mar-15*,144238.0,SESA
36,Imports (cif),12  Mar-15*,190778.0,SESA
37,Fx inflow,12  Mar-15*,144292.0,SESA
38,Fx outflow,12  Mar-15*,198579.0,SESA
39,Net fx,12  Mar-15*,-54287.0,SESA
40,From Operations,12  Mar-15*,178051.0,SESA
41,From Investments,12  Mar-15*,-41600.0,SESA
42,From Financial Activity,12  Mar-15*,-139558.0,SESA
43,Net Cashflow,12  Mar-15*,-3107.0,SESA
44,Net Sales,12  Mar-16*,642618.0,SESA
45,Other income,12  Mar-16*,44436.0,SESA
46,Total revenues,12  Mar-16*,687053.0,SESA
47,Gross profit,12  Mar-16*,151516.0,SESA
48,Depreciation,12  Mar-16*,85724.0,SESA
49,Interest,12  Mar-16*,57781.0,SESA
50,Profit before tax,12  Mar-16*,52446.0,SESA
51,Minority Interest,12  Mar-16*,2.0,SESA
52,Prior Period Items,12  Mar-16*,0.0,SESA
53,Extraordinary Inc (Exp),12  Mar-16*,-337847.0,SESA
54,Tax,12  Mar-16*,-106776.0,SESA
55,Profit after tax,12  Mar-16*,-178624.0,SESA
56,Gross profit margin,12  Mar-16*,23.6,SESA
57,Effective tax rate,12  Mar-16*,-203.6,SESA
58,Net profit margin,12  Mar-16*,-27.8,SESA
59,Current assets,12  Mar-16*,728433.0,SESA
60,Current liabilities,12  Mar-16*,543403.0,SESA
61,Net working cap to sales,12  Mar-16*,28.8,SESA
62,Current ratio,12  Mar-16*,1.3,SESA
63,Inventory Days,12  Mar-16*,46.0,SESA
64,Debtors Days,12  Mar-16*,14.0,SESA
65,Net fixed assets,12  Mar-16*,943651.0,SESA
66,Share capital,12  Mar-16*,2965.0,SESA
67,"""Free"" reserves",12  Mar-16*,437427.0,SESA
68,Net worth,12  Mar-16*,440392.0,SESA
69,Long term debt,12  Mar-16*,493784.0,SESA
70,Total assets,12  Mar-16*,1952311.0,SESA
71,Interest coverage,12  Mar-16*,1.9,SESA
72,Debt to equity ratio,12  Mar-16*,1.1,SESA
73,Sales to assets ratio,12  Mar-16*,0.3,SESA
74,Return on assets,12  Mar-16*,-6.2,SESA
75,Return on equity,12  Mar-16*,-40.6,SESA
76,Return on capital,12  Mar-16*,-24.4,SESA
77,Exports to sales,12  Mar-16*,17.4,SESA
78,Imports to sales,12  Mar-16*,25.2,SESA
79,Exports (fob),12  Mar-16*,111869.0,SESA
80,Imports (cif),12  Mar-16*,162069.0,SESA
81,Fx inflow,12  Mar-16*,164540.0,SESA
82,Fx outflow,12  Mar-16*,174623.0,SESA
83,Net fx,12  Mar-16*,-10083.0,SESA
84,From Operations,12  Mar-16*,203769.0,SESA
85,From Investments,12  Mar-16*,-78628.0,SESA
86,From Financial Activity,12  Mar-16*,-113030.0,SESA
87,Net Cashflow,12  Mar-16*,12061.0,SESA
88,Net Sales,12  Mar-17*,722250.0,SESA
89,Other income,12  Mar-17*,45806.0,SESA
90,Total revenues,12  Mar-17*,768056.0,SESA
91,Gross profit,12  Mar-17*,213324.0,SESA
92,Depreciation,12  Mar-17*,62915.0,SESA
93,Interest,12  Mar-17*,58550.0,SESA
94,Profit before tax,12  Mar-17*,137664.0,SESA
95,Minority Interest,12  Mar-17*,0.0,SESA
96,Prior Period Items,12  Mar-17*,0.0,SESA
97,Extraordinary Inc (Exp),12  Mar-17*,-1144.0,SESA
98,Tax,12  Mar-17*,23330.0,SESA
99,Profit after tax,12  Mar-17*,113190.0,SESA
100,Gross profit margin,12  Mar-17*,29.5,SESA
