,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,77156.0,RCFL
1,Other income,12  Mar-15*,745.0,RCFL
2,Total revenues,12  Mar-15*,77901.0,RCFL
3,Gross profit,12  Mar-15*,8437.0,RCFL
4,Depreciation,12  Mar-15*,2633.0,RCFL
5,Interest,12  Mar-15*,1216.0,RCFL
6,Profit before tax,12  Mar-15*,5333.0,RCFL
7,Minority Interest,12  Mar-15*,0.0,RCFL
8,Prior Period Items,12  Mar-15*,0.0,RCFL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,RCFL
10,Tax,12  Mar-15*,1876.0,RCFL
11,Profit after tax,12  Mar-15*,3458.0,RCFL
12,Gross profit margin,12  Mar-15*,10.9,RCFL
13,Effective tax rate,12  Mar-15*,35.2,RCFL
14,Net profit margin,12  Mar-15*,4.5,RCFL
15,Current assets,12  Mar-15*,44120.0,RCFL
16,Current liabilities,12  Mar-15*,27164.0,RCFL
17,Net working cap to sales,12  Mar-15*,22.0,RCFL
18,Current ratio,12  Mar-15*,1.6,RCFL
19,Inventory Days,12  Mar-15*,44.0,RCFL
20,Debtors Days,12  Mar-15*,157.0,RCFL
21,Net fixed assets,12  Mar-15*,15802.0,RCFL
22,Share capital,12  Mar-15*,5517.0,RCFL
23,"""Free"" reserves",12  Mar-15*,22124.0,RCFL
24,Net worth,12  Mar-15*,27641.0,RCFL
25,Long term debt,12  Mar-15*,3731.0,RCFL
26,Total assets,12  Mar-15*,62263.0,RCFL
27,Interest coverage,12  Mar-15*,5.4,RCFL
28,Debt to equity ratio,12  Mar-15*,0.1,RCFL
29,Sales to assets ratio,12  Mar-15*,1.2,RCFL
30,Return on assets,12  Mar-15*,7.5,RCFL
31,Return on equity,12  Mar-15*,12.5,RCFL
32,Return on capital,12  Mar-15*,20.9,RCFL
33,Exports to sales,12  Mar-15*,0.0,RCFL
34,Imports to sales,12  Mar-15*,14.0,RCFL
35,Exports (fob),12  Mar-15*,7.0,RCFL
36,Imports (cif),12  Mar-15*,10785.0,RCFL
37,Fx inflow,12  Mar-15*,7.0,RCFL
38,Fx outflow,12  Mar-15*,11037.0,RCFL
39,Net fx,12  Mar-15*,-11030.0,RCFL
40,From Operations,12  Mar-15*,2117.0,RCFL
41,From Investments,12  Mar-15*,-2014.0,RCFL
42,From Financial Activity,12  Mar-15*,34.0,RCFL
43,Net Cashflow,12  Mar-15*,137.0,RCFL
44,Net Sales,12  Mar-16*,80992.0,RCFL
45,Other income,12  Mar-16*,851.0,RCFL
46,Total revenues,12  Mar-16*,81842.0,RCFL
47,Gross profit,12  Mar-16*,4695.0,RCFL
48,Depreciation,12  Mar-16*,1477.0,RCFL
49,Interest,12  Mar-16*,1453.0,RCFL
50,Profit before tax,12  Mar-16*,2617.0,RCFL
51,Minority Interest,12  Mar-16*,0.0,RCFL
52,Prior Period Items,12  Mar-16*,0.0,RCFL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,RCFL
54,Tax,12  Mar-16*,926.0,RCFL
55,Profit after tax,12  Mar-16*,1691.0,RCFL
56,Gross profit margin,12  Mar-16*,5.8,RCFL
