,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,20986.0,ASAHI
1,Other income,12  Mar-15*,170.0,ASAHI
2,Total revenues,12  Mar-15*,21156.0,ASAHI
3,Gross profit,12  Mar-15*,3056.0,ASAHI
4,Depreciation,12  Mar-15*,1119.0,ASAHI
5,Interest,12  Mar-15*,1596.0,ASAHI
6,Profit before tax,12  Mar-15*,512.0,ASAHI
7,Minority Interest,12  Mar-15*,19.0,ASAHI
8,Prior Period Items,12  Mar-15*,20.0,ASAHI
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,ASAHI
10,Tax,12  Mar-15*,131.0,ASAHI
11,Profit after tax,12  Mar-15*,420.0,ASAHI
12,Gross profit margin,12  Mar-15*,14.6,ASAHI
13,Effective tax rate,12  Mar-15*,25.6,ASAHI
14,Net profit margin,12  Mar-15*,2.0,ASAHI
15,Current assets,12  Mar-15*,8984.0,ASAHI
16,Current liabilities,12  Mar-15*,9748.0,ASAHI
17,Net working cap to sales,12  Mar-15*,-3.6,ASAHI
18,Current ratio,12  Mar-15*,0.9,ASAHI
19,Inventory Days,12  Mar-15*,89.0,ASAHI
20,Debtors Days,12  Mar-15*,46.0,ASAHI
21,Net fixed assets,12  Mar-15*,11841.0,ASAHI
22,Share capital,12  Mar-15*,243.0,ASAHI
23,"""Free"" reserves",12  Mar-15*,2503.0,ASAHI
24,Net worth,12  Mar-15*,2813.0,ASAHI
25,Long term debt,12  Mar-15*,8110.0,ASAHI
26,Total assets,12  Mar-15*,22605.0,ASAHI
27,Interest coverage,12  Mar-15*,1.3,ASAHI
28,Debt to equity ratio,12  Mar-15*,2.9,ASAHI
29,Sales to assets ratio,12  Mar-15*,0.9,ASAHI
30,Return on assets,12  Mar-15*,8.9,ASAHI
31,Return on equity,12  Mar-15*,14.9,ASAHI
32,Return on capital,12  Mar-15*,19.7,ASAHI
33,Exports to sales,12  Mar-15*,1.8,ASAHI
34,Imports to sales,12  Mar-15*,24.2,ASAHI
35,Exports (fob),12  Mar-15*,381.0,ASAHI
36,Imports (cif),12  Mar-15*,5087.0,ASAHI
37,Fx inflow,12  Mar-15*,384.0,ASAHI
38,Fx outflow,12  Mar-15*,5372.0,ASAHI
39,Net fx,12  Mar-15*,-4988.0,ASAHI
40,From Operations,12  Mar-15*,498.0,ASAHI
41,From Investments,12  Mar-15*,-692.0,ASAHI
42,From Financial Activity,12  Mar-15*,237.0,ASAHI
43,Net Cashflow,12  Mar-15*,43.0,ASAHI
44,Net Sales,12  Mar-16*,22089.0,ASAHI
45,Other income,12  Mar-16*,55.0,ASAHI
46,Total revenues,12  Mar-16*,22144.0,ASAHI
47,Gross profit,12  Mar-16*,3921.0,ASAHI
48,Depreciation,12  Mar-16*,1096.0,ASAHI
49,Interest,12  Mar-16*,1439.0,ASAHI
50,Profit before tax,12  Mar-16*,1441.0,ASAHI
51,Minority Interest,12  Mar-16*,23.0,ASAHI
52,Prior Period Items,12  Mar-16*,26.0,ASAHI
53,Extraordinary Inc (Exp),12  Mar-16*,-20.0,ASAHI
54,Tax,12  Mar-16*,600.0,ASAHI
55,Profit after tax,12  Mar-16*,870.0,ASAHI
56,Gross profit margin,12  Mar-16*,17.8,ASAHI
57,Effective tax rate,12  Mar-16*,41.7,ASAHI
58,Net profit margin,12  Mar-16*,3.9,ASAHI
59,Current assets,12  Mar-16*,9156.0,ASAHI
60,Current liabilities,12  Mar-16*,10285.0,ASAHI
61,Net working cap to sales,12  Mar-16*,-5.1,ASAHI
62,Current ratio,12  Mar-16*,0.9,ASAHI
63,Inventory Days,12  Mar-16*,86.0,ASAHI
64,Debtors Days,12  Mar-16*,44.0,ASAHI
65,Net fixed assets,12  Mar-16*,15616.0,ASAHI
66,Share capital,12  Mar-16*,243.0,ASAHI
67,"""Free"" reserves",12  Mar-16*,7654.0,ASAHI
68,Net worth,12  Mar-16*,7897.0,ASAHI
69,Long term debt,12  Mar-16*,6654.0,ASAHI
70,Total assets,12  Mar-16*,26842.0,ASAHI
71,Interest coverage,12  Mar-16*,2.0,ASAHI
72,Debt to equity ratio,12  Mar-16*,0.8,ASAHI
73,Sales to assets ratio,12  Mar-16*,0.8,ASAHI
