,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,37107.0,ALSTM
1,Other income,12  Mar-15,114.0,ALSTM
2,Total revenues,12  Mar-15,37221.0,ALSTM
3,Gross profit,12  Mar-15,3140.0,ALSTM
4,Depreciation,12  Mar-15,819.0,ALSTM
5,Interest,12  Mar-15,734.0,ALSTM
6,Profit before tax,12  Mar-15,1702.0,ALSTM
7,Minority Interest,12  Mar-15,0.0,ALSTM
8,Prior Period Items,12  Mar-15,0.0,ALSTM
9,Extraordinary Inc (Exp),12  Mar-15,0.0,ALSTM
10,Tax,12  Mar-15,496.0,ALSTM
11,Profit after tax,12  Mar-15,1206.0,ALSTM
12,Gross profit margin,12  Mar-15,8.5,ALSTM
13,Effective tax rate,12  Mar-15,29.2,ALSTM
14,Net profit margin,12  Mar-15,3.2,ALSTM
15,Current assets,12  Mar-15,33775.0,ALSTM
16,Current liabilities,12  Mar-15,30642.0,ALSTM
17,Net working cap to sales,12  Mar-15,8.4,ALSTM
18,Current ratio,12  Mar-15,1.1,ALSTM
19,Inventory Days,12  Mar-15,68.0,ALSTM
20,Debtors Days,12  Mar-15,185.0,ALSTM
21,Net fixed assets,12  Mar-15,7569.0,ALSTM
22,Share capital,12  Mar-15,512.0,ALSTM
23,"""Free"" reserves",12  Mar-15,11475.0,ALSTM
24,Net worth,12  Mar-15,11987.0,ALSTM
25,Long term debt,12  Mar-15,0.0,ALSTM
26,Total assets,12  Mar-15,43826.0,ALSTM
27,Interest coverage,12  Mar-15,3.3,ALSTM
28,Debt to equity ratio,12  Mar-15,0.0,ALSTM
29,Sales to assets ratio,12  Mar-15,0.8,ALSTM
30,Return on assets,12  Mar-15,4.4,ALSTM
31,Return on equity,12  Mar-15,10.1,ALSTM
32,Return on capital,12  Mar-15,20.3,ALSTM
33,Exports to sales,12  Mar-15,13.2,ALSTM
34,Imports to sales,12  Mar-15,17.2,ALSTM
35,Exports (fob),12  Mar-15,4897.0,ALSTM
36,Imports (cif),12  Mar-15,6388.0,ALSTM
37,Fx inflow,12  Mar-15,5280.0,ALSTM
38,Fx outflow,12  Mar-15,7778.0,ALSTM
39,Net fx,12  Mar-15,-2498.0,ALSTM
40,From Operations,12  Mar-15,5021.0,ALSTM
41,From Investments,12  Mar-15,-1369.0,ALSTM
42,From Financial Activity,12  Mar-15,-3201.0,ALSTM
43,Net Cashflow,12  Mar-15,451.0,ALSTM
44,Net Sales,12  Mar-16,33034.0,ALSTM
45,Other income,12  Mar-16,1425.0,ALSTM
46,Total revenues,12  Mar-16,34459.0,ALSTM
47,Gross profit,12  Mar-16,898.0,ALSTM
48,Depreciation,12  Mar-16,857.0,ALSTM
49,Interest,12  Mar-16,906.0,ALSTM
50,Profit before tax,12  Mar-16,559.0,ALSTM
51,Minority Interest,12  Mar-16,0.0,ALSTM
52,Prior Period Items,12  Mar-16,0.0,ALSTM
53,Extraordinary Inc (Exp),12  Mar-16,0.0,ALSTM
54,Tax,12  Mar-16,214.0,ALSTM
55,Profit after tax,12  Mar-16,345.0,ALSTM
56,Gross profit margin,12  Mar-16,2.7,ALSTM
57,Effective tax rate,12  Mar-16,38.3,ALSTM
58,Net profit margin,12  Mar-16,1.0,ALSTM
59,Current assets,12  Mar-16,37246.0,ALSTM
60,Current liabilities,12  Mar-16,34672.0,ALSTM
61,Net working cap to sales,12  Mar-16,7.8,ALSTM
62,Current ratio,12  Mar-16,1.1,ALSTM
63,Inventory Days,12  Mar-16,107.0,ALSTM
64,Debtors Days,12  Mar-16,229.0,ALSTM
65,Net fixed assets,12  Mar-16,7170.0,ALSTM
66,Share capital,12  Mar-16,512.0,ALSTM
67,"""Free"" reserves",12  Mar-16,11272.0,ALSTM
68,Net worth,12  Mar-16,11784.0,ALSTM
69,Long term debt,12  Mar-16,0.0,ALSTM
70,Total assets,12  Mar-16,47718.0,ALSTM
71,Interest coverage,12  Mar-16,1.6,ALSTM
72,Debt to equity ratio,12  Mar-16,0.0,ALSTM
73,Sales to assets ratio,12  Mar-16,0.7,ALSTM
74,Return on assets,12  Mar-16,2.6,ALSTM
75,Return on equity,12  Mar-16,2.9,ALSTM
76,Return on capital,12  Mar-16,12.4,ALSTM
77,Exports to sales,12  Mar-16,13.9,ALSTM
78,Imports to sales,12  Mar-16,17.5,ALSTM
79,Exports (fob),12  Mar-16,4582.0,ALSTM
