,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-13*,30127.0,JYTST
1,Other income,12  Mar-13*,50.0,JYTST
2,Total revenues,12  Mar-13*,30177.0,JYTST
3,Gross profit,12  Mar-13*,2680.0,JYTST
4,Depreciation,12  Mar-13*,356.0,JYTST
5,Interest,12  Mar-13*,1821.0,JYTST
6,Profit before tax,12  Mar-13*,553.0,JYTST
7,Minority Interest,12  Mar-13*,0.0,JYTST
8,Prior Period Items,12  Mar-13*,0.0,JYTST
9,Extraordinary Inc (Exp),12  Mar-13*,0.0,JYTST
10,Tax,12  Mar-13*,175.0,JYTST
11,Profit after tax,12  Mar-13*,378.0,JYTST
12,Gross profit margin,12  Mar-13*,8.9,JYTST
13,Effective tax rate,12  Mar-13*,31.6,JYTST
14,Net profit margin,12  Mar-13*,1.3,JYTST
15,Current assets,12  Mar-13*,24775.0,JYTST
16,Current liabilities,12  Mar-13*,18636.0,JYTST
17,Net working cap to sales,12  Mar-13*,20.4,JYTST
18,Current ratio,12  Mar-13*,1.3,JYTST
19,Inventory Days,12  Mar-13*,35.0,JYTST
20,Debtors Days,12  Mar-13*,224.0,JYTST
21,Net fixed assets,12  Mar-13*,4655.0,JYTST
22,Share capital,12  Mar-13*,165.0,JYTST
23,"""Free"" reserves",12  Mar-13*,6583.0,JYTST
24,Net worth,12  Mar-13*,6837.0,JYTST
25,Long term debt,12  Mar-13*,3050.0,JYTST
26,Total assets,12  Mar-13*,30164.0,JYTST
27,Interest coverage,12  Mar-13*,1.3,JYTST
28,Debt to equity ratio,12  Mar-13*,0.4,JYTST
29,Sales to assets ratio,12  Mar-13*,1.0,JYTST
30,Return on assets,12  Mar-13*,7.3,JYTST
31,Return on equity,12  Mar-13*,5.5,JYTST
32,Return on capital,12  Mar-13*,24.0,JYTST
33,Exports to sales,12  Mar-13*,19.5,JYTST
34,Imports to sales,12  Mar-13*,13.3,JYTST
35,Exports (fob),12  Mar-13*,5879.0,JYTST
36,Imports (cif),12  Mar-13*,4012.0,JYTST
37,Fx inflow,12  Mar-13*,6103.0,JYTST
38,Fx outflow,12  Mar-13*,4575.0,JYTST
39,Net fx,12  Mar-13*,1528.0,JYTST
