,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,15230.0,ISST
1,Other income,12  Mar-15*,164.0,ISST
2,Total revenues,12  Mar-15*,15394.0,ISST
3,Gross profit,12  Mar-15*,1018.0,ISST
4,Depreciation,12  Mar-15*,793.0,ISST
5,Interest,12  Mar-15*,2301.0,ISST
6,Profit before tax,12  Mar-15*,-1912.0,ISST
7,Minority Interest,12  Mar-15*,0.0,ISST
8,Prior Period Items,12  Mar-15*,0.0,ISST
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,ISST
10,Tax,12  Mar-15*,-31.0,ISST
11,Profit after tax,12  Mar-15*,-1881.0,ISST
12,Gross profit margin,12  Mar-15*,6.7,ISST
13,Effective tax rate,12  Mar-15*,1.6,ISST
14,Net profit margin,12  Mar-15*,-12.3,ISST
15,Current assets,12  Mar-15*,9043.0,ISST
16,Current liabilities,12  Mar-15*,14989.0,ISST
17,Net working cap to sales,12  Mar-15*,-39.0,ISST
18,Current ratio,12  Mar-15*,0.6,ISST
19,Inventory Days,12  Mar-15*,102.0,ISST
20,Debtors Days,12  Mar-15*,46.0,ISST
21,Net fixed assets,12  Mar-15*,17145.0,ISST
22,Share capital,12  Mar-15*,733.0,ISST
23,"""Free"" reserves",12  Mar-15*,-713.0,ISST
24,Net worth,12  Mar-15*,2438.0,ISST
25,Long term debt,12  Mar-15*,10089.0,ISST
26,Total assets,12  Mar-15*,27594.0,ISST
27,Interest coverage,12  Mar-15*,0.2,ISST
28,Debt to equity ratio,12  Mar-15*,4.1,ISST
29,Sales to assets ratio,12  Mar-15*,0.6,ISST
30,Return on assets,12  Mar-15*,1.5,ISST
31,Return on equity,12  Mar-15*,-77.1,ISST
32,Return on capital,12  Mar-15*,3.1,ISST
33,Exports to sales,12  Mar-15*,17.3,ISST
34,Imports to sales,12  Mar-15*,24.4,ISST
35,Exports (fob),12  Mar-15*,2631.0,ISST
36,Imports (cif),12  Mar-15*,3713.0,ISST
37,Fx inflow,12  Mar-15*,2817.0,ISST
38,Fx outflow,12  Mar-15*,4263.0,ISST
39,Net fx,12  Mar-15*,-1446.0,ISST
40,From Operations,12  Mar-15*,689.0,ISST
41,From Investments,12  Mar-15*,11.0,ISST
42,From Financial Activity,12  Mar-15*,-823.0,ISST
43,Net Cashflow,12  Mar-15*,-123.0,ISST
44,Net Sales,12  Mar-16*,10148.0,ISST
45,Other income,12  Mar-16*,127.0,ISST
46,Total revenues,12  Mar-16*,10275.0,ISST
47,Gross profit,12  Mar-16*,-405.0,ISST
48,Depreciation,12  Mar-16*,751.0,ISST
49,Interest,12  Mar-16*,2824.0,ISST
50,Profit before tax,12  Mar-16*,-3854.0,ISST
51,Minority Interest,12  Mar-16*,0.0,ISST
52,Prior Period Items,12  Mar-16*,0.0,ISST
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,ISST
