,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,291.0,LOGIX
1,Other income,12  Mar-14*,331.0,LOGIX
2,Total revenues,12  Mar-14*,622.0,LOGIX
3,Gross profit,12  Mar-14*,-45.0,LOGIX
4,Depreciation,12  Mar-14*,258.0,LOGIX
5,Interest,12  Mar-14*,20.0,LOGIX
6,Profit before tax,12  Mar-14*,8.0,LOGIX
7,Minority Interest,12  Mar-14*,0.0,LOGIX
8,Prior Period Items,12  Mar-14*,0.0,LOGIX
9,Extraordinary Inc (Exp),12  Mar-14*,-1.0,LOGIX
10,Tax,12  Mar-14*,1.0,LOGIX
11,Profit after tax,12  Mar-14*,6.0,LOGIX
12,Gross profit margin,12  Mar-14*,-15.5,LOGIX
13,Effective tax rate,12  Mar-14*,9.9,LOGIX
14,Net profit margin,12  Mar-14*,2.1,LOGIX
15,Current assets,12  Mar-14*,303.0,LOGIX
16,Current liabilities,12  Mar-14*,286.0,LOGIX
17,Net working cap to sales,12  Mar-14*,5.8,LOGIX
18,Current ratio,12  Mar-14*,1.1,LOGIX
19,Inventory Days,12  Mar-14*,1.0,LOGIX
20,Debtors Days,12  Mar-14*,40.0,LOGIX
21,Net fixed assets,12  Mar-14*,1746.0,LOGIX
22,Share capital,12  Mar-14*,121.0,LOGIX
23,"""Free"" reserves",12  Mar-14*,1651.0,LOGIX
24,Net worth,12  Mar-14*,1772.0,LOGIX
25,Long term debt,12  Mar-14*,4.0,LOGIX
26,Total assets,12  Mar-14*,2080.0,LOGIX
27,Interest coverage,12  Mar-14*,1.4,LOGIX
28,Debt to equity ratio,12  Mar-14*,0.0,LOGIX
29,Sales to assets ratio,12  Mar-14*,0.1,LOGIX
30,Return on assets,12  Mar-14*,1.2,LOGIX
31,Return on equity,12  Mar-14*,0.4,LOGIX
32,Return on capital,12  Mar-14*,1.5,LOGIX
33,Exports to sales,12  Mar-14*,49.1,LOGIX
34,Imports to sales,12  Mar-14*,4.1,LOGIX
35,Exports (fob),12  Mar-14*,143.0,LOGIX
36,Imports (cif),12  Mar-14*,12.0,LOGIX
37,Fx inflow,12  Mar-14*,143.0,LOGIX
38,Fx outflow,12  Mar-14*,25.0,LOGIX
39,Net fx,12  Mar-14*,117.0,LOGIX
40,From Operations,12  Mar-14*,220.0,LOGIX
41,From Investments,12  Mar-14*,-195.0,LOGIX
42,From Financial Activity,12  Mar-14*,-28.0,LOGIX
43,Net Cashflow,12  Mar-14*,-3.0,LOGIX
44,Net Sales,12  Mar-15*,335.0,LOGIX
45,Other income,12  Mar-15*,81.0,LOGIX
46,Total revenues,12  Mar-15*,416.0,LOGIX
47,Gross profit,12  Mar-15*,39.0,LOGIX
48,Depreciation,12  Mar-15*,132.0,LOGIX
49,Interest,12  Mar-15*,24.0,LOGIX
50,Profit before tax,12  Mar-15*,-36.0,LOGIX
51,Minority Interest,12  Mar-15*,0.0,LOGIX
52,Prior Period Items,12  Mar-15*,0.0,LOGIX
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,LOGIX
54,Tax,12  Mar-15*,2.0,LOGIX
55,Profit after tax,12  Mar-15*,-38.0,LOGIX
56,Gross profit margin,12  Mar-15*,11.5,LOGIX
57,Effective tax rate,12  Mar-15*,-6.4,LOGIX
58,Net profit margin,12  Mar-15*,-11.5,LOGIX
59,Current assets,12  Mar-15*,354.0,LOGIX
60,Current liabilities,12  Mar-15*,217.0,LOGIX
61,Net working cap to sales,12  Mar-15*,41.0,LOGIX
62,Current ratio,12  Mar-15*,1.6,LOGIX
63,Inventory Days,12  Mar-15*,0.0,LOGIX
64,Debtors Days,12  Mar-15*,33.0,LOGIX
65,Net fixed assets,12  Mar-15*,1683.0,LOGIX
66,Share capital,12  Mar-15*,121.0,LOGIX
67,"""Free"" reserves",12  Mar-15*,1601.0,LOGIX
68,Net worth,12  Mar-15*,1722.0,LOGIX
69,Long term debt,12  Mar-15*,0.0,LOGIX
70,Total assets,12  Mar-15*,2170.0,LOGIX
71,Interest coverage,12  Mar-15*,-0.5,LOGIX
72,Debt to equity ratio,12  Mar-15*,0.0,LOGIX
73,Sales to assets ratio,12  Mar-15*,0.2,LOGIX
74,Return on assets,12  Mar-15*,-0.7,LOGIX
75,Return on equity,12  Mar-15*,-2.2,LOGIX
76,Return on capital,12  Mar-15*,-0.7,LOGIX
77,Exports to sales,12  Mar-15*,49.5,LOGIX
78,Imports to sales,12  Mar-15*,3.5,LOGIX
79,Exports (fob),12  Mar-15*,166.0,LOGIX
80,Imports (cif),12  Mar-15*,12.0,LOGIX
81,Fx inflow,12  Mar-15*,166.0,LOGIX
82,Fx outflow,12  Mar-15*,29.0,LOGIX
83,Net fx,12  Mar-15*,137.0,LOGIX
84,From Operations,12  Mar-15*,8.0,LOGIX
85,From Investments,12  Mar-15*,-163.0,LOGIX
86,From Financial Activity,12  Mar-15*,-28.0,LOGIX
