,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,8253.0,NTPH
1,Other income,12  Mar-15*,149.0,NTPH
2,Total revenues,12  Mar-15*,8402.0,NTPH
3,Gross profit,12  Mar-15*,2100.0,NTPH
4,Depreciation,12  Mar-15*,473.0,NTPH
5,Interest,12  Mar-15*,317.0,NTPH
6,Profit before tax,12  Mar-15*,1459.0,NTPH
7,Minority Interest,12  Mar-15*,-44.0,NTPH
8,Prior Period Items,12  Mar-15*,0.0,NTPH
9,Extraordinary Inc (Exp),12  Mar-15*,-151.0,NTPH
10,Tax,12  Mar-15*,15.0,NTPH
11,Profit after tax,12  Mar-15*,1249.0,NTPH
12,Gross profit margin,12  Mar-15*,25.4,NTPH
13,Effective tax rate,12  Mar-15*,1.0,NTPH
14,Net profit margin,12  Mar-15*,15.1,NTPH
15,Current assets,12  Mar-15*,4830.0,NTPH
16,Current liabilities,12  Mar-15*,4137.0,NTPH
17,Net working cap to sales,12  Mar-15*,8.4,NTPH
18,Current ratio,12  Mar-15*,1.2,NTPH
19,Inventory Days,12  Mar-15*,97.0,NTPH
20,Debtors Days,12  Mar-15*,85.0,NTPH
21,Net fixed assets,12  Mar-15*,8389.0,NTPH
22,Share capital,12  Mar-15*,332.0,NTPH
23,"""Free"" reserves",12  Mar-15*,7945.0,NTPH
24,Net worth,12  Mar-15*,8461.0,NTPH
25,Long term debt,12  Mar-15*,970.0,NTPH
26,Total assets,12  Mar-15*,13840.0,NTPH
27,Interest coverage,12  Mar-15*,5.6,NTPH
28,Debt to equity ratio,12  Mar-15*,0.1,NTPH
29,Sales to assets ratio,12  Mar-15*,0.6,NTPH
30,Return on assets,12  Mar-15*,11.3,NTPH
31,Return on equity,12  Mar-15*,14.8,NTPH
32,Return on capital,12  Mar-15*,16.8,NTPH
33,Exports to sales,12  Mar-15*,34.7,NTPH
34,Imports to sales,12  Mar-15*,6.5,NTPH
35,Exports (fob),12  Mar-15*,2866.0,NTPH
36,Imports (cif),12  Mar-15*,538.0,NTPH
37,Fx inflow,12  Mar-15*,3156.0,NTPH
38,Fx outflow,12  Mar-15*,959.0,NTPH
39,Net fx,12  Mar-15*,2197.0,NTPH
40,From Operations,12  Mar-15*,927.0,NTPH
41,From Investments,12  Mar-15*,-1148.0,NTPH
42,From Financial Activity,12  Mar-15*,291.0,NTPH
43,Net Cashflow,12  Mar-15*,22.0,NTPH
44,Net Sales,12  Mar-16*,11416.0,NTPH
45,Other income,12  Mar-16*,108.0,NTPH
46,Total revenues,12  Mar-16*,11524.0,NTPH
47,Gross profit,12  Mar-16*,2640.0,NTPH
48,Depreciation,12  Mar-16*,510.0,NTPH
49,Interest,12  Mar-16*,229.0,NTPH
