,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-16*,1011225.0,LART
1,Other income,12  Mar-16*,9044.0,LART
2,Total revenues,12  Mar-16*,1020268.0,LART
3,Gross profit,12  Mar-16*,105557.0,LART
4,Depreciation,12  Mar-16*,17867.0,LART
5,Interest,12  Mar-16*,16551.0,LART
6,Profit before tax,12  Mar-16*,80182.0,LART
7,Minority Interest,12  Mar-16*,-9424.0,LART
8,Prior Period Items,12  Mar-16*,0.0,LART
9,Extraordinary Inc (Exp),12  Mar-16*,-942.0,LART
10,Tax,12  Mar-16*,24370.0,LART
11,Profit after tax,12  Mar-16*,45447.0,LART
12,Gross profit margin,12  Mar-16*,10.4,LART
13,Effective tax rate,12  Mar-16*,30.4,LART
14,Net profit margin,12  Mar-16*,4.5,LART
15,Current assets,12  Mar-16*,605652.0,LART
16,Current liabilities,12  Mar-16*,582377.0,LART
17,Net working cap to sales,12  Mar-16*,2.3,LART
18,Current ratio,12  Mar-16*,1.0,LART
19,Inventory Days,12  Mar-16*,18.0,LART
20,Debtors Days,12  Mar-16*,94.0,LART
21,Net fixed assets,12  Mar-16*,295362.0,LART
22,Share capital,12  Mar-16*,1863.0,LART
23,"""Free"" reserves",12  Mar-16*,439941.0,LART
24,Net worth,12  Mar-16*,441804.0,LART
25,Long term debt,12  Mar-16*,612238.0,LART
26,Total assets,12  Mar-16*,1947262.0,LART
27,Interest coverage,12  Mar-16*,5.8,LART
28,Debt to equity ratio,12  Mar-16*,1.4,LART
29,Sales to assets ratio,12  Mar-16*,0.5,LART
30,Return on assets,12  Mar-16*,3.2,LART
31,Return on equity,12  Mar-16*,10.3,LART
32,Return on capital,12  Mar-16*,8.2,LART
33,Exports to sales,12  Mar-16*,0.9,LART
34,Imports to sales,12  Mar-16*,3.0,LART
35,Exports (fob),12  Mar-16*,8781.0,LART
36,Imports (cif),12  Mar-16*,30359.0,LART
37,Fx inflow,12  Mar-16*,110890.0,LART
38,Fx outflow,12  Mar-16*,112484.0,LART
39,Net fx,12  Mar-16*,-1594.0,LART
40,From Operations,12  Mar-16*,-32396.0,LART
41,From Investments,12  Mar-16*,-46266.0,LART
42,From Financial Activity,12  Mar-16*,72527.0,LART
43,Net Cashflow,12  Mar-16*,-6135.0,LART
44,Net Sales,12  Mar-17*,1093118.0,LART
45,Other income,12  Mar-17*,13441.0,LART
46,Total revenues,12  Mar-17*,1106559.0,LART
47,Gross profit,12  Mar-17*,111316.0,LART
48,Depreciation,12  Mar-17*,23699.0,LART
49,Interest,12  Mar-17*,13398.0,LART
50,Profit before tax,12  Mar-17*,87659.0,LART
51,Minority Interest,12  Mar-17*,-3953.0,LART
52,Prior Period Items,12  Mar-17*,0.0,LART
53,Extraordinary Inc (Exp),12  Mar-17*,1214.0,LART
54,Tax,12  Mar-17*,20066.0,LART
55,Profit after tax,12  Mar-17*,64855.0,LART
56,Gross profit margin,12  Mar-17*,10.2,LART
57,Effective tax rate,12  Mar-17*,22.9,LART
