,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,6336.0,ASTM
1,Other income,12  Mar-15*,63.0,ASTM
2,Total revenues,12  Mar-15*,6398.0,ASTM
3,Gross profit,12  Mar-15*,1105.0,ASTM
4,Depreciation,12  Mar-15*,221.0,ASTM
5,Interest,12  Mar-15*,100.0,ASTM
6,Profit before tax,12  Mar-15*,848.0,ASTM
7,Minority Interest,12  Mar-15*,0.0,ASTM
8,Prior Period Items,12  Mar-15*,0.0,ASTM
9,Extraordinary Inc (Exp),12  Mar-15*,-1.0,ASTM
10,Tax,12  Mar-15*,220.0,ASTM
11,Profit after tax,12  Mar-15*,628.0,ASTM
12,Gross profit margin,12  Mar-15*,17.4,ASTM
13,Effective tax rate,12  Mar-15*,25.9,ASTM
14,Net profit margin,12  Mar-15*,9.9,ASTM
15,Current assets,12  Mar-15*,3515.0,ASTM
16,Current liabilities,12  Mar-15*,1566.0,ASTM
17,Net working cap to sales,12  Mar-15*,30.8,ASTM
18,Current ratio,12  Mar-15*,2.2,ASTM
19,Inventory Days,12  Mar-15*,100.0,ASTM
20,Debtors Days,12  Mar-15*,64.0,ASTM
21,Net fixed assets,12  Mar-15*,1439.0,ASTM
22,Share capital,12  Mar-15*,164.0,ASTM
23,"""Free"" reserves",12  Mar-15*,2755.0,ASTM
24,Net worth,12  Mar-15*,2918.0,ASTM
25,Long term debt,12  Mar-15*,326.0,ASTM
26,Total assets,12  Mar-15*,4954.0,ASTM
27,Interest coverage,12  Mar-15*,9.5,ASTM
28,Debt to equity ratio,12  Mar-15*,0.1,ASTM
29,Sales to assets ratio,12  Mar-15*,1.3,ASTM
30,Return on assets,12  Mar-15*,14.7,ASTM
31,Return on equity,12  Mar-15*,21.5,ASTM
32,Return on capital,12  Mar-15*,29.2,ASTM
33,Exports to sales,12  Mar-15*,60.4,ASTM
34,Imports to sales,12  Mar-15*,8.6,ASTM
35,Exports (fob),12  Mar-15*,3830.0,ASTM
36,Imports (cif),12  Mar-15*,547.0,ASTM
37,Fx inflow,12  Mar-15*,3830.0,ASTM
