,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,1042811.0,HALC
1,Other income,12  Mar-15*,11047.0,HALC
2,Total revenues,12  Mar-15*,1053858.0,HALC
3,Gross profit,12  Mar-15*,89446.0,HALC
4,Depreciation,12  Mar-15*,35906.0,HALC
5,Interest,12  Mar-15*,41784.0,HALC
6,Profit before tax,12  Mar-15*,22803.0,HALC
7,Minority Interest,12  Mar-15*,5957.0,HALC
8,Prior Period Items,12  Mar-15*,1747.0,HALC
9,Extraordinary Inc (Exp),12  Mar-15*,-19401.0,HALC
10,Tax,12  Mar-15*,2564.0,HALC
11,Profit after tax,12  Mar-15*,8542.0,HALC
12,Gross profit margin,12  Mar-15*,8.6,HALC
13,Effective tax rate,12  Mar-15*,11.2,HALC
14,Net profit margin,12  Mar-15*,0.8,HALC
15,Current assets,12  Mar-15*,485752.0,HALC
16,Current liabilities,12  Mar-15*,386000.0,HALC
17,Net working cap to sales,12  Mar-15*,9.6,HALC
18,Current ratio,12  Mar-15*,1.3,HALC
19,Inventory Days,12  Mar-15*,69.0,HALC
20,Debtors Days,12  Mar-15*,32.0,HALC
21,Net fixed assets,12  Mar-15*,907292.0,HALC
22,Share capital,12  Mar-15*,2049.0,HALC
23,"""Free"" reserves",12  Mar-15*,404484.0,HALC
24,Net worth,12  Mar-15*,406533.0,HALC
25,Long term debt,12  Mar-15*,551308.0,HALC
26,Total assets,12  Mar-15*,1466181.0,HALC
27,Interest coverage,12  Mar-15*,1.5,HALC
28,Debt to equity ratio,12  Mar-15*,1.4,HALC
29,Sales to assets ratio,12  Mar-15*,0.7,HALC
30,Return on assets,12  Mar-15*,3.4,HALC
31,Return on equity,12  Mar-15*,2.1,HALC
32,Return on capital,12  Mar-15*,5.5,HALC
33,Exports to sales,12  Mar-15*,12.8,HALC
34,Imports to sales,12  Mar-15*,17.7,HALC
35,Exports (fob),12  Mar-15*,133345.0,HALC
36,Imports (cif),12  Mar-15*,184756.0,HALC
37,Fx inflow,12  Mar-15*,133373.0,HALC
38,Fx outflow,12  Mar-15*,184758.0,HALC
39,Net fx,12  Mar-15*,-51385.0,HALC
40,From Operations,12  Mar-15*,71431.0,HALC
41,From Investments,12  Mar-15*,-37931.0,HALC
42,From Financial Activity,12  Mar-15*,-24371.0,HALC
43,Net Cashflow,12  Mar-15*,9129.0,HALC
44,Net Sales,12  Mar-16*,987589.0,HALC
45,Other income,12  Mar-16*,11888.0,HALC
46,Total revenues,12  Mar-16*,999477.0,HALC
47,Gross profit,12  Mar-16*,86542.0,HALC
48,Depreciation,12  Mar-16*,43468.0,HALC
49,Interest,12  Mar-16*,51338.0,HALC
50,Profit before tax,12  Mar-16*,3624.0,HALC
51,Minority Interest,12  Mar-16*,0.0,HALC
52,Prior Period Items,12  Mar-16*,1715.0,HALC
53,Extraordinary Inc (Exp),12  Mar-16*,-5765.0,HALC
54,Tax,12  Mar-16*,4984.0,HALC
55,Profit after tax,12  Mar-16*,-5410.0,HALC
56,Gross profit margin,12  Mar-16*,8.8,HALC
57,Effective tax rate,12  Mar-16*,137.5,HALC
58,Net profit margin,12  Mar-16*,-0.5,HALC
59,Current assets,12  Mar-16*,447200.0,HALC
60,Current liabilities,12  Mar-16*,317090.0,HALC
61,Net working cap to sales,12  Mar-16*,13.2,HALC
62,Current ratio,12  Mar-16*,1.4,HALC
63,Inventory Days,12  Mar-16*,62.0,HALC
64,Debtors Days,12  Mar-16*,29.0,HALC
65,Net fixed assets,12  Mar-16*,898868.0,HALC
66,Share capital,12  Mar-16*,2049.0,HALC
67,"""Free"" reserves",12  Mar-16*,404017.0,HALC
68,Net worth,12  Mar-16*,406066.0,HALC
69,Long term debt,12  Mar-16*,579289.0,HALC
70,Total assets,12  Mar-16*,1419866.0,HALC
71,Interest coverage,12  Mar-16*,1.1,HALC
72,Debt to equity ratio,12  Mar-16*,1.4,HALC
73,Sales to assets ratio,12  Mar-16*,0.7,HALC
74,Return on assets,12  Mar-16*,3.2,HALC
75,Return on equity,12  Mar-16*,-1.3,HALC
76,Return on capital,12  Mar-16*,5.2,HALC
77,Exports to sales,12  Mar-16*,12.6,HALC
78,Imports to sales,12  Mar-16*,17.5,HALC
79,Exports (fob),12  Mar-16*,124899.0,HALC
80,Imports (cif),12  Mar-16*,172977.0,HALC
81,Fx inflow,12  Mar-16*,124907.0,HALC
82,Fx outflow,12  Mar-16*,164025.0,HALC
83,Net fx,12  Mar-16*,-39118.0,HALC
84,From Operations,12  Mar-16*,116877.0,HALC
85,From Investments,12  Mar-16*,-35218.0,HALC
86,From Financial Activity,12  Mar-16*,-88619.0,HALC
87,Net Cashflow,12  Mar-16*,-3942.0,HALC
88,Net Sales,12  Mar-17*,1001838.0,HALC
89,Other income,12  Mar-17*,11110.0,HALC
90,Total revenues,12  Mar-17*,1012948.0,HALC
91,Gross profit,12  Mar-17*,124364.0,HALC
92,Depreciation,12  Mar-17*,44572.0,HALC
93,Interest,12  Mar-17*,57424.0,HALC
94,Profit before tax,12  Mar-17*,33477.0,HALC
95,Minority Interest,12  Mar-17*,0.0,HALC
96,Prior Period Items,12  Mar-17*,-251.0,HALC
97,Extraordinary Inc (Exp),12  Mar-17*,-76.0,HALC
98,Tax,12  Mar-17*,14326.0,HALC
99,Profit after tax,12  Mar-17*,18823.0,HALC
100,Gross profit margin,12  Mar-17*,12.4,HALC
101,Effective tax rate,12  Mar-17*,42.8,HALC
102,Net profit margin,12  Mar-17*,1.9,HALC
103,Current assets,12  Mar-17*,501140.0,HALC
104,Current liabilities,12  Mar-17*,381635.0,HALC
105,Net working cap to sales,12  Mar-17*,11.9,HALC
106,Current ratio,12  Mar-17*,1.3,HALC
107,Inventory Days,12  Mar-17*,67.0,HALC
108,Debtors Days,12  Mar-17*,30.0,HALC
109,Net fixed assets,12  Mar-17*,865007.0,HALC
110,Share capital,12  Mar-17*,2227.0,HALC
111,"""Free"" reserves",12  Mar-17*,458361.0,HALC
112,Net worth,12  Mar-17*,460588.0,HALC
113,Long term debt,12  Mar-17*,518553.0,HALC
114,Total assets,12  Mar-17*,1469942.0,HALC
115,Interest coverage,12  Mar-17*,1.6,HALC
116,Debt to equity ratio,12  Mar-17*,1.1,HALC
117,Sales to assets ratio,12  Mar-17*,0.7,HALC
118,Return on assets,12  Mar-17*,5.2,HALC
119,Return on equity,12  Mar-17*,4.1,HALC
120,Return on capital,12  Mar-17*,9.3,HALC
121,Exports to sales,12  Mar-17*,15.6,HALC
122,Imports to sales,12  Mar-17*,0.0,HALC
123,Exports (fob),12  Mar-17*,156630.0,HALC
124,Imports (cif),12  Mar-17*,0.0,HALC
125,Fx inflow,12  Mar-17*,156640.0,HALC
126,Fx outflow,12  Mar-17*,163870.0,HALC
127,Net fx,12  Mar-17*,-7230.0,HALC
128,From Operations,12  Mar-17*,126875.0,HALC
129,From Investments,12  Mar-17*,-27885.0,HALC
130,From Financial Activity,12  Mar-17*,-55523.0,HALC
131,Net Cashflow,12  Mar-17*,39604.0,HALC
132,Net Sales,12  Mar-18*,1151828.0,HALC
133,Other income,12  Mar-18*,11046.0,HALC
134,Total revenues,12  Mar-18*,1162874.0,HALC
135,Gross profit,12  Mar-18*,138204.0,HALC
136,Depreciation,12  Mar-18*,45062.0,HALC
137,Interest,12  Mar-18*,39107.0,HALC
138,Profit before tax,12  Mar-18*,65080.0,HALC
139,Minority Interest,12  Mar-18*,0.0,HALC
140,Prior Period Items,12  Mar-18*,-1251.0,HALC
141,Extraordinary Inc (Exp),12  Mar-18*,17742.0,HALC
142,Tax,12  Mar-18*,20742.0,HALC
143,Profit after tax,12  Mar-18*,60829.0,HALC
144,Gross profit margin,12  Mar-18*,12.0,HALC
145,Effective tax rate,12  Mar-18*,31.9,HALC
146,Net profit margin,12  Mar-18*,5.3,HALC
147,Current assets,12  Mar-18*,499633.0,HALC
148,Current liabilities,12  Mar-18*,327607.0,HALC
149,Net working cap to sales,12  Mar-18*,14.9,HALC
150,Current ratio,12  Mar-18*,1.5,HALC
151,Inventory Days,12  Mar-18*,69.0,HALC
152,Debtors Days,12  Mar-18*,32.0,HALC
153,Net fixed assets,12  Mar-18*,871514.0,HALC
154,Share capital,12  Mar-18*,2229.0,HALC
155,"""Free"" reserves",12  Mar-18*,546289.0,HALC
156,Net worth,12  Mar-18*,548518.0,HALC
157,Long term debt,12  Mar-18*,478743.0,HALC
158,Total assets,12  Mar-18*,1478273.0,HALC
159,Interest coverage,12  Mar-18*,2.7,HALC
160,Debt to equity ratio,12  Mar-18*,0.9,HALC
161,Sales to assets ratio,12  Mar-18*,0.8,HALC
162,Return on assets,12  Mar-18*,6.8,HALC
163,Return on equity,12  Mar-18*,11.1,HALC
164,Return on capital,12  Mar-18*,11.7,HALC
165,Exports to sales,12  Mar-18*,16.1,HALC
166,Imports to sales,12  Mar-18*,0.0,HALC
167,Exports (fob),12  Mar-18*,185730.0,HALC
168,Imports (cif),12  Mar-18*,0.0,HALC
169,Fx inflow,12  Mar-18*,185730.0,HALC
170,Fx outflow,12  Mar-18*,209800.0,HALC
171,Net fx,12  Mar-18*,-24070.0,HALC
172,From Operations,12  Mar-18*,108977.0,HALC
173,From Investments,12  Mar-18*,50258.0,HALC
174,From Financial Activity,12  Mar-18*,-164124.0,HALC
175,Net Cashflow,12  Mar-18*,-1815.0,HALC
176,Net Sales,12  Mar-19*,1305423.0,HALC
177,Other income,12  Mar-19*,11271.0,HALC
178,Total revenues,12  Mar-19*,1316694.0,HALC
179,Gross profit,12  Mar-19*,155105.0,HALC
180,Depreciation,12  Mar-19*,47770.0,HALC
181,Interest,12  Mar-19*,37780.0,HALC
182,Profit before tax,12  Mar-19*,80826.0,HALC
183,Minority Interest,12  Mar-19*,0.0,HALC
184,Prior Period Items,12  Mar-19*,5.0,HALC
185,Extraordinary Inc (Exp),12  Mar-19*,0.0,HALC
186,Tax,12  Mar-19*,25881.0,HALC
187,Profit after tax,12  Mar-19*,54950.0,HALC
188,Gross profit margin,12  Mar-19*,11.9,HALC
189,Effective tax rate,12  Mar-19*,32.0,HALC
190,Net profit margin,12  Mar-19*,4.2,HALC
191,Current assets,12  Mar-19*,539935.0,HALC
192,Current liabilities,12  Mar-19*,337389.0,HALC
193,Net working cap to sales,12  Mar-19*,15.5,HALC
194,Current ratio,12  Mar-19*,1.6,HALC
195,Inventory Days,12  Mar-19*,62.0,HALC
196,Debtors Days,12  Mar-19*,32.0,HALC
197,Net fixed assets,12  Mar-19*,899563.0,HALC
198,Share capital,12  Mar-19*,2224.0,HALC
199,"""Free"" reserves",12  Mar-19*,572793.0,HALC
200,Net worth,12  Mar-19*,575017.0,HALC
