,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,13289.0,ELEG
1,Other income,12  Mar-15*,166.0,ELEG
2,Total revenues,12  Mar-15*,13455.0,ELEG
3,Gross profit,12  Mar-15*,1698.0,ELEG
4,Depreciation,12  Mar-15*,716.0,ELEG
5,Interest,12  Mar-15*,809.0,ELEG
6,Profit before tax,12  Mar-15*,339.0,ELEG
7,Minority Interest,12  Mar-15*,-10.0,ELEG
8,Prior Period Items,12  Mar-15*,2.0,ELEG
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,ELEG
10,Tax,12  Mar-15*,168.0,ELEG
11,Profit after tax,12  Mar-15*,163.0,ELEG
12,Gross profit margin,12  Mar-15*,12.8,ELEG
13,Effective tax rate,12  Mar-15*,49.5,ELEG
14,Net profit margin,12  Mar-15*,1.2,ELEG
15,Current assets,12  Mar-15*,13604.0,ELEG
16,Current liabilities,12  Mar-15*,10805.0,ELEG
17,Net working cap to sales,12  Mar-15*,21.1,ELEG
18,Current ratio,12  Mar-15*,1.3,ELEG
19,Inventory Days,12  Mar-15*,95.0,ELEG
20,Debtors Days,12  Mar-15*,236.0,ELEG
21,Net fixed assets,12  Mar-15*,4743.0,ELEG
22,Share capital,12  Mar-15*,218.0,ELEG
23,"""Free"" reserves",12  Mar-15*,5113.0,ELEG
24,Net worth,12  Mar-15*,5331.0,ELEG
25,Long term debt,12  Mar-15*,1632.0,ELEG
26,Total assets,12  Mar-15*,19676.0,ELEG
27,Interest coverage,12  Mar-15*,1.4,ELEG
28,Debt to equity ratio,12  Mar-15*,0.3,ELEG
29,Sales to assets ratio,12  Mar-15*,0.7,ELEG
30,Return on assets,12  Mar-15*,4.9,ELEG
31,Return on equity,12  Mar-15*,3.1,ELEG
32,Return on capital,12  Mar-15*,16.4,ELEG
33,Exports to sales,12  Mar-15*,5.5,ELEG
34,Imports to sales,12  Mar-15*,2.2,ELEG
35,Exports (fob),12  Mar-15*,732.0,ELEG
36,Imports (cif),12  Mar-15*,291.0,ELEG
37,Fx inflow,12  Mar-15*,732.0,ELEG
38,Fx outflow,12  Mar-15*,327.0,ELEG
39,Net fx,12  Mar-15*,405.0,ELEG
40,From Operations,12  Mar-15*,1774.0,ELEG
41,From Investments,12  Mar-15*,1.0,ELEG
42,From Financial Activity,12  Mar-15*,-1683.0,ELEG
43,Net Cashflow,12  Mar-15*,92.0,ELEG
44,Net Sales,12  Mar-16*,12854.0,ELEG
45,Other income,12  Mar-16*,362.0,ELEG
46,Total revenues,12  Mar-16*,13215.0,ELEG
47,Gross profit,12  Mar-16*,1500.0,ELEG
48,Depreciation,12  Mar-16*,661.0,ELEG
49,Interest,12  Mar-16*,747.0,ELEG
50,Profit before tax,12  Mar-16*,453.0,ELEG
51,Minority Interest,12  Mar-16*,59.0,ELEG
52,Prior Period Items,12  Mar-16*,0.0,ELEG
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,ELEG
54,Tax,12  Mar-16*,130.0,ELEG
55,Profit after tax,12  Mar-16*,382.0,ELEG
56,Gross profit margin,12  Mar-16*,11.7,ELEG
57,Effective tax rate,12  Mar-16*,28.6,ELEG
58,Net profit margin,12  Mar-16*,3.0,ELEG
59,Current assets,12  Mar-16*,14459.0,ELEG
60,Current liabilities,12  Mar-16*,11061.0,ELEG
61,Net working cap to sales,12  Mar-16*,26.4,ELEG
62,Current ratio,12  Mar-16*,1.3,ELEG
63,Inventory Days,12  Mar-16*,104.0,ELEG
64,Debtors Days,12  Mar-16*,255.0,ELEG
65,Net fixed assets,12  Mar-16*,4316.0,ELEG
66,Share capital,12  Mar-16*,218.0,ELEG
67,"""Free"" reserves",12  Mar-16*,5377.0,ELEG
68,Net worth,12  Mar-16*,5594.0,ELEG
69,Long term debt,12  Mar-16*,1814.0,ELEG
70,Total assets,12  Mar-16*,20313.0,ELEG
71,Interest coverage,12  Mar-16*,1.6,ELEG
72,Debt to equity ratio,12  Mar-16*,0.3,ELEG
73,Sales to assets ratio,12  Mar-16*,0.6,ELEG
74,Return on assets,12  Mar-16*,5.6,ELEG
75,Return on equity,12  Mar-16*,6.8,ELEG
76,Return on capital,12  Mar-16*,17.0,ELEG
77,Exports to sales,12  Mar-16*,4.2,ELEG
78,Imports to sales,12  Mar-16*,2.7,ELEG
79,Exports (fob),12  Mar-16*,535.0,ELEG
80,Imports (cif),12  Mar-16*,346.0,ELEG
81,Fx inflow,12  Mar-16*,535.0,ELEG
82,Fx outflow,12  Mar-16*,411.0,ELEG
83,Net fx,12  Mar-16*,124.0,ELEG
84,From Operations,12  Mar-16*,276.0,ELEG
85,From Investments,12  Mar-16*,9.0,ELEG
86,From Financial Activity,12  Mar-16*,-244.0,ELEG
87,Net Cashflow,12  Mar-16*,41.0,ELEG
88,Net Sales,12  Mar-17*,12015.0,ELEG
89,Other income,12  Mar-17*,86.0,ELEG
90,Total revenues,12  Mar-17*,12101.0,ELEG
