,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,26411.0,IBRL
1,Other income,12  Mar-15*,1354.0,IBRL
2,Total revenues,12  Mar-15*,27765.0,IBRL
3,Gross profit,12  Mar-15*,5713.0,IBRL
4,Depreciation,12  Mar-15*,197.0,IBRL
5,Interest,12  Mar-15*,3361.0,IBRL
6,Profit before tax,12  Mar-15*,3510.0,IBRL
7,Minority Interest,12  Mar-15*,-234.0,IBRL
8,Prior Period Items,12  Mar-15*,0.0,IBRL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,IBRL
10,Tax,12  Mar-15*,795.0,IBRL
11,Profit after tax,12  Mar-15*,2481.0,IBRL
12,Gross profit margin,12  Mar-15*,21.6,IBRL
13,Effective tax rate,12  Mar-15*,22.7,IBRL
14,Net profit margin,12  Mar-15*,9.4,IBRL
15,Current assets,12  Mar-15*,121419.0,IBRL
16,Current liabilities,12  Mar-15*,47775.0,IBRL
17,Net working cap to sales,12  Mar-15*,278.8,IBRL
18,Current ratio,12  Mar-15*,2.5,IBRL
19,Inventory Days,12  Mar-15*,1104.0,IBRL
20,Debtors Days,12  Mar-15*,300.0,IBRL
21,Net fixed assets,12  Mar-15*,26120.0,IBRL
22,Share capital,12  Mar-15*,765.0,IBRL
23,"""Free"" reserves",12  Mar-15*,30509.0,IBRL
24,Net worth,12  Mar-15*,31274.0,IBRL
25,Long term debt,12  Mar-15*,76808.0,IBRL
26,Total assets,12  Mar-15*,169175.0,IBRL
27,Interest coverage,12  Mar-15*,2.0,IBRL
28,Debt to equity ratio,12  Mar-15*,2.5,IBRL
29,Sales to assets ratio,12  Mar-15*,0.2,IBRL
30,Return on assets,12  Mar-15*,3.5,IBRL
31,Return on equity,12  Mar-15*,7.9,IBRL
32,Return on capital,12  Mar-15*,6.1,IBRL
33,Exports to sales,12  Mar-15*,0.0,IBRL
34,Imports to sales,12  Mar-15*,0.0,IBRL
35,Exports (fob),12  Mar-15*,0.0,IBRL
36,Imports (cif),12  Mar-15*,0.0,IBRL
37,Fx inflow,12  Mar-15*,0.0,IBRL
38,Fx outflow,12  Mar-15*,16.0,IBRL
39,Net fx,12  Mar-15*,-16.0,IBRL
40,From Operations,12  Mar-15*,-28298.0,IBRL
41,From Investments,12  Mar-15*,-1245.0,IBRL
42,From Financial Activity,12  Mar-15*,33146.0,IBRL
43,Net Cashflow,12  Mar-15*,3603.0,IBRL
44,Net Sales,12  Mar-16*,29595.0,IBRL
45,Other income,12  Mar-16*,1372.0,IBRL
46,Total revenues,12  Mar-16*,30967.0,IBRL
47,Gross profit,12  Mar-16*,8977.0,IBRL
48,Depreciation,12  Mar-16*,695.0,IBRL
49,Interest,12  Mar-16*,5011.0,IBRL
50,Profit before tax,12  Mar-16*,4643.0,IBRL
51,Minority Interest,12  Mar-16*,-11.0,IBRL
52,Prior Period Items,12  Mar-16*,0.0,IBRL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,IBRL
54,Tax,12  Mar-16*,1418.0,IBRL
55,Profit after tax,12  Mar-16*,3213.0,IBRL
56,Gross profit margin,12  Mar-16*,30.3,IBRL
57,Effective tax rate,12  Mar-16*,30.5,IBRL
58,Net profit margin,12  Mar-16*,10.9,IBRL
59,Current assets,12  Mar-16*,142149.0,IBRL
60,Current liabilities,12  Mar-16*,59222.0,IBRL
61,Net working cap to sales,12  Mar-16*,280.2,IBRL
62,Current ratio,12  Mar-16*,2.4,IBRL
63,Inventory Days,12  Mar-16*,998.0,IBRL
64,Debtors Days,12  Mar-16*,408.0,IBRL
65,Net fixed assets,12  Mar-16*,24330.0,IBRL
66,Share capital,12  Mar-16*,838.0,IBRL
67,"""Free"" reserves",12  Mar-16*,39094.0,IBRL
68,Net worth,12  Mar-16*,39933.0,IBRL
69,Long term debt,12  Mar-16*,69166.0,IBRL
70,Total assets,12  Mar-16*,181222.0,IBRL
71,Interest coverage,12  Mar-16*,1.9,IBRL
72,Debt to equity ratio,12  Mar-16*,1.7,IBRL
73,Sales to assets ratio,12  Mar-16*,0.2,IBRL
74,Return on assets,12  Mar-16*,4.5,IBRL
75,Return on equity,12  Mar-16*,8.0,IBRL
