,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,6966.0,KOLTE
1,Other income,12  Mar-15*,117.0,KOLTE
2,Total revenues,12  Mar-15*,7084.0,KOLTE
3,Gross profit,12  Mar-15*,2044.0,KOLTE
4,Depreciation,12  Mar-15*,101.0,KOLTE
5,Interest,12  Mar-15*,440.0,KOLTE
6,Profit before tax,12  Mar-15*,1621.0,KOLTE
7,Minority Interest,12  Mar-15*,-365.0,KOLTE
8,Prior Period Items,12  Mar-15*,0.0,KOLTE
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,KOLTE
10,Tax,12  Mar-15*,602.0,KOLTE
11,Profit after tax,12  Mar-15*,653.0,KOLTE
12,Gross profit margin,12  Mar-15*,29.3,KOLTE
13,Effective tax rate,12  Mar-15*,37.2,KOLTE
14,Net profit margin,12  Mar-15*,9.4,KOLTE
15,Current assets,12  Mar-15*,22120.0,KOLTE
16,Current liabilities,12  Mar-15*,9300.0,KOLTE
17,Net working cap to sales,12  Mar-15*,184.0,KOLTE
18,Current ratio,12  Mar-15*,2.4,KOLTE
19,Inventory Days,12  Mar-15*,976.0,KOLTE
20,Debtors Days,12  Mar-15*,50.0,KOLTE
21,Net fixed assets,12  Mar-15*,1190.0,KOLTE
22,Share capital,12  Mar-15*,758.0,KOLTE
23,"""Free"" reserves",12  Mar-15*,7742.0,KOLTE
24,Net worth,12  Mar-15*,8500.0,KOLTE
25,Long term debt,12  Mar-15*,3828.0,KOLTE
26,Total assets,12  Mar-15*,24765.0,KOLTE
27,Interest coverage,12  Mar-15*,4.7,KOLTE
28,Debt to equity ratio,12  Mar-15*,0.5,KOLTE
29,Sales to assets ratio,12  Mar-15*,0.3,KOLTE
30,Return on assets,12  Mar-15*,4.4,KOLTE
31,Return on equity,12  Mar-15*,7.7,KOLTE
32,Return on capital,12  Mar-15*,13.7,KOLTE
33,Exports to sales,12  Mar-15*,0.0,KOLTE
34,Imports to sales,12  Mar-15*,0.0,KOLTE
35,Exports (fob),12  Mar-15*,0.0,KOLTE
36,Imports (cif),12  Mar-15*,0.0,KOLTE
37,Fx inflow,12  Mar-15*,0.0,KOLTE
38,Fx outflow,12  Mar-15*,28.0,KOLTE
39,Net fx,12  Mar-15*,-28.0,KOLTE
40,From Operations,12  Mar-15*,344.0,KOLTE
41,From Investments,12  Mar-15*,5.0,KOLTE
42,From Financial Activity,12  Mar-15*,-534.0,KOLTE
43,Net Cashflow,12  Mar-15*,-186.0,KOLTE
44,Net Sales,12  Mar-16*,7538.0,KOLTE
45,Other income,12  Mar-16*,165.0,KOLTE
46,Total revenues,12  Mar-16*,7703.0,KOLTE
47,Gross profit,12  Mar-16*,1984.0,KOLTE
48,Depreciation,12  Mar-16*,152.0,KOLTE
49,Interest,12  Mar-16*,840.0,KOLTE
50,Profit before tax,12  Mar-16*,1157.0,KOLTE
51,Minority Interest,12  Mar-16*,0.0,KOLTE
52,Prior Period Items,12  Mar-16*,0.0,KOLTE
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,KOLTE
54,Tax,12  Mar-16*,535.0,KOLTE
55,Profit after tax,12  Mar-16*,623.0,KOLTE
56,Gross profit margin,12  Mar-16*,26.3,KOLTE
57,Effective tax rate,12  Mar-16*,46.2,KOLTE
58,Net profit margin,12  Mar-16*,8.3,KOLTE
59,Current assets,12  Mar-16*,24655.0,KOLTE
60,Current liabilities,12  Mar-16*,10203.0,KOLTE
61,Net working cap to sales,12  Mar-16*,191.7,KOLTE
62,Current ratio,12  Mar-16*,2.4,KOLTE
63,Inventory Days,12  Mar-16*,987.0,KOLTE
64,Debtors Days,12  Mar-16*,71.0,KOLTE
65,Net fixed assets,12  Mar-16*,1366.0,KOLTE
66,Share capital,12  Mar-16*,758.0,KOLTE
67,"""Free"" reserves",12  Mar-16*,7066.0,KOLTE
68,Net worth,12  Mar-16*,7824.0,KOLTE
69,Long term debt,12  Mar-16*,6443.0,KOLTE
70,Total assets,12  Mar-16*,27782.0,KOLTE
71,Interest coverage,12  Mar-16*,2.4,KOLTE
72,Debt to equity ratio,12  Mar-16*,0.8,KOLTE
73,Sales to assets ratio,12  Mar-16*,0.3,KOLTE
74,Return on assets,12  Mar-16*,5.3,KOLTE
75,Return on equity,12  Mar-16*,8.0,KOLTE
76,Return on capital,12  Mar-16*,14.0,KOLTE
77,Exports to sales,12  Mar-16*,0.0,KOLTE
78,Imports to sales,12  Mar-16*,0.0,KOLTE
79,Exports (fob),12  Mar-16*,0.0,KOLTE
80,Imports (cif),12  Mar-16*,0.0,KOLTE
