,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,0,LTI
1,Other income,12  Mar-15*,0,LTI
2,Total revenues,12  Mar-15*,0,LTI
3,Gross profit,12  Mar-15*,0,LTI
4,Depreciation,12  Mar-15*,0,LTI
5,Interest,12  Mar-15*,0,LTI
6,Profit before tax,12  Mar-15*,0,LTI
7,Minority Interest,12  Mar-15*,0,LTI
8,Prior Period Items,12  Mar-15*,0,LTI
9,Extraordinary Inc (Exp),12  Mar-15*,0,LTI
10,Tax,12  Mar-15*,0,LTI
11,Profit after tax,12  Mar-15*,0,LTI
12,Gross profit margin,12  Mar-15*,NM,LTI
13,Effective tax rate,12  Mar-15*,NM,LTI
14,Net profit margin,12  Mar-15*,NM,LTI
15,Current assets,12  Mar-15*,18632,LTI
16,Current liabilities,12  Mar-15*,9230,LTI
17,Net working cap to sales,12  Mar-15*,NM,LTI
18,Current ratio,12  Mar-15*,2.0,LTI
19,Inventory Days,12  Mar-15*,NM,LTI
20,Debtors Days,12  Mar-15*,NM,LTI
21,Net fixed assets,12  Mar-15*,7086,LTI
22,Share capital,12  Mar-15*,161,LTI
23,"""Free"" reserves",12  Mar-15*,19581,LTI
24,Net worth,12  Mar-15*,19742,LTI
25,Long term debt,12  Mar-15*,139,LTI
26,Total assets,12  Mar-15*,29487,LTI
27,Interest coverage,12  Mar-15*,NM,LTI
28,Debt to equity ratio,12  Mar-15*,0,LTI
29,Sales to assets ratio,12  Mar-15*,0,LTI
30,Return on assets,12  Mar-15*,0,LTI
31,Return on equity,12  Mar-15*,0,LTI
32,Return on capital,12  Mar-15*,0,LTI
33,Exports to sales,12  Mar-15*,NM,LTI
34,Imports to sales,12  Mar-15*,NM,LTI
35,Exports (fob),12  Mar-15*,0,LTI
36,Imports (cif),12  Mar-15*,0,LTI
37,Fx inflow,12  Mar-15*,0,LTI
38,Fx outflow,12  Mar-15*,0,LTI
39,Net fx,12  Mar-15*,0,LTI
40,From Operations,12  Mar-15*,0,LTI
41,From Investments,12  Mar-15*,0,LTI
42,From Financial Activity,12  Mar-15*,0,LTI
43,Net Cashflow,12  Mar-15*,0,LTI
44,Net Sales,12  Mar-16*,58464.0,LTI
45,Other income,12  Mar-16*,1897.0,LTI
46,Total revenues,12  Mar-16*,60361.0,LTI
47,Gross profit,12  Mar-16*,9245.0,LTI
48,Depreciation,12  Mar-16*,737.0,LTI
