,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,128752.0,JNST
1,Other income,12  Mar-14*,391.0,JNST
2,Total revenues,12  Mar-14*,129143.0,JNST
3,Gross profit,12  Mar-14*,10162.0,JNST
4,Depreciation,12  Mar-14*,7284.0,JNST
5,Interest,12  Mar-14*,12951.0,JNST
6,Profit before tax,12  Mar-14*,-9682.0,JNST
7,Minority Interest,12  Mar-14*,-16.0,JNST
8,Prior Period Items,12  Mar-14*,-4.0,JNST
9,Extraordinary Inc (Exp),12  Mar-14*,-4187.0,JNST
10,Tax,12  Mar-14*,-207.0,JNST
11,Profit after tax,12  Mar-14*,-13682.0,JNST
12,Gross profit margin,12  Mar-14*,7.9,JNST
13,Effective tax rate,12  Mar-14*,2.1,JNST
14,Net profit margin,12  Mar-14*,-10.6,JNST
15,Current assets,12  Mar-14*,63172.0,JNST
16,Current liabilities,12  Mar-14*,74830.0,JNST
17,Net working cap to sales,12  Mar-14*,-9.1,JNST
18,Current ratio,12  Mar-14*,0.8,JNST
19,Inventory Days,12  Mar-14*,105.0,JNST
20,Debtors Days,12  Mar-14*,48.0,JNST
21,Net fixed assets,12  Mar-14*,99301.0,JNST
22,Share capital,12  Mar-14*,431.0,JNST
23,"""Free"" reserves",12  Mar-14*,-516.0,JNST
24,Net worth,12  Mar-14*,588.0,JNST
25,Long term debt,12  Mar-14*,85762.0,JNST
26,Total assets,12  Mar-14*,164313.0,JNST
27,Interest coverage,12  Mar-14*,0.3,JNST
28,Debt to equity ratio,12  Mar-14*,145.8,JNST
29,Sales to assets ratio,12  Mar-14*,0.8,JNST
30,Return on assets,12  Mar-14*,-0.4,JNST
31,Return on equity,12  Mar-14*,-2326.5,JNST
32,Return on capital,12  Mar-14*,-1.1,JNST
33,Exports to sales,12  Mar-14*,26.1,JNST
34,Imports to sales,12  Mar-14*,36.2,JNST
35,Exports (fob),12  Mar-14*,33610.0,JNST
36,Imports (cif),12  Mar-14*,46575.0,JNST
37,Fx inflow,12  Mar-14*,33613.0,JNST
38,Fx outflow,12  Mar-14*,48619.0,JNST
39,Net fx,12  Mar-14*,-15005.0,JNST
40,From Operations,12  Mar-14*,9578.0,JNST
41,From Investments,12  Mar-14*,-1202.0,JNST
42,From Financial Activity,12  Mar-14*,-8914.0,JNST
43,Net Cashflow,12  Mar-14*,-539.0,JNST
44,Net Sales,12  Mar-15*,69480.0,JNST
45,Other income,12  Mar-15*,542.0,JNST
46,Total revenues,12  Mar-15*,70021.0,JNST
47,Gross profit,12  Mar-15*,3684.0,JNST
