,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,4901.0,ATAO
1,Other income,12  Mar-15,59.0,ATAO
2,Total revenues,12  Mar-15,4959.0,ATAO
3,Gross profit,12  Mar-15,579.0,ATAO
4,Depreciation,12  Mar-15,56.0,ATAO
5,Interest,12  Mar-15,6.0,ATAO
6,Profit before tax,12  Mar-15,576.0,ATAO
7,Minority Interest,12  Mar-15,0.0,ATAO
8,Prior Period Items,12  Mar-15,0.0,ATAO
9,Extraordinary Inc (Exp),12  Mar-15,17.0,ATAO
10,Tax,12  Mar-15,187.0,ATAO
11,Profit after tax,12  Mar-15,406.0,ATAO
12,Gross profit margin,12  Mar-15,11.8,ATAO
13,Effective tax rate,12  Mar-15,32.4,ATAO
14,Net profit margin,12  Mar-15,8.3,ATAO
15,Current assets,12  Mar-15,875.0,ATAO
16,Current liabilities,12  Mar-15,507.0,ATAO
17,Net working cap to sales,12  Mar-15,7.5,ATAO
18,Current ratio,12  Mar-15,1.7,ATAO
19,Inventory Days,12  Mar-15,19.0,ATAO
20,Debtors Days,12  Mar-15,24.0,ATAO
21,Net fixed assets,12  Mar-15,799.0,ATAO
22,Share capital,12  Mar-15,112.0,ATAO
23,"""Free"" reserves",12  Mar-15,1096.0,ATAO
24,Net worth,12  Mar-15,1211.0,ATAO
25,Long term debt,12  Mar-15,0.0,ATAO
26,Total assets,12  Mar-15,1774.0,ATAO
27,Interest coverage,12  Mar-15,98.6,ATAO
28,Debt to equity ratio,12  Mar-15,0.0,ATAO
29,Sales to assets ratio,12  Mar-15,2.8,ATAO
30,Return on assets,12  Mar-15,23.2,ATAO
31,Return on equity,12  Mar-15,33.5,ATAO
32,Return on capital,12  Mar-15,49.4,ATAO
33,Exports to sales,12  Mar-15,3.4,ATAO
34,Imports to sales,12  Mar-15,0.7,ATAO
35,Exports (fob),12  Mar-15,168.0,ATAO
36,Imports (cif),12  Mar-15,32.0,ATAO
37,Fx inflow,12  Mar-15,183.0,ATAO
38,Fx outflow,12  Mar-15,35.0,ATAO
39,Net fx,12  Mar-15,148.0,ATAO
40,From Operations,12  Mar-15,281.0,ATAO
41,From Investments,12  Mar-15,-363.0,ATAO
42,From Financial Activity,12  Mar-15,-111.0,ATAO
43,Net Cashflow,12  Mar-15,-193.0,ATAO
44,Net Sales,12  Mar-16,5280.0,ATAO
45,Other income,12  Mar-16,13.0,ATAO
46,Total revenues,12  Mar-16,5293.0,ATAO
47,Gross profit,12  Mar-16,763.0,ATAO
48,Depreciation,12  Mar-16,53.0,ATAO
49,Interest,12  Mar-16,8.0,ATAO
50,Profit before tax,12  Mar-16,715.0,ATAO
51,Minority Interest,12  Mar-16,0.0,ATAO
52,Prior Period Items,12  Mar-16,0.0,ATAO
53,Extraordinary Inc (Exp),12  Mar-16,0.0,ATAO
54,Tax,12  Mar-16,241.0,ATAO
55,Profit after tax,12  Mar-16,474.0,ATAO
56,Gross profit margin,12  Mar-16,14.4,ATAO
57,Effective tax rate,12  Mar-16,33.7,ATAO
58,Net profit margin,12  Mar-16,9.0,ATAO
