,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,675.0,GAIL
1,Other income,12  Mar-15*,237.0,GAIL
2,Total revenues,12  Mar-15*,911.0,GAIL
3,Gross profit,12  Mar-15*,-66.0,GAIL
4,Depreciation,12  Mar-15*,40.0,GAIL
5,Interest,12  Mar-15*,112.0,GAIL
6,Profit before tax,12  Mar-15*,19.0,GAIL
7,Minority Interest,12  Mar-15*,0.0,GAIL
8,Prior Period Items,12  Mar-15*,0.0,GAIL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,GAIL
10,Tax,12  Mar-15*,29.0,GAIL
11,Profit after tax,12  Mar-15*,-10.0,GAIL
12,Gross profit margin,12  Mar-15*,-9.8,GAIL
13,Effective tax rate,12  Mar-15*,151.2,GAIL
14,Net profit margin,12  Mar-15*,-1.5,GAIL
15,Current assets,12  Mar-15*,3451.0,GAIL
16,Current liabilities,12  Mar-15*,1274.0,GAIL
17,Net working cap to sales,12  Mar-15*,322.7,GAIL
18,Current ratio,12  Mar-15*,2.7,GAIL
19,Inventory Days,12  Mar-15*,161.0,GAIL
20,Debtors Days,12  Mar-15*,50.0,GAIL
21,Net fixed assets,12  Mar-15*,559.0,GAIL
22,Share capital,12  Mar-15*,152.0,GAIL
23,"""Free"" reserves",12  Mar-15*,3363.0,GAIL
24,Net worth,12  Mar-15*,3529.0,GAIL
25,Long term debt,12  Mar-15*,53.0,GAIL
26,Total assets,12  Mar-15*,4899.0,GAIL
27,Interest coverage,12  Mar-15*,1.2,GAIL
28,Debt to equity ratio,12  Mar-15*,0.0,GAIL
29,Sales to assets ratio,12  Mar-15*,0.1,GAIL
30,Return on assets,12  Mar-15*,2.1,GAIL
31,Return on equity,12  Mar-15*,-0.3,GAIL
32,Return on capital,12  Mar-15*,3.7,GAIL
33,Exports to sales,12  Mar-15*,1.5,GAIL
34,Imports to sales,12  Mar-15*,1.0,GAIL
35,Exports (fob),12  Mar-15*,10.0,GAIL
36,Imports (cif),12  Mar-15*,7.0,GAIL
37,Fx inflow,12  Mar-15*,10.0,GAIL
38,Fx outflow,12  Mar-15*,21.0,GAIL
39,Net fx,12  Mar-15*,-11.0,GAIL
40,From Operations,12  Mar-15*,-364.0,GAIL
41,From Investments,12  Mar-15*,346.0,GAIL
42,From Financial Activity,12  Mar-15*,-87.0,GAIL
43,Net Cashflow,12  Mar-15*,-105.0,GAIL
44,Net Sales,12  Mar-16*,520525.0,GAIL
45,Other income,12  Mar-16*,7519.0,GAIL
46,Total revenues,12  Mar-16*,528044.0,GAIL
47,Gross profit,12  Mar-16*,45144.0,GAIL
48,Depreciation,12  Mar-16*,14956.0,GAIL
49,Interest,12  Mar-16*,8218.0,GAIL
50,Profit before tax,12  Mar-16*,29489.0,GAIL
51,Minority Interest,12  Mar-16*,169.0,GAIL
52,Prior Period Items,12  Mar-16*,0.0,GAIL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,GAIL
54,Tax,12  Mar-16*,10913.0,GAIL
55,Profit after tax,12  Mar-16*,18744.0,GAIL
56,Gross profit margin,12  Mar-16*,8.7,GAIL
57,Effective tax rate,12  Mar-16*,37.0,GAIL
58,Net profit margin,12  Mar-16*,3.6,GAIL
59,Current assets,12  Mar-16*,96124.0,GAIL
60,Current liabilities,12  Mar-16*,101671.0,GAIL
61,Net working cap to sales,12  Mar-16*,-1.1,GAIL
62,Current ratio,12  Mar-16*,0.9,GAIL
63,Inventory Days,12  Mar-16*,11.0,GAIL
64,Debtors Days,12  Mar-16*,19.0,GAIL
65,Net fixed assets,12  Mar-16*,336345.0,GAIL
66,Share capital,12  Mar-16*,12685.0,GAIL
67,"""Free"" reserves",12  Mar-16*,351349.0,GAIL
68,Net worth,12  Mar-16*,364034.0,GAIL
69,Long term debt,12  Mar-16*,58649.0,GAIL
70,Total assets,12  Mar-16*,590376.0,GAIL
71,Interest coverage,12  Mar-16*,4.6,GAIL
72,Debt to equity ratio,12  Mar-16*,0.2,GAIL
73,Sales to assets ratio,12  Mar-16*,0.9,GAIL
74,Return on assets,12  Mar-16*,4.6,GAIL
75,Return on equity,12  Mar-16*,5.1,GAIL
76,Return on capital,12  Mar-16*,9.0,GAIL
77,Exports to sales,12  Mar-16*,0.0,GAIL
78,Imports to sales,12  Mar-16*,1.5,GAIL
79,Exports (fob),12  Mar-16*,0.0,GAIL
80,Imports (cif),12  Mar-16*,7667.0,GAIL
81,Fx inflow,12  Mar-16*,8665.0,GAIL
82,Fx outflow,12  Mar-16*,25587.0,GAIL
83,Net fx,12  Mar-16*,-16922.0,GAIL
84,From Operations,12  Mar-16*,39604.0,GAIL
85,From Investments,12  Mar-16*,-9037.0,GAIL
86,From Financial Activity,12  Mar-16*,-30276.0,GAIL
87,Net Cashflow,12  Mar-16*,290.0,GAIL
88,Net Sales,12  Mar-17*,485517.0,GAIL
89,Other income,12  Mar-17*,10065.0,GAIL
90,Total revenues,12  Mar-17*,495582.0,GAIL
91,Gross profit,12  Mar-17*,65910.0,GAIL
92,Depreciation,12  Mar-17*,15411.0,GAIL
93,Interest,12  Mar-17*,5089.0,GAIL
94,Profit before tax,12  Mar-17*,55474.0,GAIL
95,Minority Interest,12  Mar-17*,-5740.0,GAIL
96,Prior Period Items,12  Mar-17*,0.0,GAIL
97,Extraordinary Inc (Exp),12  Mar-17*,2107.0,GAIL
98,Tax,12  Mar-17*,18094.0,GAIL
99,Profit after tax,12  Mar-17*,33747.0,GAIL
100,Gross profit margin,12  Mar-17*,13.6,GAIL
101,Effective tax rate,12  Mar-17*,32.6,GAIL
102,Net profit margin,12  Mar-17*,7.0,GAIL
103,Current assets,12  Mar-17*,93841.0,GAIL
104,Current liabilities,12  Mar-17*,92991.0,GAIL
105,Net working cap to sales,12  Mar-17*,0.2,GAIL
106,Current ratio,12  Mar-17*,1.0,GAIL
