,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,14884.0,RDKH
1,Other income,12  Mar-15,450.0,RDKH
2,Total revenues,12  Mar-15,15334.0,RDKH
3,Gross profit,12  Mar-15,1704.0,RDKH
4,Depreciation,12  Mar-15,383.0,RDKH
5,Interest,12  Mar-15,900.0,RDKH
6,Profit before tax,12  Mar-15,871.0,RDKH
7,Minority Interest,12  Mar-15,0.0,RDKH
8,Prior Period Items,12  Mar-15,0.0,RDKH
9,Extraordinary Inc (Exp),12  Mar-15,0.0,RDKH
10,Tax,12  Mar-15,195.0,RDKH
11,Profit after tax,12  Mar-15,676.0,RDKH
12,Gross profit margin,12  Mar-15,11.4,RDKH
13,Effective tax rate,12  Mar-15,22.4,RDKH
14,Net profit margin,12  Mar-15,4.5,RDKH
15,Current assets,12  Mar-15,12105.0,RDKH
16,Current liabilities,12  Mar-15,9455.0,RDKH
17,Net working cap to sales,12  Mar-15,17.8,RDKH
18,Current ratio,12  Mar-15,1.3,RDKH
19,Inventory Days,12  Mar-15,63.0,RDKH
20,Debtors Days,12  Mar-15,129.0,RDKH
21,Net fixed assets,12  Mar-15,7343.0,RDKH
22,Share capital,12  Mar-15,266.0,RDKH
23,"""Free"" reserves",12  Mar-15,8868.0,RDKH
24,Net worth,12  Mar-15,9135.0,RDKH
25,Long term debt,12  Mar-15,3210.0,RDKH
26,Total assets,12  Mar-15,22371.0,RDKH
27,Interest coverage,12  Mar-15,2.0,RDKH
28,Debt to equity ratio,12  Mar-15,0.4,RDKH
29,Sales to assets ratio,12  Mar-15,0.7,RDKH
30,Return on assets,12  Mar-15,7.0,RDKH
31,Return on equity,12  Mar-15,7.4,RDKH
32,Return on capital,12  Mar-15,14.3,RDKH
33,Exports to sales,12  Mar-15,17.4,RDKH
34,Imports to sales,12  Mar-15,0.9,RDKH
35,Exports (fob),12  Mar-15,2586.0,RDKH
36,Imports (cif),12  Mar-15,132.0,RDKH
37,Fx inflow,12  Mar-15,2586.0,RDKH
38,Fx outflow,12  Mar-15,465.0,RDKH
39,Net fx,12  Mar-15,2121.0,RDKH
40,From Operations,12  Mar-15,2504.0,RDKH
41,From Investments,12  Mar-15,-829.0,RDKH
42,From Financial Activity,12  Mar-15,-1724.0,RDKH
43,Net Cashflow,12  Mar-15,-50.0,RDKH
44,Net Sales,12  Mar-16,16518.0,RDKH
45,Other income,12  Mar-16,389.0,RDKH
46,Total revenues,12  Mar-16,16907.0,RDKH
47,Gross profit,12  Mar-16,1877.0,RDKH
48,Depreciation,12  Mar-16,431.0,RDKH
49,Interest,12  Mar-16,848.0,RDKH
50,Profit before tax,12  Mar-16,987.0,RDKH
51,Minority Interest,12  Mar-16,47.0,RDKH
52,Prior Period Items,12  Mar-16,0.0,RDKH
53,Extraordinary Inc (Exp),12  Mar-16,0.0,RDKH
54,Tax,12  Mar-16,253.0,RDKH
55,Profit after tax,12  Mar-16,782.0,RDKH
56,Gross profit margin,12  Mar-16,11.4,RDKH
