,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,50110.0,KWDR
1,Other income,12  Mar-14*,40.0,KWDR
2,Total revenues,12  Mar-14*,50150.0,KWDR
3,Gross profit,12  Mar-14*,2934.0,KWDR
4,Depreciation,12  Mar-14*,130.0,KWDR
5,Interest,12  Mar-14*,1156.0,KWDR
6,Profit before tax,12  Mar-14*,1688.0,KWDR
7,Minority Interest,12  Mar-14*,0.0,KWDR
8,Prior Period Items,12  Mar-14*,0.0,KWDR
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,KWDR
10,Tax,12  Mar-14*,239.0,KWDR
11,Profit after tax,12  Mar-14*,1449.0,KWDR
12,Gross profit margin,12  Mar-14*,5.9,KWDR
13,Effective tax rate,12  Mar-14*,14.1,KWDR
14,Net profit margin,12  Mar-14*,2.9,KWDR
15,Current assets,12  Mar-14*,15841.0,KWDR
16,Current liabilities,12  Mar-14*,12152.0,KWDR
17,Net working cap to sales,12  Mar-14*,7.4,KWDR
18,Current ratio,12  Mar-14*,1.3,KWDR
19,Inventory Days,12  Mar-14*,14.0,KWDR
20,Debtors Days,12  Mar-14*,97.0,KWDR
21,Net fixed assets,12  Mar-14*,1278.0,KWDR
22,Share capital,12  Mar-14*,203.0,KWDR
23,"""Free"" reserves",12  Mar-14*,4054.0,KWDR
24,Net worth,12  Mar-14*,4284.0,KWDR
25,Long term debt,12  Mar-14*,1092.0,KWDR
26,Total assets,12  Mar-14*,17535.0,KWDR
27,Interest coverage,12  Mar-14*,2.5,KWDR
28,Debt to equity ratio,12  Mar-14*,0.3,KWDR
29,Sales to assets ratio,12  Mar-14*,2.9,KWDR
30,Return on assets,12  Mar-14*,14.9,KWDR
31,Return on equity,12  Mar-14*,33.8,KWDR
32,Return on capital,12  Mar-14*,52.9,KWDR
33,Exports to sales,12  Mar-14*,3.7,KWDR
34,Imports to sales,12  Mar-14*,0.0,KWDR
35,Exports (fob),12  Mar-14*,1835.0,KWDR
36,Imports (cif),12  Mar-14*,21.0,KWDR
37,Fx inflow,12  Mar-14*,1835.0,KWDR
38,Fx outflow,12  Mar-14*,735.0,KWDR
39,Net fx,12  Mar-14*,1100.0,KWDR
40,From Operations,12  Mar-14*,-136.0,KWDR
41,From Investments,12  Mar-14*,-586.0,KWDR
42,From Financial Activity,12  Mar-14*,161.0,KWDR
43,Net Cashflow,12  Mar-14*,-561.0,KWDR
44,Net Sales,12  Mar-15*,58783.0,KWDR
45,Other income,12  Mar-15*,117.0,KWDR
46,Total revenues,12  Mar-15*,58901.0,KWDR
47,Gross profit,12  Mar-15*,3499.0,KWDR
48,Depreciation,12  Mar-15*,253.0,KWDR
49,Interest,12  Mar-15*,1403.0,KWDR
50,Profit before tax,12  Mar-15*,1961.0,KWDR
51,Minority Interest,12  Mar-15*,0.0,KWDR
52,Prior Period Items,12  Mar-15*,0.0,KWDR
