,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,2325.0,ASHT
1,Other income,12  Mar-15*,311.0,ASHT
2,Total revenues,12  Mar-15*,2636.0,ASHT
3,Gross profit,12  Mar-15*,460.0,ASHT
4,Depreciation,12  Mar-15*,295.0,ASHT
5,Interest,12  Mar-15*,955.0,ASHT
6,Profit before tax,12  Mar-15*,-479.0,ASHT
7,Minority Interest,12  Mar-15*,2.0,ASHT
8,Prior Period Items,12  Mar-15*,-2.0,ASHT
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,ASHT
10,Tax,12  Mar-15*,29.0,ASHT
11,Profit after tax,12  Mar-15*,-507.0,ASHT
12,Gross profit margin,12  Mar-15*,19.8,ASHT
13,Effective tax rate,12  Mar-15*,-5.9,ASHT
14,Net profit margin,12  Mar-15*,-21.8,ASHT
15,Current assets,12  Mar-15*,346.0,ASHT
16,Current liabilities,12  Mar-15*,3802.0,ASHT
17,Net working cap to sales,12  Mar-15*,-148.7,ASHT
18,Current ratio,12  Mar-15*,0.1,ASHT
19,Inventory Days,12  Mar-15*,7.0,ASHT
20,Debtors Days,12  Mar-15*,15.0,ASHT
21,Net fixed assets,12  Mar-15*,20373.0,ASHT
22,Share capital,12  Mar-15*,195.0,ASHT
23,"""Free"" reserves",12  Mar-15*,4367.0,ASHT
24,Net worth,12  Mar-15*,7644.0,ASHT
25,Long term debt,12  Mar-15*,8746.0,ASHT
26,Total assets,12  Mar-15*,21000.0,ASHT
27,Interest coverage,12  Mar-15*,0.5,ASHT
28,Debt to equity ratio,12  Mar-15*,1.1,ASHT
29,Sales to assets ratio,12  Mar-15*,0.1,ASHT
30,Return on assets,12  Mar-15*,2.1,ASHT
31,Return on equity,12  Mar-15*,-6.6,ASHT
32,Return on capital,12  Mar-15*,2.9,ASHT
33,Exports to sales,12  Mar-15*,0.0,ASHT
34,Imports to sales,12  Mar-15*,7.0,ASHT
35,Exports (fob),12  Mar-15*,0.0,ASHT
36,Imports (cif),12  Mar-15*,163.0,ASHT
37,Fx inflow,12  Mar-15*,1261.0,ASHT
38,Fx outflow,12  Mar-15*,575.0,ASHT
39,Net fx,12  Mar-15*,686.0,ASHT
40,From Operations,12  Mar-15*,-34.0,ASHT
41,From Investments,12  Mar-15*,-187.0,ASHT
42,From Financial Activity,12  Mar-15*,-67.0,ASHT
43,Net Cashflow,12  Mar-15*,-288.0,ASHT
44,Net Sales,12  Mar-16*,2407.0,ASHT
45,Other income,12  Mar-16*,140.0,ASHT
46,Total revenues,12  Mar-16*,2547.0,ASHT
47,Gross profit,12  Mar-16*,712.0,ASHT
48,Depreciation,12  Mar-16*,231.0,ASHT
49,Interest,12  Mar-16*,1383.0,ASHT
50,Profit before tax,12  Mar-16*,-762.0,ASHT
51,Minority Interest,12  Mar-16*,2.0,ASHT
52,Prior Period Items,12  Mar-16*,-3.0,ASHT
53,Extraordinary Inc (Exp),12  Mar-16*,322.0,ASHT
