,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,273920.0,SUNP
1,Other income,12  Mar-15*,5477.0,SUNP
2,Total revenues,12  Mar-15*,279397.0,SUNP
3,Gross profit,12  Mar-15*,78667.0,SUNP
4,Depreciation,12  Mar-15*,11947.0,SUNP
5,Interest,12  Mar-15*,5790.0,SUNP
6,Profit before tax,12  Mar-15*,66407.0,SUNP
7,Minority Interest,12  Mar-15*,-9363.0,SUNP
8,Prior Period Items,12  Mar-15*,-126.0,SUNP
9,Extraordinary Inc (Exp),12  Mar-15*,-2378.0,SUNP
10,Tax,12  Mar-15*,9147.0,SUNP
11,Profit after tax,12  Mar-15*,45394.0,SUNP
12,Gross profit margin,12  Mar-15*,28.7,SUNP
13,Effective tax rate,12  Mar-15*,13.8,SUNP
14,Net profit margin,12  Mar-15*,16.6,SUNP
15,Current assets,12  Mar-15*,288782.0,SUNP
16,Current liabilities,12  Mar-15*,153294.0,SUNP
17,Net working cap to sales,12  Mar-15*,49.5,SUNP
18,Current ratio,12  Mar-15*,1.9,SUNP
19,Inventory Days,12  Mar-15*,76.0,SUNP
20,Debtors Days,12  Mar-15*,68.0,SUNP
21,Net fixed assets,12  Mar-15*,151694.0,SUNP
22,Share capital,12  Mar-15*,2071.0,SUNP
23,"""Free"" reserves",12  Mar-15*,278009.0,SUNP
24,Net worth,12  Mar-15*,280080.0,SUNP
25,Long term debt,12  Mar-15*,13598.0,SUNP
26,Total assets,12  Mar-15*,501601.0,SUNP
27,Interest coverage,12  Mar-15*,12.5,SUNP
28,Debt to equity ratio,12  Mar-15*,0.0,SUNP
29,Sales to assets ratio,12  Mar-15*,0.5,SUNP
30,Return on assets,12  Mar-15*,10.2,SUNP
31,Return on equity,12  Mar-15*,16.2,SUNP
32,Return on capital,12  Mar-15*,20.5,SUNP
33,Exports to sales,12  Mar-15*,16.9,SUNP
34,Imports to sales,12  Mar-15*,4.5,SUNP
35,Exports (fob),12  Mar-15*,46235.0,SUNP
36,Imports (cif),12  Mar-15*,12229.0,SUNP
37,Fx inflow,12  Mar-15*,48706.0,SUNP
38,Fx outflow,12  Mar-15*,25564.0,SUNP
39,Net fx,12  Mar-15*,23142.0,SUNP
40,From Operations,12  Mar-15*,56157.0,SUNP
41,From Investments,12  Mar-15*,-28657.0,SUNP
42,From Financial Activity,12  Mar-15*,-11865.0,SUNP
43,Net Cashflow,12  Mar-15*,15635.0,SUNP
44,Net Sales,12  Mar-16*,284870.0,SUNP
45,Other income,12  Mar-16*,6583.0,SUNP
46,Total revenues,12  Mar-16*,291453.0,SUNP
47,Gross profit,12  Mar-16*,81583.0,SUNP
48,Depreciation,12  Mar-16*,10375.0,SUNP
49,Interest,12  Mar-16*,5232.0,SUNP
50,Profit before tax,12  Mar-16*,72558.0,SUNP
51,Minority Interest,12  Mar-16*,0.0,SUNP
52,Prior Period Items,12  Mar-16*,15.0,SUNP
53,Extraordinary Inc (Exp),12  Mar-16*,-6852.0,SUNP
54,Tax,12  Mar-16*,9138.0,SUNP
55,Profit after tax,12  Mar-16*,56583.0,SUNP
56,Gross profit margin,12  Mar-16*,28.6,SUNP
57,Effective tax rate,12  Mar-16*,12.6,SUNP
58,Net profit margin,12  Mar-16*,19.9,SUNP
59,Current assets,12  Mar-16*,299413.0,SUNP
60,Current liabilities,12  Mar-16*,131440.0,SUNP
61,Net working cap to sales,12  Mar-16*,59.0,SUNP
62,Current ratio,12  Mar-16*,2.3,SUNP
63,Inventory Days,12  Mar-16*,82.0,SUNP
64,Debtors Days,12  Mar-16*,87.0,SUNP
65,Net fixed assets,12  Mar-16*,180477.0,SUNP
66,Share capital,12  Mar-16*,2407.0,SUNP
67,"""Free"" reserves",12  Mar-16*,327418.0,SUNP
68,Net worth,12  Mar-16*,329825.0,SUNP
69,Long term debt,12  Mar-16*,31103.0,SUNP
70,Total assets,12  Mar-16*,555303.0,SUNP
71,Interest coverage,12  Mar-16*,14.9,SUNP
72,Debt to equity ratio,12  Mar-16*,0.1,SUNP
73,Sales to assets ratio,12  Mar-16*,0.5,SUNP
74,Return on assets,12  Mar-16*,11.1,SUNP
75,Return on equity,12  Mar-16*,17.2,SUNP
76,Return on capital,12  Mar-16*,19.7,SUNP
77,Exports to sales,12  Mar-16*,13.9,SUNP
78,Imports to sales,12  Mar-16*,3.1,SUNP
79,Exports (fob),12  Mar-16*,39572.0,SUNP
80,Imports (cif),12  Mar-16*,8882.0,SUNP
81,Fx inflow,12  Mar-16*,42171.0,SUNP
82,Fx outflow,12  Mar-16*,21583.0,SUNP
83,Net fx,12  Mar-16*,20588.0,SUNP
84,From Operations,12  Mar-16*,66859.0,SUNP
85,From Investments,12  Mar-16*,-43716.0,SUNP
86,From Financial Activity,12  Mar-16*,-18885.0,SUNP
87,Net Cashflow,12  Mar-16*,8482.0,SUNP
88,Net Sales,12  Mar-17*,315784.0,SUNP
89,Other income,12  Mar-17*,6232.0,SUNP
90,Total revenues,12  Mar-17*,322016.0,SUNP
91,Gross profit,12  Mar-17*,100893.0,SUNP
92,Depreciation,12  Mar-17*,12648.0,SUNP
