,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,3305.0,ZFSG
1,Other income,12  Mar-15,91.0,ZFSG
2,Total revenues,12  Mar-15,3396.0,ZFSG
3,Gross profit,12  Mar-15,580.0,ZFSG
4,Depreciation,12  Mar-15,235.0,ZFSG
5,Interest,12  Mar-15,9.0,ZFSG
6,Profit before tax,12  Mar-15,428.0,ZFSG
7,Minority Interest,12  Mar-15,0.0,ZFSG
8,Prior Period Items,12  Mar-15,0.0,ZFSG
9,Extraordinary Inc (Exp),12  Mar-15,0.0,ZFSG
10,Tax,12  Mar-15,72.0,ZFSG
11,Profit after tax,12  Mar-15,356.0,ZFSG
12,Gross profit margin,12  Mar-15,17.5,ZFSG
13,Effective tax rate,12  Mar-15,16.8,ZFSG
14,Net profit margin,12  Mar-15,10.8,ZFSG
15,Current assets,12  Mar-15,873.0,ZFSG
16,Current liabilities,12  Mar-15,701.0,ZFSG
17,Net working cap to sales,12  Mar-15,5.2,ZFSG
18,Current ratio,12  Mar-15,1.2,ZFSG
19,Inventory Days,12  Mar-15,27.0,ZFSG
20,Debtors Days,12  Mar-15,58.0,ZFSG
21,Net fixed assets,12  Mar-15,1011.0,ZFSG
22,Share capital,12  Mar-15,91.0,ZFSG
23,"""Free"" reserves",12  Mar-15,2387.0,ZFSG
24,Net worth,12  Mar-15,2482.0,ZFSG
25,Long term debt,12  Mar-15,101.0,ZFSG
26,Total assets,12  Mar-15,3362.0,ZFSG
27,Interest coverage,12  Mar-15,51.3,ZFSG
28,Debt to equity ratio,12  Mar-15,0.0,ZFSG
29,Sales to assets ratio,12  Mar-15,1.0,ZFSG
30,Return on assets,12  Mar-15,10.8,ZFSG
31,Return on equity,12  Mar-15,14.3,ZFSG
32,Return on capital,12  Mar-15,16.9,ZFSG
33,Exports to sales,12  Mar-15,0.9,ZFSG
34,Imports to sales,12  Mar-15,12.1,ZFSG
35,Exports (fob),12  Mar-15,31.0,ZFSG
36,Imports (cif),12  Mar-15,399.0,ZFSG
37,Fx inflow,12  Mar-15,31.0,ZFSG
38,Fx outflow,12  Mar-15,425.0,ZFSG
39,Net fx,12  Mar-15,-394.0,ZFSG
40,From Operations,12  Mar-15,482.0,ZFSG
41,From Investments,12  Mar-15,-573.0,ZFSG
42,From Financial Activity,12  Mar-15,-18.0,ZFSG
43,Net Cashflow,12  Mar-15,-108.0,ZFSG
44,Net Sales,12  Mar-16*,4240.0,ZFSG
