,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-14*,32332.0,SRNF
1,Other income,12  Mar-14*,271.0,SRNF
2,Interest expense,12  Mar-14*,23503.0,SRNF
3,Net interest income,12  Mar-14*,8829.0,SRNF
4,Operating expense,12  Mar-14*,3535.0,SRNF
5,Gross profit,12  Mar-14*,5294.0,SRNF
6,Gross profit margin,12  Mar-14*,16.4,SRNF
7,Provisions/contingencies,12  Mar-14*,1634.0,SRNF
8,Profit before tax,12  Mar-14*,2256.0,SRNF
9,Extraordinary Inc (Exp),12  Mar-14*,1.0,SRNF
10,Minority Interest,12  Mar-14*,10.0,SRNF
11,Prior Period Items,12  Mar-14*,0.0,SRNF
12,Tax,12  Mar-14*,881.0,SRNF
13,Profit after tax,12  Mar-14*,1385.0,SRNF
14,Net profit margin,12  Mar-14*,4.3,SRNF
15,Advances,12  Mar-14*,187923,SRNF
16,Deposits,12  Mar-14*,0,SRNF
17,Credit/Deposit ratio,12  Mar-14*,NM,SRNF
18,Yield on advances,12  Mar-14*,0,SRNF
19,Cost of deposits,12  Mar-14*,N.A.,SRNF
20,Net Interest Margin,12  Mar-14*,4.2,SRNF
21,Net fixed assets,12  Mar-14*,17146,SRNF
22,Share capital,12  Mar-14*,5032,SRNF
23,Free reserves,12  Mar-14*,23703,SRNF
24,Net worth,12  Mar-14*,34969,SRNF
25,Borrowings,12  Mar-14*,71037,SRNF
26,Investments,12  Mar-14*,24196,SRNF
27,Total assets,12  Mar-14*,243048,SRNF
28,Debt/equity ratio,12  Mar-14*,2.0,SRNF
29,Return on assets,12  Mar-14*,0.6,SRNF
30,Return on equity,12  Mar-14*,4.0,SRNF
31,Capital adequacy ratio,12  Mar-14*,17.8,SRNF
32,Net NPAs,12  Mar-14*,2.8,SRNF
33,From Operations,12  Mar-14*,-10109,SRNF
34,From Investments,12  Mar-14*,-3549,SRNF
35,From Financial Activity,12  Mar-14*,14596,SRNF
36,Net Cashflow,12  Mar-14*,938,SRNF
37,Interest income,12  Mar-15*,33330.0,SRNF
38,Other income,12  Mar-15*,273.0,SRNF
39,Interest expense,12  Mar-15*,22742.0,SRNF
40,Net interest income,12  Mar-15*,10589.0,SRNF
41,Operating expense,12  Mar-15*,3867.0,SRNF
42,Gross profit,12  Mar-15*,6722.0,SRNF
43,Gross profit margin,12  Mar-15*,20.2,SRNF
44,Provisions/contingencies,12  Mar-15*,2014.0,SRNF
45,Profit before tax,12  Mar-15*,1884.0,SRNF
46,Extraordinary Inc (Exp),12  Mar-15*,0.0,SRNF
47,Minority Interest,12  Mar-15*,0.0,SRNF
48,Prior Period Items,12  Mar-15*,0.0,SRNF
49,Tax,12  Mar-15*,670.0,SRNF
50,Profit after tax,12  Mar-15*,1214.0,SRNF
51,Net profit margin,12  Mar-15*,3.6,SRNF
52,Advances,12  Mar-15*,140326,SRNF
53,Deposits,12  Mar-15*,0,SRNF
54,Credit/Deposit ratio,12  Mar-15*,NM,SRNF
55,Yield on advances,12  Mar-15*,0,SRNF
56,Cost of deposits,12  Mar-15*,N.A.,SRNF
57,Net Interest Margin,12  Mar-15*,6.5,SRNF
58,Net fixed assets,12  Mar-15*,15513,SRNF
59,Share capital,12  Mar-15*,5032,SRNF
60,Free reserves,12  Mar-15*,30814,SRNF
61,Net worth,12  Mar-15*,35846,SRNF
62,Borrowings,12  Mar-15*,68042,SRNF
63,Investments,12  Mar-15*,22499,SRNF
64,Total assets,12  Mar-15*,248939,SRNF
65,Debt/equity ratio,12  Mar-15*,1.9,SRNF
66,Return on assets,12  Mar-15*,0.5,SRNF
67,Return on equity,12  Mar-15*,3.4,SRNF
68,Capital adequacy ratio,12  Mar-15*,17.1,SRNF
69,Net NPAs,12  Mar-15*,3.8,SRNF
70,From Operations,12  Mar-15*,-4002,SRNF
71,From Investments,12  Mar-15*,-1807,SRNF
72,From Financial Activity,12  Mar-15*,6007,SRNF
73,Net Cashflow,12  Mar-15*,198,SRNF
74,Interest income,12  Mar-16*,32320.0,SRNF
75,Other income,12  Mar-16*,300.0,SRNF
76,Interest expense,12  Mar-16*,23108.0,SRNF
77,Net interest income,12  Mar-16*,9212.0,SRNF
78,Operating expense,12  Mar-16*,3575.0,SRNF
79,Gross profit,12  Mar-16*,5638.0,SRNF
80,Gross profit margin,12  Mar-16*,17.4,SRNF
81,Provisions/contingencies,12  Mar-16*,2153.0,SRNF
82,Profit before tax,12  Mar-16*,1059.0,SRNF
83,Extraordinary Inc (Exp),12  Mar-16*,0.0,SRNF
84,Minority Interest,12  Mar-16*,0.0,SRNF
85,Prior Period Items,12  Mar-16*,0.0,SRNF
86,Tax,12  Mar-16*,444.0,SRNF
87,Profit after tax,12  Mar-16*,615.0,SRNF
88,Net profit margin,12  Mar-16*,1.9,SRNF
89,Advances,12  Mar-16*,149435,SRNF
90,Deposits,12  Mar-16*,0,SRNF
91,Credit/Deposit ratio,12  Mar-16*,NM,SRNF
92,Yield on advances,12  Mar-16*,0,SRNF
93,Cost of deposits,12  Mar-16*,N.A.,SRNF
94,Net Interest Margin,12  Mar-16*,5.4,SRNF
95,Net fixed assets,12  Mar-16*,14320,SRNF
96,Share capital,12  Mar-16*,5032,SRNF
97,Free reserves,12  Mar-16*,31218,SRNF
98,Net worth,12  Mar-16*,36250,SRNF
99,Borrowings,12  Mar-16*,62126,SRNF
100,Investments,12  Mar-16*,21698,SRNF
101,Total assets,12  Mar-16*,255376,SRNF
102,Debt/equity ratio,12  Mar-16*,1.7,SRNF
103,Return on assets,12  Mar-16*,0.2,SRNF
104,Return on equity,12  Mar-16*,1.7,SRNF
105,Capital adequacy ratio,12  Mar-16*,19.6,SRNF
106,Net NPAs,12  Mar-16*,3.1,SRNF
107,From Operations,12  Mar-16*,-4356,SRNF
108,From Investments,12  Mar-16*,-123,SRNF
109,From Financial Activity,12  Mar-16*,3165,SRNF
110,Net Cashflow,12  Mar-16*,-1314,SRNF
111,Interest income,12  Mar-17*,46493.0,SRNF
112,Other income,12  Mar-17*,164.0,SRNF
113,Interest expense,12  Mar-17*,26280.0,SRNF
114,Net interest income,12  Mar-17*,20214.0,SRNF
115,Operating expense,12  Mar-17*,5411.0,SRNF
116,Gross profit,12  Mar-17*,14803.0,SRNF
117,Gross profit margin,12  Mar-17*,31.8,SRNF
118,Provisions/contingencies,12  Mar-17*,3801.0,SRNF
119,Profit before tax,12  Mar-17*,3601.0,SRNF
120,Extraordinary Inc (Exp),12  Mar-17*,0.0,SRNF
121,Minority Interest,12  Mar-17*,0.0,SRNF
122,Prior Period Items,12  Mar-17*,0.0,SRNF
123,Tax,12  Mar-17*,1173.0,SRNF
124,Profit after tax,12  Mar-17*,2428.0,SRNF
125,Net profit margin,12  Mar-17*,5.2,SRNF
126,Advances,12  Mar-17*,196077,SRNF
127,Deposits,12  Mar-17*,0,SRNF
128,Credit/Deposit ratio,12  Mar-17*,NM,SRNF
129,Yield on advances,12  Mar-17*,0,SRNF
130,Cost of deposits,12  Mar-17*,N.A.,SRNF
131,Net Interest Margin,12  Mar-17*,9.7,SRNF
132,Net fixed assets,12  Mar-17*,30088,SRNF
